episode_id,sequence,condition,object_name,target_class,expected_strategy,instance_id,replicate,distractor,accepted_utc,duration_s,frames_processed,primary_threshold,collection_threshold,autonomous_lock_class,autonomous_lock_strategy,autonomous_lock_confidence,autonomous_lock_latency_s,autonomous_correct_class,autonomous_correct_strategy,target_assisted_lock_found,target_assisted_lock_latency_s,target_assisted_lock_confidence,no_detection_at_primary_threshold,unknown_dangerous_mapped_lock,video_file,detections_file
OCC_SCISSORS_R05,50,occlusion50,scissors,scissors,hard,A,5,,2026-09-05T09:35:21.007961+00:00,10.050702,150,0.25,0.05,bottle,medium,0.768102,0.110609,0,0,0,,,0,0,videos/OCC_SCISSORS_R05.mp4,detections/OCC_SCISSORS_R05.jsonl
