schema_version,system_time,operation_time,phase,event,mode,controller_mode,run_uuid,run_kind,session_id,schedule_id,subject_id,object_id,trial_id,trial_order,repetition,adaptive_impedance,adaptive_haptics,adaptive_gripper,omega_x,omega_y,omega_z,omega_valid,gripper_deg,button,target_x,target_y,target_z,robot_x,robot_y,robot_z,F_ext_x,F_ext_y,F_ext_z,T_ext_x,T_ext_y,T_ext_z,F_ext_mag,K_trans,K_rot,damping_ratio,K_fb,deadband,scale,gripper_state,gripper_cmd_width,gripper_width,gripper_width_valid,gripper_speed,gripper_force,grasp_success,vision_class,vision_label,vision_confidence,vision_locked,vision_frame_id,capture_wall_time_ns,capture_perf_time_ns,frame_enqueue_perf_time_ns,inference_start_perf_time_ns,inference_end_perf_time_ns,result_receive_perf_time_ns,vision_queue_age_ms,parameter_apply_start_perf_time_ns,parameter_apply_end_perf_time_ns,detection_to_parameter_start_ms,transition_active,transition_duration_ms,u_h_base_x,u_h_base_y,u_h_base_z,u_g_aperture_N,u_h_cmd_x,u_h_cmd_y,u_h_cmd_z,u_h_cmd_norm_N,haptic_force_limit_N,haptic_saturated,effective_force_threshold_N,fusion_delta_K,fusion_active,control_dt,control_compute_time_s,control_overrun_s,control_deadline_miss,force_baseline_mean,force_baseline_std,force_threshold
3,8.253088593999564,nan,PREP,system_start|vision_start,I,I,63d4f165-d5ab-4dae-a94e-68ad6bd63845,pilot,PILOT01_S1,MECH-D-26-00641-PILOT-v1-seed260642,PILOT01,apple,PILOT01_T07,7,1,1,0,0,0.01817862346013263,0.00046806585557969773,0.09259694941794422,1,-28.31647300068353,0,0.31879725789519725,0.02917912034535941,0.4489646204864228,0.31879725789519725,0.02917912034535941,0.4489646204864228,0.05020373740513522,0.0011195467411461713,0.7432262080606393,-0.20255518485302307,-0.22756716224482623,0.04407823519111632,0.7449207105340448,150.0,10.0,1.0,0.5,0.4,3.0,IDLE,0.08,0.07985526323318481,1,0.05,15.0,0,unknown,unknown,nan,0,-1,0,0,0,0,0,0,nan,0,0,nan,0,nan,0.0,0.0,0.0,0.2831647300068353,0.0,0.0,0.2831647300068353,0.2831647300068353,3.0,0,0.8,0.0,0,2.8869999368907884e-06,0.09462686099959683,0.0,0,nan,nan,nan
3,8.347843668999303,nan,PREP,,I,I,63d4f165-d5ab-4dae-a94e-68ad6bd63845,pilot,PILOT01_S1,MECH-D-26-00641-PILOT-v1-seed260642,PILOT01,apple,PILOT01_T07,7,1,1,0,0,0.018066674477874745,0.00010674755152730505,0.0939795836199744,1,-28.31647300068353,0,0.31879725789519725,0.02917912034535941,0.4489646204864228,0.3187433904545564,0.02918584907313343,0.4487950343867033,-0.07399586862939432,0.007992928193907779,0.7033006012010357,-0.21022300589606668,-0.2873782262018863,0.04223737002411911,0.7072276939749106,150.0,10.0,1.0,0.5,0.4,3.0,IDLE,0.08,0.07985526323318481,1,0.05,15.0,0,unknown,unknown,nan,0,-1,0,0,0,0,0,0,nan,0,0,nan,0,nan,0.0,0.0,0.0,0.2831647300068353,0.0,0.0,0.2831647300068353,0.2831647300068353,3.0,0,0.8,0.0,0,0.09475507499973901,0.016813760000331968,0.089755074999739,1,nan,nan,nan
3,8.364709452999705,nan,PREP,,I,I,63d4f165-d5ab-4dae-a94e-68ad6bd63845,pilot,PILOT01_S1,MECH-D-26-00641-PILOT-v1-seed260642,PILOT01,apple,PILOT01_T07,7,1,1,0,0,0.01794181830503272,9.790728656036174e-05,0.09407559873086688,1,-28.31647300068353,0,0.31879725789519725,0.02917912034535941,0.4489646204864228,0.3187431271799222,0.02918540422963952,0.44879360239526134,-0.14268519906864874,0.015163407675636714,0.6677692579356743,-0.21714806283444288,-0.31519235791743994,0.041309703748381416,0.6830115495433138,150.0,10.0,1.0,0.5,0.4,3.0,IDLE,0.08,0.07985329627990723,1,0.05,15.0,0,unknown,unknown,nan,0,-1,0,0,0,0,0,0,nan,0,0,nan,0,nan,0.0,0.0,0.0,0.2831647300068353,0.0,0.0,0.2831647300068353,0.2831647300068353,3.0,0,0.8,0.0,0,0.016865784000401618,0.031045957000060298,0.011865784000401617,1,nan,nan,nan
3,8.395829278999372,nan,PREP,,I,I,63d4f165-d5ab-4dae-a94e-68ad6bd63845,pilot,PILOT01_S1,MECH-D-26-00641-PILOT-v1-seed260642,PILOT01,apple,PILOT01_T07,7,1,1,0,0,0.01800741615081239,0.00010677552279021197,0.09402391210193989,1,-28.31647300068353,0,0.31879725789519725,0.02917912034535941,0.4489646204864228,0.31873841734121494,0.02918474230657866,0.4487800751212711,-0.1725546230384863,0.01807910633430363,0.6850159507151238,-0.21854045518476667,-0.3347699327263669,0.03958664641441935,0.7066461665868895,150.0,10.0,1.0,0.5,0.4,3.0,IDLE,0.08,0.07985329627990723,1,0.05,15.0,0,unknown,unknown,nan,0,-1,0,0,0,0,0,0,nan,0,0,nan,0,nan,0.0,0.0,0.0,0.2831647300068353,0.0,0.0,0.2831647300068353,0.2831647300068353,3.0,0,0.8,0.0,0,0.031119825999667228,0.0008876450001480407,0.026119825999667227,1,nan,nan,nan
3,8.416020014999958,nan,PREP,,I,I,63d4f165-d5ab-4dae-a94e-68ad6bd63845,pilot,PILOT01_S1,MECH-D-26-00641-PILOT-v1-seed260642,PILOT01,apple,PILOT01_T07,7,1,1,0,0,0.017928394257025804,8.901065391842007e-05,0.09408296006223446,1,-28.31647300068353,0,0.31879725789519725,0.02917912034535941,0.4489646204864228,0.31873377781358364,0.029184647760966055,0.4487676831705445,-0.20940066138701224,0.02278091465482504,0.6835067630449725,-0.22145853105852223,-0.35531882486703115,0.03846873818827681,0.7152266089779132,150.0,10.0,1.0,0.5,0.4,3.0,IDLE,0.08,0.07985329627990723,1,0.05,15.0,0,unknown,unknown,nan,0,-1,0,0,0,0,0,0,nan,0,0,nan,0,nan,0.0,0.0,0.0,0.2831647300068353,0.0,0.0,0.2831647300068353,0.2831647300068353,3.0,0,0.8,0.0,0,0.020190736000586185,0.10364843199931784,0.015190736000586184,1,nan,nan,nan
3,8.519714643999578,nan,PREP,,I,I,63d4f165-d5ab-4dae-a94e-68ad6bd63845,pilot,PILOT01_S1,MECH-D-26-00641-PILOT-v1-seed260642,PILOT01,apple,PILOT01_T07,7,1,1,0,0,0.018060103050048543,8.895888602211482e-05,0.09398451193359811,1,-28.31647300068353,0,0.31879725789519725,0.02917912034535941,0.4489646204864228,0.31873395660807724,0.02918501530716415,0.44876925374880694,-0.2364618252528598,0.026161850593145984,0.6843296715223252,-0.2234863937121208,-0.3710908127114608,0.03774145945262371,0.7245037864319451,150.0,10.0,1.0,0.5,0.4,3.0,IDLE,0.08,0.07985329627990723,1,0.05,15.0,0,unknown,unknown,nan,0,-1,0,0,0,0,0,0,nan,0,0,nan,0,nan,0.0,0.0,0.0,0.2831647300068353,0.0,0.0,0.2831647300068353,0.2831647300068353,3.0,0,0.8,0.0,0,0.10369462899961945,0.0370796369998061,0.09869462899961945,1,nan,nan,nan
3,8.556883503999416,nan,PREP,,I,I,63d4f165-d5ab-4dae-a94e-68ad6bd63845,pilot,PILOT01_S1,MECH-D-26-00641-PILOT-v1-seed260642,PILOT01,apple,PILOT01_T07,7,1,1,0,0,0.01809934942700972,8.004798759878833e-05,0.09395246707120566,1,-28.31647300068353,0,0.31879725789519725,0.02917912034535941,0.4489646204864228,0.318733895172998,0.02918475682331783,0.4487706516932323,-0.2509098850180412,0.028780498091474455,0.6880808495530241,-0.22492479934549628,-0.38008722048046045,0.036623061910369764,0.7329661267696969,150.0,10.0,1.0,0.5,0.4,3.0,IDLE,0.08,0.07985329627990723,1,0.05,15.0,0,unknown,unknown,nan,0,-1,0,0,0,0,0,0,nan,0,0,nan,0,nan,0.0,0.0,0.0,0.2831647300068353,0.0,0.0,0.2831647300068353,0.2831647300068353,3.0,0,0.8,0.0,0,0.03716885999983788,0.0009577110004101996,0.03216885999983788,1,nan,nan,nan
3,8.56197378699926,nan,PREP,,I,I,63d4f165-d5ab-4dae-a94e-68ad6bd63845,pilot,PILOT01_S1,MECH-D-26-00641-PILOT-v1-seed260642,PILOT01,apple,PILOT01_T07,7,1,1,0,0,0.018105931797041674,8.004565506599968e-05,0.09394753713200502,1,-28.31647300068353,0,0.31879725789519725,0.02917912034535941,0.4489646204864228,0.31873376697485073,0.029184228678975535,0.44876809980663046,-0.2582168192146972,0.03240831424475371,0.6897737585341323,-0.22717573454035123,-0.3843007454909539,0.0364117852731207,0.737234062235221,150.0,10.0,1.0,0.5,0.4,3.0,IDLE,0.08,0.07985329627990723,1,0.05,15.0,0,unknown,unknown,nan,0,-1,0,0,0,0,0,0,nan,0,0,nan,0,nan,0.0,0.0,0.0,0.2831647300068353,0.0,0.0,0.2831647300068353,0.2831647300068353,3.0,0,0.8,0.0,0,0.005090282999844931,0.0011822050000773743,9.02829998449305e-05,1,nan,nan,nan
3,8.56703645899961,nan,PREP,,I,I,63d4f165-d5ab-4dae-a94e-68ad6bd63845,pilot,PILOT01_S1,MECH-D-26-00641-PILOT-v1-seed260642,PILOT01,apple,PILOT01_T07,7,1,1,0,0,0.018105931797041674,8.004565506599968e-05,0.09394753713200502,1,-28.31647300068353,0,0.31879725789519725,0.02917912034535941,0.4489646204864228,0.3187345930764679,0.029185429836609215,0.4487701783055031,-0.2657463502685623,0.03370284470243323,0.6919814702408407,-0.22805710803344956,-0.38909349936470616,0.036199359869791385,0.7420211314907232,150.0,10.0,1.0,0.5,0.4,3.0,IDLE,0.08,0.07985329627990723,1,0.05,15.0,0,unknown,unknown,nan,0,-1,0,0,0,0,0,0,nan,0,0,nan,0,nan,0.0,0.0,0.0,0.2831647300068353,0.0,0.0,0.2831647300068353,0.2831647300068353,3.0,0,0.8,0.0,0,0.0050626720003492665,0.0008581129995945957,6.267200034926635e-05,1,nan,nan,nan
3,8.572097268999642,nan,PREP,,I,I,63d4f165-d5ab-4dae-a94e-68ad6bd63845,pilot,PILOT01_S1,MECH-D-26-00641-PILOT-v1-seed260642,PILOT01,apple,PILOT01_T07,7,1,1,0,0,0.018105931797041674,8.004565506599968e-05,0.09394753713200502,1,-28.31647300068353,0,0.31879725789519725,0.02917912034535941,0.4489646204864228,0.31873340164742203,0.02918691872616374,0.4487676539170085,-0.2723862981392115,0.03216575842535297,0.6946762127574115,-0.22717976055766798,-0.39363753994101347,0.03532927234496379,0.7468627531213764,150.0,10.0,1.0,0.5,0.4,3.0,IDLE,0.08,0.07985329627990723,1,0.05,15.0,0,unknown,unknown,nan,0,-1,0,0,0,0,0,0,nan,0,0,nan,0,nan,0.0,0.0,0.0,0.2831647300068353,0.0,0.0,0.2831647300068353,0.2831647300068353,3.0,0,0.8,0.0,0,0.005060810000031779,0.0008563239998693462,6.081000003177895e-05,1,nan,nan,nan
