schema_version,system_time,operation_time,phase,event,mode,controller_mode,omega_x,omega_y,omega_z,omega_valid,gripper_deg,button,target_x,target_y,target_z,robot_x,robot_y,robot_z,F_ext_x,F_ext_y,F_ext_z,T_ext_x,T_ext_y,T_ext_z,F_ext_mag,K_trans,K_rot,damping_ratio,K_fb,deadband,scale,gripper_state,gripper_cmd_width,gripper_width,gripper_width_valid,gripper_speed,gripper_force,grasp_success,vision_class,vision_label,vision_confidence,vision_locked,fusion_delta_K,fusion_active,control_dt,force_adapt_target_K,force_adapt_ratio,force_adapt_active,force_adapt_delta_K,force_baseline_mean,force_baseline_std,force_threshold,actual_object,prior_condition,posterior_correction,condition_code,raw_vision_class,raw_vision_label,raw_vision_confidence,applied_prior_label,prior_K,safe_anchor_K,prior_trust,contact_risk_raw,contact_risk_ema,trust_force_guard_N,trust_target_K,trust_delta_K,trust_active,trust_config_hash
3,8.193699753000146,nan,PREP,system_start|prior_applied|vision_start,C0,trust_experiment,0.010165077075108914,-0.005162193700607078,0.09763621654381147,1,-28.298017771701986,0,0.32017474477971714,0.030214332344313574,0.444655260077876,0.32017474477971714,0.030214332344313574,0.444655260077876,-0.9170213440101495,-0.03332019554598055,1.1803502100164185,-0.18934641370921557,-0.8906858717212857,-0.0067669631760166535,1.4950802650985688,120.0,7.800000000000001,1.0,0.5,0.3,3.0,IDLE,0.08,0.07984869927167892,1,0.05,15.0,0,unknown,medium,nan,1,0.0,0,2.1109999579493888e-06,200.0,0.0,0,0.0,nan,nan,nan,bottle,correct,0,C0,unknown,unknown,nan,medium,120.0,50.0,1.0,0.0,0.0,nan,120.0,0.0,0,e4e9fff51377f7b5
3,8.29129552700033,nan,PREP,,C0,trust_experiment,0.009440478114906115,-0.00010113733217147241,0.09973852127737177,1,-28.298017771701986,0,0.32017474477971714,0.030214332344313574,0.444655260077876,0.320174584864152,0.030220091237355654,0.4445868596308458,-0.8698519124900469,-0.0127084286595725,1.0436321482374835,-0.20069433709727905,-0.8110065793558068,-0.005629933523505183,1.3586654903457187,120.0,7.800000000000001,1.0,0.5,0.3,3.0,IDLE,0.08,0.07984869927167892,1,0.05,15.0,0,unknown,medium,nan,1,0.0,0,0.09759577400018316,200.0,0.0,0,0.0,nan,nan,nan,bottle,correct,0,C0,unknown,unknown,nan,medium,120.0,50.0,1.0,0.0,0.0,nan,120.0,0.0,0,e4e9fff51377f7b5
3,8.302561038999556,nan,PREP,,C0,trust_experiment,0.009156754797352923,-6.443108206169404e-05,0.09993001739125638,1,-28.298017771701986,0,0.32017474477971714,0.030214332344313574,0.444655260077876,0.3201748084500283,0.030221631584284477,0.4445862986971058,-0.8278676597637127,0.0007877966847405233,0.9497732547995507,-0.20740026016022559,-0.750398048283565,-0.004880807026442663,1.259934410292375,120.0,7.800000000000001,1.0,0.5,0.3,3.0,IDLE,0.08,0.07984606921672821,1,0.05,15.0,0,unknown,medium,nan,1,0.0,0,0.011265511999226874,200.0,0.0,0,0.0,nan,nan,nan,bottle,correct,0,C0,unknown,unknown,nan,medium,120.0,50.0,1.0,0.0,0.0,nan,120.0,0.0,0,e4e9fff51377f7b5
3,8.330022301000099,nan,PREP,,C0,trust_experiment,0.008783288854563531,-0.00023961802283058902,0.10015867377297437,1,-28.298017771701986,0,0.32017474477971714,0.030214332344313574,0.444655260077876,0.3201743257726623,0.030220618811486993,0.44458566072322997,-0.7907150604082395,0.010974772804299086,0.8861788021666401,-0.21303157418915095,-0.7042938714673685,-0.005006334680712817,1.1877136110207767,120.0,7.800000000000001,1.0,0.5,0.3,3.0,IDLE,0.08,0.07984606921672821,1,0.05,15.0,0,unknown,medium,nan,1,0.0,0,0.027461262000542774,200.0,0.0,0,0.0,nan,nan,nan,bottle,correct,0,C0,unknown,unknown,nan,medium,120.0,50.0,1.0,0.0,0.0,nan,120.0,0.0,0,e4e9fff51377f7b5
3,8.350072053000076,nan,PREP,,C0,trust_experiment,0.00865019553136967,-0.0005253216299085398,0.10018665077852144,1,-28.298017771701986,0,0.32017474477971714,0.030214332344313574,0.444655260077876,0.3201754688466328,0.03021957911203948,0.44458769284791144,-0.75332412437427,0.016625514169612218,0.8399800205171397,-0.21568173385747158,-0.6652400316066415,-0.005483892327081779,1.1284237142818467,120.0,7.800000000000001,1.0,0.5,0.3,3.0,IDLE,0.08,0.07984606921672821,1,0.05,15.0,0,unknown,medium,nan,1,0.0,0,0.02004975199997716,200.0,0.0,0,0.0,nan,nan,nan,bottle,correct,0,C0,unknown,unknown,nan,medium,120.0,50.0,1.0,0.0,0.0,nan,120.0,0.0,0,e4e9fff51377f7b5
3,8.454016372000297,nan,PREP,,C0,trust_experiment,0.008728824978891325,-0.0002673119341987043,0.10019038429479137,1,-28.298017771701986,0,0.32017474477971714,0.030214332344313574,0.444655260077876,0.3201754688466328,0.03021957911203948,0.44458769284791144,-0.7271504691504913,0.02058103312533141,0.8076408733624894,-0.21753684562529602,-0.6379023437041325,-0.005818182679540053,1.0869476362898123,120.0,7.800000000000001,1.0,0.5,0.3,3.0,IDLE,0.08,0.07984606921672821,1,0.05,15.0,0,unknown,medium,nan,1,0.0,0,0.10394431900022028,200.0,0.0,0,0.0,nan,nan,nan,bottle,correct,0,C0,unknown,unknown,nan,medium,120.0,50.0,1.0,0.0,0.0,nan,120.0,0.0,0,e4e9fff51377f7b5
3,8.503125780000119,nan,PREP,,C0,trust_experiment,0.008836532650269902,-0.00032246671777425267,0.10011171342267007,1,-28.298017771701986,0,0.32017474477971714,0.030214332344313574,0.444655260077876,0.3201748103492405,0.03022086372496334,0.4445865848763014,-0.7045207639397677,0.028566801589484457,0.7821532020772579,-0.22251964513840722,-0.6153432279305425,-0.005805837299557644,1.0530570737120732,120.0,7.800000000000001,1.0,0.5,0.3,3.0,IDLE,0.08,0.07984606921672821,1,0.05,15.0,0,unknown,medium,nan,1,0.0,0,0.049109407999822,200.0,0.0,0,0.0,nan,nan,nan,bottle,correct,0,C0,unknown,unknown,nan,medium,120.0,50.0,1.0,0.0,0.0,nan,120.0,0.0,0,e4e9fff51377f7b5
3,8.508204755999941,nan,PREP,,C0,trust_experiment,0.008850279274530332,-0.0003132449216610607,0.10010567411910003,1,-28.298017771701986,0,0.32017474477971714,0.030214332344313574,0.444655260077876,0.3201744098681488,0.030222662363303954,0.4445858846591455,-0.6879353879408273,0.03422589646626064,0.762996642656901,-0.22595275928563605,-0.5987545102684623,-0.005541575316312069,1.0279058257816804,120.0,7.800000000000001,1.0,0.5,0.3,3.0,IDLE,0.08,0.07984606921672821,1,0.05,15.0,0,unknown,medium,nan,1,0.0,0,0.005078975999822433,200.0,0.0,0,0.0,nan,nan,nan,bottle,correct,0,C0,unknown,unknown,nan,medium,120.0,50.0,1.0,0.0,0.0,nan,120.0,0.0,0,e4e9fff51377f7b5
3,8.513273257000037,nan,PREP,,C0,trust_experiment,0.008870616719780733,-0.0003132223325637559,0.10009280933720147,1,-28.298017771701986,0,0.32017474477971714,0.030214332344313574,0.444655260077876,0.3201751066450049,0.03022247359883456,0.44458604581367794,-0.6789642571779936,0.037227240859623006,0.7507296812470571,-0.22759038723474062,-0.5892636804018336,-0.0052213446195947325,1.012903442729164,120.0,7.800000000000001,1.0,0.5,0.3,3.0,IDLE,0.08,0.07984606921672821,1,0.05,15.0,0,unknown,medium,nan,1,0.0,0,0.005068501000096148,200.0,0.0,0,0.0,nan,nan,nan,bottle,correct,0,C0,unknown,unknown,nan,medium,120.0,50.0,1.0,0.0,0.0,nan,120.0,0.0,0,e4e9fff51377f7b5
3,8.518334939999477,nan,PREP,,C0,trust_experiment,0.008891140867650527,-0.000303994364002502,0.10008247476931739,1,-28.298017771701986,0,0.32017474477971714,0.030214332344313574,0.444655260077876,0.3201748350807988,0.03022194527928488,0.4445871110893791,-0.6719194486429657,0.04153053722154558,0.741835985054649,-0.23004300688285484,-0.5820487112854857,-0.0038946627149039187,1.0017590327561707,120.0,7.800000000000001,1.0,0.5,0.3,3.0,IDLE,0.08,0.07984606921672821,1,0.05,15.0,0,unknown,medium,nan,1,0.0,0,0.005061682999439654,200.0,0.0,0,0.0,nan,nan,nan,bottle,correct,0,C0,unknown,unknown,nan,medium,120.0,50.0,1.0,0.0,0.0,nan,120.0,0.0,0,e4e9fff51377f7b5
