time,x,y,z,gripper_deg,button,K_trans,K_rot,damping_ratio,K_fb,deadband,scale
0.0009,0.036971,0.021661,0.066136,-28.22,0,200.0,10.0,1.00,0.500,0.300,3.00
0.0062,0.036940,0.021651,0.066291,-28.22,0,200.0,10.0,1.00,0.500,0.300,3.00
0.0112,0.036990,0.021441,0.066419,-28.22,0,199.8,10.0,1.00,0.500,0.300,3.00
0.0161,0.036982,0.021281,0.066570,-28.22,0,199.8,10.0,1.00,0.500,0.300,3.00
0.0212,0.036882,0.021160,0.066775,-28.22,0,199.3,10.0,1.00,0.500,0.300,3.00
0.0265,0.036781,0.020969,0.066965,-28.22,0,199.3,10.0,1.00,0.500,0.300,3.00
0.0314,0.036734,0.020812,0.067136,-28.22,0,198.4,10.0,1.00,0.500,0.300,3.00
0.0364,0.036782,0.020546,0.067261,-28.22,0,198.4,10.0,1.00,0.500,0.300,3.00
0.0417,0.036837,0.020271,0.067382,-28.22,0,197.2,10.0,1.00,0.500,0.300,3.00
0.0467,0.036888,0.020027,0.067474,-28.22,0,197.2,10.0,1.00,0.500,0.300,3.00
0.0517,0.036908,0.019762,0.067607,-28.22,0,195.8,10.0,1.00,0.500,0.300,3.00
0.0567,0.036981,0.019423,0.067714,-28.22,0,195.8,10.0,1.00,0.500,0.300,3.00
0.0619,0.037069,0.019035,0.067860,-28.22,0,194.1,10.0,1.00,0.500,0.300,3.00
0.0669,0.037164,0.018631,0.068005,-28.22,0,194.1,10.0,1.00,0.500,0.300,3.00
0.0721,0.037259,0.018195,0.068138,-28.22,0,192.2,10.0,1.00,0.500,0.300,3.00
0.0771,0.037331,0.017823,0.068273,-28.22,0,192.2,10.0,1.00,0.500,0.300,3.00
0.0822,0.037421,0.017387,0.068423,-28.22,0,190.1,10.0,1.00,0.500,0.300,3.00
0.0872,0.037512,0.016935,0.068578,-28.22,0,190.1,10.0,1.00,0.500,0.300,3.00
0.0921,0.037589,0.016523,0.068731,-28.22,0,187.8,10.0,1.00,0.500,0.300,3.00
0.0974,0.037647,0.016112,0.068897,-28.22,0,187.8,10.0,1.00,0.500,0.300,3.00
0.1024,0.037716,0.015715,0.069033,-28.22,0,185.4,10.0,1.00,0.500,0.300,3.00
0.1074,0.037801,0.015316,0.069155,-28.22,0,185.4,10.0,1.00,0.500,0.300,3.00
0.1126,0.037913,0.014884,0.069261,-28.22,0,182.9,10.0,1.00,0.500,0.300,3.00
0.1177,0.038021,0.014531,0.069328,-28.22,0,182.9,10.0,1.00,0.500,0.300,3.00
0.1227,0.038129,0.014232,0.069364,-28.22,0,180.3,10.0,1.00,0.500,0.300,3.00
0.1279,0.038254,0.013916,0.069379,-28.22,0,180.3,10.0,1.00,0.500,0.300,3.00
0.1329,0.038383,0.013647,0.069372,-28.22,0,177.7,10.0,1.00,0.500,0.300,3.00
0.1379,0.038513,0.013402,0.069349,-28.22,0,177.7,10.0,1.00,0.500,0.300,3.00
0.1431,0.038638,0.013181,0.069319,-28.22,0,175.0,10.0,1.00,0.500,0.300,3.00
0.1482,0.038773,0.013021,0.069236,-28.22,0,175.0,10.0,1.00,0.500,0.300,3.00
0.1532,0.038900,0.012918,0.069140,-28.22,0,172.3,10.0,1.00,0.500,0.300,3.00
0.1581,0.039028,0.012838,0.069029,-28.22,0,172.3,10.0,1.00,0.500,0.300,3.00
0.1634,0.039162,0.012781,0.068892,-28.22,0,169.7,10.0,1.00,0.500,0.300,3.00
0.1684,0.039299,0.012779,0.068729,-28.22,0,169.7,10.0,1.00,0.500,0.300,3.00
0.1734,0.039438,0.012815,0.068534,-28.22,0,167.1,10.0,1.00,0.500,0.300,3.00
0.1784,0.039558,0.012885,0.068354,-28.22,0,167.1,10.0,1.00,0.500,0.300,3.00
0.1836,0.039693,0.012984,0.068136,-28.22,0,164.6,10.0,1.00,0.500,0.300,3.00
0.1887,0.039808,0.013132,0.067910,-28.22,0,164.6,10.0,1.00,0.500,0.300,3.00
0.1936,0.039908,0.013335,0.067677,-28.22,0,162.2,10.0,1.00,0.500,0.300,3.00
0.1989,0.040029,0.013568,0.067396,-28.22,0,162.2,10.0,1.00,0.500,0.300,3.00
0.2039,0.040144,0.013831,0.067109,-28.22,0,159.9,10.0,1.00,0.500,0.300,3.00
0.2092,0.040268,0.014101,0.066806,-28.22,0,159.9,10.0,1.00,0.500,0.300,3.00
0.2141,0.040394,0.014348,0.066504,-28.22,0,157.8,10.0,1.00,0.500,0.300,3.00
0.2192,0.040491,0.014635,0.066221,-28.22,0,157.8,10.0,1.00,0.500,0.300,3.00
0.2244,0.040590,0.014960,0.065905,-28.22,0,155.9,10.0,1.00,0.500,0.300,3.00
0.2294,0.040693,0.015284,0.065588,-28.22,0,155.9,10.0,1.00,0.500,0.300,3.00
0.2344,0.040791,0.015577,0.065294,-28.22,0,154.2,10.0,1.00,0.500,0.300,3.00
0.2394,0.040898,0.015868,0.064986,-28.22,0,154.2,10.0,1.00,0.500,0.300,3.00
0.2446,0.040998,0.016191,0.064668,-28.22,0,152.8,10.0,1.00,0.500,0.300,3.00
0.2497,0.041081,0.016476,0.064383,-28.22,0,152.8,10.0,1.00,0.500,0.300,3.00
0.2549,0.041190,0.016789,0.064052,-28.22,0,151.6,10.0,1.00,0.500,0.300,3.00
0.2599,0.041274,0.017088,0.063755,-28.22,0,151.6,10.0,1.00,0.500,0.300,3.00
0.2651,0.041364,0.017379,0.063458,-28.22,0,150.7,10.0,1.00,0.500,0.300,3.00
0.2701,0.041453,0.017646,0.063176,-28.22,0,150.7,10.0,1.00,0.500,0.300,3.00
0.2751,0.041529,0.017891,0.062915,-28.22,0,150.2,10.0,1.00,0.500,0.300,3.00
0.2801,0.041607,0.018150,0.062648,-28.22,0,150.2,10.0,1.00,0.500,0.300,3.00
0.2852,0.041706,0.018377,0.062366,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
0.2904,0.041791,0.018620,0.062097,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
0.2954,0.041875,0.018832,0.061840,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
0.3004,0.041966,0.019043,0.061581,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
0.3056,0.042052,0.019262,0.061314,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
0.3106,0.042145,0.019457,0.061060,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
0.3159,0.042255,0.019657,0.060770,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
0.3209,0.042343,0.019837,0.060522,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
0.3262,0.042440,0.020022,0.060264,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
0.3311,0.042526,0.020187,0.060027,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
0.3362,0.042593,0.020368,0.059811,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
0.3412,0.042670,0.020525,0.059596,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
0.3464,0.042763,0.020672,0.059358,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
0.3514,0.042835,0.020830,0.059149,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
0.3564,0.042901,0.020980,0.058944,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
0.3614,0.042971,0.021137,0.058735,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
0.3666,0.043029,0.021318,0.058519,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
0.3717,0.043077,0.021515,0.058303,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
0.3769,0.043122,0.021726,0.058088,-28.21,0,150.0,10.0,1.00,0.500,0.300,3.00
0.3819,0.043179,0.021922,0.057858,-28.20,0,150.0,10.0,1.00,0.500,0.300,3.00
0.3869,0.043238,0.022124,0.057619,-28.17,0,150.0,10.0,1.00,0.500,0.300,3.00
0.3922,0.043293,0.022341,0.057374,-28.14,0,150.0,10.0,1.00,0.500,0.300,3.00
0.3971,0.043335,0.022604,0.057112,-28.10,0,150.0,10.0,1.00,0.500,0.300,3.00
0.4022,0.043384,0.022836,0.056837,-28.06,0,150.0,10.0,1.00,0.500,0.300,3.00
0.4072,0.043424,0.023076,0.056560,-28.01,0,150.0,10.0,1.00,0.500,0.300,3.00
0.4121,0.043444,0.023311,0.056288,-27.95,0,150.0,10.0,1.00,0.500,0.300,3.00
0.4174,0.043468,0.023560,0.055966,-27.89,0,150.0,10.0,1.00,0.500,0.300,3.00
0.4225,0.043486,0.023795,0.055644,-27.84,0,150.0,10.0,1.00,0.500,0.300,3.00
0.4277,0.043489,0.024023,0.055314,-27.77,0,150.0,10.0,1.00,0.500,0.300,3.00
0.4327,0.043483,0.024259,0.054988,-27.71,0,150.0,10.0,1.00,0.500,0.300,3.00
0.4377,0.043473,0.024517,0.054621,-27.64,0,150.0,10.0,1.00,0.500,0.300,3.00
0.4429,0.043445,0.024784,0.054270,-27.57,0,150.0,10.0,1.00,0.500,0.300,3.00
0.4479,0.043423,0.025043,0.053914,-27.49,0,150.0,10.0,1.00,0.500,0.300,3.00
0.4529,0.043383,0.025310,0.053576,-27.41,0,150.0,10.0,1.00,0.500,0.300,3.00
0.4582,0.043362,0.025589,0.053177,-27.32,0,150.0,10.0,1.00,0.500,0.300,3.00
0.4631,0.043340,0.025859,0.052774,-27.25,0,150.0,10.0,1.00,0.500,0.300,3.00
0.4681,0.043306,0.026144,0.052370,-27.16,0,150.0,10.0,1.00,0.500,0.300,3.00
0.4732,0.043286,0.026412,0.051939,-27.08,0,150.0,10.0,1.00,0.500,0.300,3.00
0.4785,0.043253,0.026732,0.051478,-27.01,0,150.0,10.0,1.00,0.500,0.300,3.00
0.4834,0.043217,0.027007,0.051055,-26.93,0,150.0,10.0,1.00,0.500,0.300,3.00
0.4884,0.043155,0.027321,0.050623,-26.86,0,150.0,10.0,1.00,0.500,0.300,3.00
0.4934,0.043106,0.027602,0.050175,-26.82,0,150.0,10.0,1.00,0.500,0.300,3.00
0.4987,0.043054,0.027882,0.049700,-26.78,0,150.0,10.0,1.00,0.500,0.300,3.00
0.5036,0.042990,0.028156,0.049253,-26.77,0,150.0,10.0,1.00,0.500,0.300,3.00
0.5089,0.042914,0.028444,0.048805,-26.77,0,150.0,10.0,1.00,0.500,0.300,3.00
0.5139,0.042833,0.028738,0.048353,-26.78,0,150.0,10.0,1.00,0.500,0.300,3.00
0.5189,0.042754,0.028988,0.047925,-26.79,0,150.0,10.0,1.00,0.500,0.300,3.00
0.5242,0.042647,0.029282,0.047472,-26.80,0,150.0,10.0,1.00,0.500,0.300,3.00
0.5292,0.042543,0.029539,0.047045,-26.80,0,150.0,10.0,1.00,0.500,0.300,3.00
0.5342,0.042421,0.029812,0.046646,-26.80,0,150.0,10.0,1.00,0.500,0.300,3.00
0.5392,0.042304,0.030082,0.046224,-26.80,0,150.0,10.0,1.00,0.500,0.300,3.00
0.5444,0.042178,0.030351,0.045781,-26.81,0,150.0,10.0,1.00,0.500,0.300,3.00
0.5494,0.042045,0.030619,0.045343,-26.80,0,150.0,10.0,1.00,0.500,0.300,3.00
0.5544,0.041917,0.030850,0.044919,-26.80,0,150.0,10.0,1.00,0.500,0.300,3.00
0.5597,0.041762,0.031108,0.044462,-26.80,0,150.0,10.0,1.00,0.500,0.300,3.00
0.5646,0.041609,0.031352,0.044029,-26.80,0,150.0,10.0,1.00,0.500,0.300,3.00
0.5696,0.041469,0.031592,0.043574,-26.80,0,150.0,10.0,1.00,0.500,0.300,3.00
0.5749,0.041314,0.031860,0.043105,-26.80,0,150.0,10.0,1.00,0.500,0.300,3.00
0.5799,0.041173,0.032112,0.042647,-26.80,0,150.0,10.0,1.00,0.500,0.300,3.00
0.5849,0.041026,0.032342,0.042204,-26.80,0,150.0,10.0,1.00,0.500,0.300,3.00
0.5902,0.040864,0.032577,0.041729,-26.80,0,150.0,10.0,1.00,0.500,0.300,3.00
0.5952,0.040721,0.032761,0.041295,-26.80,0,150.0,10.0,1.00,0.500,0.300,3.00
0.6001,0.040562,0.032988,0.040868,-26.80,0,150.0,10.0,1.00,0.500,0.300,3.00
0.6051,0.040401,0.033186,0.040460,-26.80,0,150.0,10.0,1.00,0.500,0.300,3.00
0.6104,0.040225,0.033390,0.040040,-26.81,0,150.0,10.0,1.00,0.500,0.300,3.00
0.6155,0.040044,0.033592,0.039612,-26.81,0,150.0,10.0,1.00,0.500,0.300,3.00
0.6204,0.039885,0.033764,0.039189,-26.82,0,150.0,10.0,1.00,0.500,0.300,3.00
0.6258,0.039699,0.033954,0.038733,-26.83,0,150.0,10.0,1.00,0.500,0.300,3.00
0.6307,0.039518,0.034129,0.038282,-26.86,0,150.0,10.0,1.00,0.500,0.300,3.00
0.6357,0.039330,0.034290,0.037865,-26.90,0,150.0,10.0,1.00,0.500,0.300,3.00
0.6409,0.039129,0.034470,0.037415,-26.96,0,150.0,10.0,1.00,0.500,0.300,3.00
0.6460,0.038929,0.034636,0.036999,-27.02,0,150.0,10.0,1.00,0.500,0.300,3.00
0.6513,0.038722,0.034792,0.036563,-27.08,0,150.0,10.0,1.00,0.500,0.300,3.00
0.6562,0.038519,0.034950,0.036176,-27.14,0,150.0,10.0,1.00,0.500,0.300,3.00
0.6611,0.038313,0.035130,0.035800,-27.22,0,150.0,10.0,1.00,0.500,0.300,3.00
0.6661,0.038124,0.035289,0.035454,-27.29,0,150.0,10.0,1.00,0.500,0.300,3.00
0.6712,0.037927,0.035462,0.035101,-27.37,0,150.0,10.0,1.00,0.500,0.300,3.00
0.6764,0.037726,0.035640,0.034744,-27.46,0,150.0,10.0,1.00,0.500,0.300,3.00
0.6814,0.037539,0.035805,0.034415,-27.55,0,150.0,10.0,1.00,0.500,0.300,3.00
0.6864,0.037350,0.035977,0.034089,-27.65,0,150.0,10.0,1.00,0.500,0.300,3.00
0.6916,0.037171,0.036119,0.033768,-27.73,0,150.0,10.0,1.00,0.500,0.300,3.00
0.6967,0.037000,0.036263,0.033469,-27.82,0,150.0,10.0,1.00,0.500,0.300,3.00
0.7017,0.036830,0.036408,0.033191,-27.89,0,150.0,10.0,1.00,0.500,0.300,3.00
0.7067,0.036680,0.036540,0.032934,-27.96,0,150.0,10.0,1.00,0.500,0.300,3.00
0.7119,0.036530,0.036657,0.032669,-28.02,0,150.0,10.0,1.00,0.500,0.300,3.00
0.7169,0.036379,0.036765,0.032399,-28.05,0,150.0,10.0,1.00,0.500,0.300,3.00
0.7219,0.036233,0.036839,0.032153,-28.08,0,150.0,10.0,1.00,0.500,0.300,3.00
0.7272,0.036090,0.036891,0.031900,-28.08,0,150.0,10.0,1.00,0.500,0.300,3.00
0.7322,0.035956,0.036923,0.031687,-28.08,0,150.0,10.0,1.00,0.500,0.300,3.00
0.7371,0.035811,0.036958,0.031502,-28.08,0,150.0,10.0,1.00,0.500,0.300,3.00
0.7422,0.035676,0.036965,0.031337,-28.07,0,150.0,10.0,1.00,0.500,0.300,3.00
0.7475,0.035540,0.036945,0.031184,-28.07,0,150.0,10.0,1.00,0.500,0.300,3.00
0.7524,0.035410,0.036918,0.031042,-28.07,0,150.0,10.0,1.00,0.500,0.300,3.00
0.7574,0.035286,0.036878,0.030921,-28.07,0,150.0,10.0,1.00,0.500,0.300,3.00
0.7627,0.035155,0.036844,0.030789,-28.07,0,150.0,10.0,1.00,0.500,0.300,3.00
0.7677,0.035039,0.036797,0.030664,-28.07,0,150.0,10.0,1.00,0.500,0.300,3.00
0.7726,0.034905,0.036744,0.030562,-28.07,0,150.0,10.0,1.00,0.500,0.300,3.00
0.7779,0.034782,0.036625,0.030446,-28.08,0,150.0,10.0,1.00,0.500,0.300,3.00
0.7829,0.034667,0.036514,0.030334,-28.08,0,150.0,10.0,1.00,0.500,0.300,3.00
0.7882,0.034554,0.036389,0.030236,-28.09,0,150.0,10.0,1.00,0.500,0.300,3.00
0.7931,0.034456,0.036273,0.030142,-28.10,0,150.0,10.0,1.00,0.500,0.300,3.00
0.7982,0.034357,0.036158,0.030063,-28.10,0,150.0,10.0,1.00,0.500,0.300,3.00
0.8032,0.034250,0.036036,0.029994,-28.10,0,150.0,10.0,1.00,0.500,0.300,3.00
0.8084,0.034142,0.035899,0.029917,-28.10,0,150.0,10.0,1.00,0.500,0.300,3.00
0.8135,0.034024,0.035772,0.029886,-28.10,0,150.0,10.0,1.00,0.500,0.300,3.00
0.8184,0.033913,0.035646,0.029856,-28.10,0,150.0,10.0,1.00,0.500,0.300,3.00
0.8237,0.033803,0.035519,0.029812,-28.10,0,150.0,10.0,1.00,0.500,0.300,3.00
0.8287,0.033700,0.035384,0.029763,-28.10,0,150.0,10.0,1.00,0.500,0.300,3.00
0.8337,0.033597,0.035235,0.029721,-28.11,0,150.0,10.0,1.00,0.500,0.300,3.00
0.8389,0.033477,0.035077,0.029674,-28.11,0,150.0,10.0,1.00,0.500,0.300,3.00
0.8439,0.033356,0.034921,0.029641,-28.11,0,150.0,10.0,1.00,0.500,0.300,3.00
0.8492,0.033243,0.034742,0.029596,-28.11,0,150.0,10.0,1.00,0.500,0.300,3.00
0.8542,0.033134,0.034592,0.029545,-28.12,0,150.0,10.0,1.00,0.500,0.300,3.00
0.8591,0.033028,0.034413,0.029501,-28.11,0,150.0,10.0,1.00,0.500,0.300,3.00
0.8642,0.032924,0.034237,0.029478,-28.11,0,150.0,10.0,1.00,0.500,0.300,3.00
0.8694,0.032828,0.034046,0.029447,-28.11,0,150.0,10.0,1.00,0.500,0.300,3.00
0.8744,0.032739,0.033879,0.029430,-28.11,0,150.0,10.0,1.00,0.500,0.300,3.00
0.8797,0.032660,0.033684,0.029418,-28.11,0,150.0,10.0,1.00,0.500,0.300,3.00
0.8846,0.032582,0.033496,0.029411,-28.11,0,150.0,10.0,1.00,0.500,0.300,3.00
0.8899,0.032502,0.033294,0.029410,-28.11,0,150.0,10.0,1.00,0.500,0.300,3.00
0.8949,0.032434,0.033092,0.029388,-28.11,0,150.0,10.0,1.00,0.500,0.300,3.00
0.8999,0.032358,0.032905,0.029388,-28.11,0,150.0,10.0,1.00,0.500,0.300,3.00
0.9051,0.032297,0.032696,0.029363,-28.10,0,150.0,10.0,1.00,0.500,0.300,3.00
0.9101,0.032229,0.032516,0.029353,-28.10,0,150.0,10.0,1.00,0.500,0.300,3.00
0.9152,0.032164,0.032315,0.029339,-28.10,0,150.0,10.0,1.00,0.500,0.300,3.00
0.9204,0.032106,0.032106,0.029320,-28.10,0,150.0,10.0,1.00,0.500,0.300,3.00
0.9254,0.032056,0.031897,0.029274,-28.10,0,150.0,10.0,1.00,0.500,0.300,3.00
0.9304,0.032016,0.031708,0.029211,-28.10,0,150.0,10.0,1.00,0.500,0.300,3.00
0.9357,0.031976,0.031519,0.029149,-28.10,0,150.0,10.0,1.00,0.500,0.300,3.00
0.9406,0.031936,0.031352,0.029084,-28.10,0,150.0,10.0,1.00,0.500,0.300,3.00
0.9457,0.031896,0.031186,0.029034,-28.10,0,150.0,10.0,1.00,0.500,0.300,3.00
0.9509,0.031859,0.031012,0.028972,-28.11,0,150.0,10.0,1.00,0.500,0.300,3.00
0.9559,0.031824,0.030876,0.028932,-28.11,0,150.0,10.0,1.00,0.500,0.300,3.00
0.9609,0.031801,0.030734,0.028881,-28.11,0,150.0,10.0,1.00,0.500,0.300,3.00
0.9662,0.031774,0.030605,0.028831,-28.12,0,150.0,10.0,1.00,0.500,0.300,3.00
0.9712,0.031756,0.030500,0.028793,-28.13,0,150.0,10.0,1.00,0.500,0.300,3.00
0.9762,0.031735,0.030409,0.028757,-28.14,0,150.0,10.0,1.00,0.500,0.300,3.00
0.9812,0.031715,0.030325,0.028725,-28.16,0,150.0,10.0,1.00,0.500,0.300,3.00
0.9864,0.031695,0.030256,0.028686,-28.18,0,150.0,10.0,1.00,0.500,0.300,3.00
0.9914,0.031676,0.030194,0.028651,-28.20,0,150.0,10.0,1.00,0.500,0.300,3.00
0.9964,0.031653,0.030139,0.028613,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
1.0016,0.031631,0.030090,0.028565,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
1.0067,0.031615,0.030055,0.028503,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
1.0117,0.031595,0.030018,0.028419,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
1.0169,0.031575,0.029980,0.028320,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
1.0219,0.031543,0.029940,0.028213,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
1.0269,0.031504,0.029906,0.028095,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
1.0321,0.031455,0.029857,0.027968,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
1.0371,0.031400,0.029829,0.027852,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
1.0422,0.031328,0.029792,0.027731,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
1.0472,0.031260,0.029755,0.027603,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
1.0524,0.031192,0.029709,0.027456,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
1.0574,0.031119,0.029669,0.027306,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
1.0624,0.031037,0.029650,0.027145,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
1.0677,0.030932,0.029656,0.026969,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
1.0726,0.030827,0.029668,0.026783,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
1.0777,0.030719,0.029695,0.026611,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
1.0829,0.030599,0.029726,0.026407,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
1.0879,0.030482,0.029758,0.026224,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
1.0931,0.030347,0.029807,0.026001,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
1.0982,0.030223,0.029858,0.025786,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
1.1031,0.030096,0.029914,0.025568,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
1.1082,0.029967,0.029963,0.025346,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
1.1134,0.029831,0.030025,0.025116,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
1.1184,0.029683,0.030106,0.024876,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
1.1234,0.029524,0.030199,0.024635,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
1.1286,0.029352,0.030295,0.024361,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
1.1336,0.029190,0.030385,0.024092,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
1.1389,0.029005,0.030490,0.023773,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
1.1439,0.028822,0.030589,0.023473,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
1.1489,0.028651,0.030682,0.023178,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
1.1542,0.028447,0.030796,0.022852,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
1.1591,0.028245,0.030898,0.022539,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
1.1642,0.028049,0.030986,0.022234,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
1.1691,0.027842,0.031092,0.021919,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
1.1745,0.027620,0.031202,0.021585,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
1.1794,0.027418,0.031294,0.021276,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
1.1844,0.027195,0.031409,0.020946,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
1.1897,0.026954,0.031527,0.020589,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
1.1947,0.026735,0.031608,0.020268,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
1.1996,0.026500,0.031713,0.019948,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
1.2049,0.026252,0.031836,0.019603,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
1.2099,0.026030,0.031922,0.019286,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
1.2152,0.025794,0.032010,0.018951,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
1.2201,0.025560,0.032120,0.018629,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
1.2252,0.025330,0.032245,0.018323,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
1.2304,0.025080,0.032365,0.017986,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
1.2354,0.024843,0.032486,0.017658,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
1.2404,0.024613,0.032607,0.017331,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
1.2454,0.024370,0.032745,0.016993,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
1.2507,0.024143,0.032891,0.016647,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
1.2557,0.023936,0.033040,0.016309,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
1.2609,0.023717,0.033220,0.015956,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
1.2659,0.023517,0.033375,0.015624,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
1.2712,0.023311,0.033560,0.015247,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
1.2762,0.023113,0.033739,0.014881,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
1.2811,0.022914,0.033917,0.014516,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
1.2861,0.022716,0.034080,0.014149,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
1.2915,0.022484,0.034277,0.013763,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
1.2964,0.022276,0.034445,0.013401,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
1.3014,0.022079,0.034613,0.013033,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
1.3066,0.021871,0.034777,0.012649,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
1.3116,0.021692,0.034934,0.012282,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
1.3166,0.021493,0.035127,0.011917,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
1.3219,0.021308,0.035307,0.011545,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
1.3269,0.021143,0.035492,0.011203,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
1.3319,0.020980,0.035703,0.010843,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
1.3372,0.020823,0.035896,0.010437,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
1.3422,0.020684,0.036084,0.010091,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
1.3471,0.020538,0.036282,0.009731,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
1.3522,0.020406,0.036473,0.009353,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
1.3574,0.020269,0.036664,0.008982,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
1.3624,0.020141,0.036857,0.008626,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
1.3674,0.020010,0.037057,0.008283,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
1.3727,0.019906,0.037244,0.007902,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
1.3776,0.019799,0.037434,0.007566,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
1.3829,0.019670,0.037663,0.007185,-28.22,0,150.0,10.0,1.00,0.500,0.300,3.00
