time,x,y,z,gripper_deg,button,K_trans,K_rot,damping_ratio,K_fb,deadband,scale
3.8238,0.036034,0.012477,0.027294,-27.99,0,150.0,10.0,1.00,0.500,0.300,3.00
3.8288,0.036020,0.012648,0.027223,-28.00,0,150.0,10.0,1.00,0.500,0.300,3.00
3.8338,0.036004,0.012812,0.027149,-28.00,0,150.0,10.0,1.00,0.500,0.300,3.00
3.8390,0.035990,0.012969,0.027078,-28.00,0,150.0,10.0,1.00,0.500,0.300,3.00
3.8440,0.035970,0.013133,0.027010,-28.00,0,150.0,10.0,1.00,0.500,0.300,3.00
3.8490,0.035958,0.013283,0.026943,-28.00,0,150.0,10.0,1.00,0.500,0.300,3.00
3.8543,0.035950,0.013446,0.026869,-28.00,0,150.0,10.0,1.00,0.500,0.300,3.00
3.8593,0.035946,0.013618,0.026792,-28.00,0,150.0,10.0,1.00,0.500,0.300,3.00
3.8643,0.035940,0.013796,0.026711,-28.00,0,150.0,10.0,1.00,0.500,0.300,3.00
3.8696,0.035945,0.013974,0.026624,-28.00,0,150.0,10.0,1.00,0.500,0.300,3.00
3.8746,0.035943,0.014159,0.026540,-28.00,0,150.0,10.0,1.00,0.500,0.300,3.00
3.8795,0.035941,0.014323,0.026467,-28.00,0,150.0,10.0,1.00,0.500,0.300,3.00
3.8845,0.035940,0.014494,0.026382,-28.00,0,150.0,10.0,1.00,0.500,0.300,3.00
3.8898,0.035944,0.014664,0.026291,-28.00,0,150.0,10.0,1.00,0.500,0.300,3.00
3.8948,0.035942,0.014835,0.026207,-28.00,0,150.0,10.0,1.00,0.500,0.300,3.00
3.8998,0.035938,0.014991,0.026145,-28.00,0,150.0,10.0,1.00,0.500,0.300,3.00
3.9050,0.035927,0.015154,0.026071,-28.00,0,150.0,10.0,1.00,0.500,0.300,3.00
3.9100,0.035913,0.015324,0.025994,-28.00,0,150.0,10.0,1.00,0.500,0.300,3.00
3.9150,0.035904,0.015480,0.025909,-28.00,0,150.0,10.0,1.00,0.500,0.300,3.00
3.9203,0.035889,0.015642,0.025828,-28.00,0,150.0,10.0,1.00,0.500,0.300,3.00
3.9253,0.035874,0.015790,0.025746,-28.00,0,150.0,10.0,1.00,0.500,0.300,3.00
3.9306,0.035859,0.015960,0.025654,-28.00,0,150.0,10.0,1.00,0.500,0.300,3.00
3.9356,0.035844,0.016107,0.025572,-28.00,0,150.0,10.0,1.00,0.500,0.300,3.00
3.9405,0.035835,0.016262,0.025488,-28.00,0,150.0,10.0,1.00,0.500,0.300,3.00
3.9455,0.035821,0.016418,0.025410,-28.00,0,150.0,10.0,1.00,0.500,0.300,3.00
3.9508,0.035805,0.016565,0.025329,-28.00,0,150.0,10.0,1.00,0.500,0.300,3.00
3.9558,0.035787,0.016720,0.025243,-28.00,0,150.0,10.0,1.00,0.500,0.300,3.00
3.9608,0.035764,0.016874,0.025165,-27.99,0,150.0,10.0,1.00,0.500,0.300,3.00
3.9658,0.035748,0.017021,0.025084,-27.99,0,150.0,10.0,1.00,0.500,0.300,3.00
3.9710,0.035737,0.017176,0.024999,-27.99,0,150.0,10.0,1.00,0.500,0.300,3.00
3.9761,0.035728,0.017317,0.024929,-27.99,0,150.0,10.0,1.00,0.500,0.300,3.00
3.9813,0.035717,0.017479,0.024864,-27.98,0,150.0,10.0,1.00,0.500,0.300,3.00
3.9863,0.035716,0.017620,0.024794,-27.98,0,150.0,10.0,1.00,0.500,0.300,3.00
3.9913,0.035721,0.017755,0.024736,-27.98,0,150.0,10.0,1.00,0.500,0.300,3.00
3.9963,0.035715,0.017896,0.024674,-27.97,0,150.0,10.0,1.00,0.500,0.300,3.00
4.0016,0.035718,0.018045,0.024616,-27.97,0,150.0,10.0,1.00,0.500,0.300,3.00
4.0066,0.035721,0.018172,0.024554,-27.96,0,150.0,10.0,1.00,0.500,0.300,3.00
4.0115,0.035716,0.018299,0.024507,-27.95,0,150.0,10.0,1.00,0.500,0.300,3.00
4.0165,0.035713,0.018433,0.024448,-27.95,0,150.0,10.0,1.00,0.500,0.300,3.00
4.0218,0.035703,0.018581,0.024382,-27.95,0,150.0,10.0,1.00,0.500,0.300,3.00
4.0268,0.035692,0.018721,0.024327,-27.95,0,150.0,10.0,1.00,0.500,0.300,3.00
4.0318,0.035686,0.018842,0.024291,-27.95,0,150.0,10.0,1.00,0.500,0.300,3.00
4.0370,0.035679,0.018984,0.024259,-27.95,0,150.0,10.0,1.00,0.500,0.300,3.00
4.0420,0.035675,0.019126,0.024219,-27.95,0,150.0,10.0,1.00,0.500,0.300,3.00
4.0473,0.035678,0.019254,0.024187,-27.95,0,150.0,10.0,1.00,0.500,0.300,3.00
4.0523,0.035681,0.019388,0.024144,-27.95,0,150.0,10.0,1.00,0.500,0.300,3.00
4.0573,0.035698,0.019531,0.024099,-27.95,0,150.0,10.0,1.00,0.500,0.300,3.00
4.0626,0.035717,0.019666,0.024057,-27.95,0,150.0,10.0,1.00,0.500,0.300,3.00
4.0675,0.035732,0.019802,0.024022,-27.95,0,150.0,10.0,1.00,0.500,0.300,3.00
4.0726,0.035746,0.019959,0.023977,-27.95,0,150.0,10.0,1.00,0.500,0.300,3.00
4.0776,0.035759,0.020109,0.023943,-27.95,0,150.0,10.0,1.00,0.500,0.300,3.00
4.0825,0.035775,0.020252,0.023912,-27.95,0,150.0,10.0,1.00,0.500,0.300,3.00
4.0878,0.035789,0.020416,0.023872,-27.94,0,150.0,10.0,1.00,0.500,0.300,3.00
4.0928,0.035800,0.020558,0.023833,-27.94,0,150.0,10.0,1.00,0.500,0.300,3.00
4.0981,0.035813,0.020714,0.023789,-27.94,0,150.0,10.0,1.00,0.500,0.300,3.00
4.1031,0.035824,0.020856,0.023736,-27.92,0,150.0,10.0,1.00,0.500,0.300,3.00
4.1081,0.035825,0.021011,0.023683,-27.92,0,150.0,10.0,1.00,0.500,0.300,3.00
4.1135,0.035839,0.021153,0.023622,-27.91,0,150.0,10.0,1.00,0.500,0.300,3.00
4.1241,0.035872,0.021407,0.023501,-27.89,0,150.0,10.0,1.00,0.500,0.300,3.00
4.1291,0.035892,0.021505,0.023439,-27.88,0,150.0,10.0,1.00,0.500,0.300,3.00
4.1343,0.035910,0.021611,0.023389,-27.87,0,150.0,10.0,1.00,0.500,0.300,3.00
4.1393,0.035937,0.021703,0.023338,-27.87,0,150.0,10.0,1.00,0.500,0.300,3.00
4.1445,0.035968,0.021789,0.023292,-27.87,0,150.0,10.0,1.00,0.500,0.300,3.00
4.1498,0.036002,0.021874,0.023253,-27.86,0,150.0,10.0,1.00,0.500,0.300,3.00
4.1548,0.036044,0.021953,0.023210,-27.86,0,150.0,10.0,1.00,0.500,0.300,3.00
4.1598,0.036084,0.022026,0.023178,-27.85,0,150.0,10.0,1.00,0.500,0.300,3.00
4.1648,0.036134,0.022105,0.023135,-27.84,0,150.0,10.0,1.00,0.500,0.300,3.00
4.1698,0.036180,0.022192,0.023104,-27.84,0,150.0,10.0,1.00,0.500,0.300,3.00
4.1750,0.036229,0.022272,0.023077,-27.83,0,150.0,10.0,1.00,0.500,0.300,3.00
4.1801,0.036279,0.022352,0.023050,-27.82,0,150.0,10.0,1.00,0.500,0.300,3.00
4.1850,0.036328,0.022432,0.023022,-27.82,0,150.0,10.0,1.00,0.500,0.300,3.00
4.1903,0.036386,0.022519,0.022984,-27.81,0,150.0,10.0,1.00,0.500,0.300,3.00
4.1953,0.036447,0.022606,0.022939,-27.81,0,150.0,10.0,1.00,0.500,0.300,3.00
4.2003,0.036517,0.022693,0.022894,-27.81,0,150.0,10.0,1.00,0.500,0.300,3.00
4.2053,0.036582,0.022780,0.022842,-27.80,0,150.0,10.0,1.00,0.500,0.300,3.00
4.2105,0.036649,0.022881,0.022797,-27.79,0,150.0,10.0,1.00,0.500,0.300,3.00
4.2155,0.036714,0.022961,0.022756,-27.79,0,150.0,10.0,1.00,0.500,0.300,3.00
4.2206,0.036783,0.023049,0.022711,-27.78,0,150.0,10.0,1.00,0.500,0.300,3.00
4.2255,0.036855,0.023136,0.022658,-27.77,0,150.0,10.0,1.00,0.500,0.300,3.00
4.2308,0.036927,0.023215,0.022602,-27.76,0,150.0,10.0,1.00,0.500,0.300,3.00
4.2358,0.036992,0.023302,0.022549,-27.74,0,150.0,10.0,1.00,0.500,0.300,3.00
4.2408,0.037051,0.023374,0.022510,-27.71,0,150.0,10.0,1.00,0.500,0.300,3.00
4.2461,0.037114,0.023447,0.022464,-27.69,0,150.0,10.0,1.00,0.500,0.300,3.00
4.2511,0.037175,0.023504,0.022410,-27.66,0,150.0,10.0,1.00,0.500,0.300,3.00
4.2560,0.037237,0.023568,0.022345,-27.63,0,150.0,10.0,1.00,0.500,0.300,3.00
4.2611,0.037300,0.023618,0.022279,-27.62,0,150.0,10.0,1.00,0.500,0.300,3.00
4.2663,0.037365,0.023675,0.022217,-27.60,0,150.0,10.0,1.00,0.500,0.300,3.00
4.2713,0.037430,0.023732,0.022155,-27.58,0,150.0,10.0,1.00,0.500,0.300,3.00
4.2808,0.037545,0.023831,0.022030,-27.58,0,150.0,10.0,1.00,0.500,0.300,3.00
4.2853,0.037616,0.023880,0.021934,-27.58,0,150.0,10.0,1.00,0.500,0.300,3.00
4.2903,0.037684,0.023935,0.021834,-27.58,0,150.0,10.0,1.00,0.500,0.300,3.00
4.2955,0.037754,0.023983,0.021738,-27.58,0,150.0,10.0,1.00,0.500,0.300,3.00
4.3006,0.037810,0.024038,0.021646,-27.57,0,150.0,10.0,1.00,0.500,0.300,3.00
4.3056,0.037876,0.024078,0.021538,-27.57,0,150.0,10.0,1.00,0.500,0.300,3.00
4.3108,0.037934,0.024132,0.021422,-27.56,0,150.0,10.0,1.00,0.500,0.300,3.00
4.3158,0.037986,0.024186,0.021322,-27.55,0,150.0,10.0,1.00,0.500,0.300,3.00
4.3208,0.038036,0.024233,0.021217,-27.52,0,150.0,10.0,1.00,0.500,0.300,3.00
4.3258,0.038075,0.024287,0.021123,-27.50,0,150.0,10.0,1.00,0.500,0.300,3.00
4.3310,0.038118,0.024333,0.021018,-27.47,0,150.0,10.0,1.00,0.500,0.300,3.00
4.3361,0.038152,0.024379,0.020913,-27.43,0,150.0,10.0,1.00,0.500,0.300,3.00
4.3411,0.038192,0.024410,0.020799,-27.40,0,150.0,10.0,1.00,0.500,0.300,3.00
4.3464,0.038226,0.024449,0.020689,-27.36,0,150.0,10.0,1.00,0.500,0.300,3.00
4.3513,0.038253,0.024472,0.020578,-27.33,0,150.0,10.0,1.00,0.500,0.300,3.00
4.3563,0.038282,0.024504,0.020472,-27.29,0,150.0,10.0,1.00,0.500,0.300,3.00
4.3616,0.038317,0.024527,0.020346,-27.25,0,150.0,10.0,1.00,0.500,0.300,3.00
4.3666,0.038355,0.024543,0.020224,-27.22,0,150.0,10.0,1.00,0.500,0.300,3.00
4.3716,0.038392,0.024552,0.020097,-27.20,0,150.0,10.0,1.00,0.500,0.300,3.00
4.3766,0.038429,0.024555,0.019982,-27.18,0,150.0,10.0,1.00,0.500,0.300,3.00
4.3819,0.038468,0.024549,0.019855,-27.17,0,150.0,10.0,1.00,0.500,0.300,3.00
4.3870,0.038497,0.024545,0.019750,-27.15,0,150.0,10.0,1.00,0.500,0.300,3.00
4.3918,0.038527,0.024526,0.019644,-27.15,0,150.0,10.0,1.00,0.500,0.300,3.00
4.3996,0.038583,0.024504,0.019456,-27.14,0,150.0,10.0,1.00,0.500,0.300,3.00
4.4046,0.038615,0.024477,0.019323,-27.13,0,150.0,10.0,1.00,0.500,0.400,3.00
4.4098,0.038645,0.024458,0.019217,-27.13,0,150.0,10.0,1.00,0.500,0.400,3.00
4.4158,0.038676,0.024409,0.019087,-27.13,0,150.0,10.0,1.00,0.500,0.400,3.00
4.4209,0.038696,0.024370,0.018999,-27.14,0,150.0,10.0,1.00,0.500,0.400,3.00
4.4258,0.038722,0.024338,0.018908,-27.14,0,150.0,10.0,1.00,0.500,0.400,3.00
4.4321,0.038759,0.024283,0.018789,-27.15,0,150.0,10.0,1.00,0.500,0.400,3.00
4.4360,0.038781,0.024252,0.018720,-27.16,0,150.0,10.0,1.00,0.500,0.400,3.00
4.4410,0.038817,0.024219,0.018621,-27.17,0,150.0,10.0,1.00,0.500,0.400,3.00
4.4461,0.038849,0.024186,0.018514,-27.18,0,150.0,10.0,1.00,0.500,0.400,3.00
4.4517,0.038887,0.024162,0.018419,-27.19,0,150.0,10.0,1.00,0.500,0.400,3.00
4.4598,0.038945,0.024134,0.018264,-27.20,0,150.0,10.0,1.00,0.500,0.400,3.00
4.4658,0.038987,0.024131,0.018159,-27.22,0,150.0,10.0,1.00,0.500,0.400,3.00
4.4703,0.039012,0.024135,0.018080,-27.23,0,150.0,10.0,1.00,0.500,0.400,3.00
4.4776,0.039062,0.024136,0.017934,-27.24,0,150.0,10.0,1.00,0.500,0.400,3.00
4.4826,0.039086,0.024139,0.017840,-27.25,0,150.0,10.0,1.00,0.500,0.400,3.00
4.4888,0.039113,0.024141,0.017723,-27.25,0,150.0,10.0,1.00,0.500,0.400,3.00
4.4938,0.039119,0.024151,0.017640,-27.25,0,150.0,10.0,1.00,0.500,0.400,3.00
4.4991,0.039125,0.024161,0.017557,-27.26,0,150.0,10.0,1.00,0.500,0.400,3.00
4.5041,0.039127,0.024171,0.017482,-27.26,0,150.0,10.0,1.00,0.500,0.400,3.00
4.5091,0.039135,0.024167,0.017398,-27.26,0,150.0,10.0,1.00,0.500,0.400,3.00
4.5140,0.039147,0.024170,0.017311,-27.26,0,150.0,10.0,1.00,0.500,0.400,3.00
4.5193,0.039158,0.024159,0.017231,-27.26,0,150.0,10.0,1.00,0.500,0.400,3.00
4.5243,0.039170,0.024149,0.017166,-27.26,0,150.0,10.0,1.00,0.500,0.400,3.00
4.5293,0.039185,0.024139,0.017094,-27.26,0,150.0,10.0,1.00,0.500,0.400,3.00
4.5346,0.039208,0.024121,0.017017,-27.26,0,150.0,10.0,1.00,0.500,0.400,3.00
4.5395,0.039231,0.024105,0.016956,-27.26,0,150.0,10.0,1.00,0.500,0.400,3.00
4.5446,0.039253,0.024081,0.016891,-27.26,0,150.0,10.0,1.00,0.500,0.400,3.00
4.5496,0.039267,0.024058,0.016841,-27.26,0,150.0,10.0,1.00,0.500,0.400,3.00
4.5556,0.039285,0.024033,0.016768,-27.26,0,150.0,10.0,1.00,0.500,0.400,3.00
4.5606,0.039303,0.024010,0.016710,-27.27,0,150.0,10.0,1.00,0.500,0.400,3.00
4.5658,0.039318,0.023986,0.016659,-27.27,0,150.0,10.0,1.00,0.500,0.400,3.00
4.5708,0.039333,0.023963,0.016609,-27.28,0,150.0,10.0,1.00,0.500,0.400,3.00
4.5758,0.039340,0.023939,0.016559,-27.28,0,150.0,10.0,1.00,0.500,0.400,3.00
4.5811,0.039350,0.023915,0.016501,-27.30,0,150.0,10.0,1.00,0.500,0.400,3.00
4.5861,0.039356,0.023884,0.016446,-27.30,0,150.0,10.0,1.00,0.500,0.400,3.00
4.5911,0.039362,0.023853,0.016391,-27.30,0,150.0,10.0,1.00,0.500,0.400,3.00
4.5961,0.039367,0.023821,0.016321,-27.31,0,150.0,10.0,1.00,0.500,0.400,3.00
4.6011,0.039366,0.023804,0.016259,-27.31,0,150.0,10.0,1.00,0.500,0.400,3.00
4.6063,0.039366,0.023771,0.016181,-27.30,0,150.0,10.0,1.00,0.500,0.400,3.00
4.6113,0.039368,0.023740,0.016119,-27.30,0,150.0,10.0,1.00,0.500,0.400,3.00
4.6163,0.039366,0.023715,0.016052,-27.30,0,150.0,10.0,1.00,0.500,0.400,3.00
4.6241,0.039366,0.023689,0.015963,-27.30,0,150.0,10.0,1.00,0.500,0.400,3.00
4.6291,0.039365,0.023665,0.015912,-27.30,0,150.0,10.0,1.00,0.500,0.400,3.00
4.6341,0.039364,0.023641,0.015862,-27.30,0,150.0,10.0,1.00,0.500,0.400,3.00
4.6394,0.039363,0.023617,0.015811,-27.30,0,150.0,10.0,1.00,0.500,0.400,3.00
4.6446,0.039355,0.023600,0.015764,-27.30,0,150.0,10.0,1.00,0.500,0.400,3.00
4.6498,0.039350,0.023576,0.015721,-27.30,0,150.0,10.0,1.00,0.500,0.400,3.00
4.6548,0.039343,0.023567,0.015678,-27.30,0,150.0,10.0,1.00,0.500,0.400,3.00
4.6598,0.039335,0.023556,0.015620,-27.30,0,150.0,10.0,1.00,0.500,0.400,3.00
4.6651,0.039324,0.023553,0.015574,-27.30,0,150.0,10.0,1.00,0.500,0.400,3.00
4.6700,0.039320,0.023543,0.015508,-27.30,0,150.0,10.0,1.00,0.500,0.400,3.00
4.6754,0.039315,0.023525,0.015453,-27.30,0,150.0,10.0,1.00,0.500,0.400,3.00
4.6804,0.039311,0.023522,0.015392,-27.30,0,150.0,10.0,1.00,0.500,0.400,3.00
4.6854,0.039304,0.023519,0.015338,-27.30,0,150.0,10.0,1.00,0.500,0.400,3.00
4.6906,0.039297,0.023522,0.015273,-27.30,0,150.0,10.0,1.00,0.500,0.400,3.00
4.6956,0.039284,0.023540,0.015216,-27.30,0,150.0,10.0,1.00,0.500,0.400,3.00
4.7006,0.039267,0.023564,0.015140,-27.30,0,150.0,10.0,1.00,0.500,0.400,3.00
4.7056,0.039248,0.023595,0.015076,-27.30,0,150.0,10.0,1.00,0.500,0.400,3.00
4.7108,0.039224,0.023619,0.015016,-27.30,0,150.0,10.0,1.00,0.500,0.400,3.00
4.7158,0.039193,0.023656,0.014948,-27.30,0,150.0,10.0,1.00,0.500,0.400,3.00
4.7208,0.039158,0.023693,0.014872,-27.30,0,150.0,10.0,1.00,0.500,0.400,3.00
4.7261,0.039112,0.023737,0.014808,-27.30,0,150.0,10.0,1.00,0.500,0.400,3.00
4.7311,0.039053,0.023808,0.014729,-27.30,0,150.0,10.0,1.00,0.500,0.400,3.00
4.7361,0.038996,0.023859,0.014661,-27.30,0,150.0,10.0,1.00,0.500,0.400,3.00
4.7441,0.038903,0.023961,0.014549,-27.30,0,150.0,10.0,1.00,0.500,0.400,3.00
4.7504,0.038832,0.024045,0.014456,-27.30,0,150.0,10.0,1.00,0.500,0.400,3.00
4.7561,0.038767,0.024108,0.014365,-27.30,0,150.0,10.0,1.00,0.500,0.400,3.00
4.7611,0.038710,0.024158,0.014297,-27.30,0,150.0,10.0,1.00,0.500,0.400,3.00
4.7661,0.038656,0.024207,0.014222,-27.30,0,150.0,10.0,1.00,0.500,0.400,3.00
4.7713,0.038601,0.024243,0.014153,-27.30,0,150.0,10.0,1.00,0.500,0.400,3.00
4.7763,0.038551,0.024259,0.014088,-27.30,0,150.0,10.0,1.00,0.500,0.400,3.00
4.7814,0.038495,0.024281,0.014026,-27.30,0,150.0,10.0,1.00,0.500,0.400,3.00
4.7866,0.038433,0.024295,0.013952,-27.29,0,150.0,10.0,1.00,0.500,0.400,3.00
4.7916,0.038373,0.024295,0.013878,-27.29,0,150.0,10.0,1.00,0.500,0.400,3.00
4.7966,0.038317,0.024288,0.013807,-27.28,0,150.0,10.0,1.00,0.500,0.400,3.00
4.8016,0.038257,0.024282,0.013744,-27.28,0,150.0,10.0,1.00,0.500,0.400,3.00
4.8066,0.038195,0.024261,0.013672,-27.28,0,150.0,10.0,1.00,0.500,0.400,3.00
4.8124,0.038127,0.024231,0.013588,-27.28,0,150.0,10.0,1.00,0.500,0.400,3.00
4.8178,0.038055,0.024195,0.013508,-27.28,0,150.0,10.0,1.00,0.500,0.400,3.00
4.8228,0.037988,0.024167,0.013439,-27.28,0,150.0,10.0,1.00,0.500,0.400,3.00
4.8278,0.037917,0.024117,0.013358,-27.28,0,150.0,10.0,1.00,0.500,0.400,3.00
4.8331,0.037847,0.024073,0.013266,-27.28,0,150.0,10.0,1.00,0.500,0.400,3.00
4.8380,0.037775,0.024015,0.013180,-27.28,0,150.0,10.0,1.00,0.500,0.400,3.00
4.8431,0.037705,0.023965,0.013099,-27.28,0,150.0,10.0,1.00,0.500,0.400,3.00
4.8480,0.037633,0.023914,0.013003,-27.28,0,150.0,10.0,1.00,0.500,0.400,3.00
4.8563,0.037501,0.023841,0.012827,-27.28,0,150.0,10.0,1.00,0.500,0.400,3.00
4.8613,0.037417,0.023802,0.012715,-27.28,0,150.0,10.0,1.00,0.500,0.400,3.00
4.8666,0.037328,0.023756,0.012607,-27.28,0,150.0,10.0,1.00,0.500,0.400,3.00
4.8716,0.037238,0.023710,0.012483,-27.28,0,150.0,10.0,1.00,0.500,0.400,3.00
4.8775,0.037123,0.023668,0.012347,-27.28,0,150.0,10.0,1.00,0.500,0.400,3.00
4.8826,0.037029,0.023650,0.012240,-27.28,0,150.0,10.0,1.00,0.500,0.400,3.00
4.8966,0.036762,0.023568,0.011910,-27.28,0,150.0,10.0,1.00,0.500,0.400,3.00
4.9016,0.036659,0.023527,0.011783,-27.28,0,150.0,10.0,1.00,0.500,0.400,3.00
4.9068,0.036561,0.023507,0.011645,-27.28,0,150.0,10.0,1.00,0.500,0.400,3.00
4.9116,0.036465,0.023466,0.011502,-27.28,0,150.0,10.0,1.00,0.500,0.400,3.00
4.9168,0.036363,0.023424,0.011351,-27.28,0,150.0,10.0,1.00,0.500,0.400,3.00
4.9231,0.036244,0.023394,0.011177,-27.28,0,150.0,10.0,1.00,0.500,0.400,3.00
4.9283,0.036148,0.023351,0.011011,-27.28,0,150.0,10.0,1.00,0.500,0.400,3.00
4.9336,0.036050,0.023322,0.010846,-27.28,0,150.0,10.0,1.00,0.500,0.400,3.00
4.9386,0.035960,0.023273,0.010676,-27.28,0,150.0,10.0,1.00,0.500,0.400,3.00
4.9436,0.035867,0.023230,0.010503,-27.28,0,150.0,10.0,1.00,0.500,0.400,3.00
4.9486,0.035759,0.023207,0.010326,-27.28,0,150.0,10.0,1.00,0.500,0.400,3.00
4.9544,0.035638,0.023175,0.010114,-27.28,0,150.0,10.0,1.00,0.500,0.400,3.00
4.9593,0.035526,0.023152,0.009944,-27.28,0,150.0,10.0,1.00,0.500,0.400,3.00
4.9643,0.035420,0.023115,0.009767,-27.28,0,150.0,10.0,1.00,0.500,0.400,3.00
4.9693,0.035309,0.023084,0.009586,-27.28,0,150.0,10.0,1.00,0.500,0.400,3.00
4.9746,0.035196,0.023068,0.009406,-27.28,0,150.0,10.0,1.00,0.500,0.400,3.00
4.9795,0.035090,0.023038,0.009232,-27.28,0,150.0,10.0,1.00,0.500,0.400,3.00
4.9845,0.034963,0.023020,0.009044,-27.28,0,150.0,10.0,1.00,0.500,0.400,3.00
4.9908,0.034810,0.023004,0.008805,-27.28,0,150.0,10.0,1.00,0.500,0.400,3.00
4.9958,0.034682,0.022986,0.008617,-27.28,0,150.0,10.0,1.00,0.500,0.400,3.00
5.0008,0.034554,0.022974,0.008417,-27.28,0,150.0,10.0,1.00,0.500,0.400,3.00
5.0058,0.034423,0.022948,0.008224,-27.28,0,150.0,10.0,1.00,0.500,0.400,3.00
5.0110,0.034294,0.022936,0.008025,-27.28,0,150.0,10.0,1.00,0.500,0.400,3.00
5.0160,0.034158,0.022944,0.007822,-27.28,0,150.0,10.0,1.00,0.500,0.400,3.00
5.0210,0.034026,0.022958,0.007616,-27.27,0,150.0,10.0,1.00,0.500,0.400,3.00
5.0263,0.033887,0.023000,0.007420,-27.26,0,150.0,10.0,1.00,0.500,0.400,3.00
5.0313,0.033749,0.023028,0.007222,-27.26,0,150.0,10.0,1.00,0.500,0.400,3.00
5.0363,0.033614,0.023056,0.007017,-27.26,0,150.0,10.0,1.00,0.500,0.400,3.00
5.0416,0.033470,0.023083,0.006812,-27.26,0,150.0,10.0,1.00,0.500,0.400,3.00
5.0466,0.033328,0.023137,0.006593,-27.25,0,150.0,10.0,1.00,0.500,0.400,3.00
5.0524,0.033185,0.023184,0.006385,-27.25,0,150.0,10.0,1.00,0.500,0.400,3.00
5.0564,0.033050,0.023233,0.006200,-27.25,0,150.0,10.0,1.00,0.500,0.400,3.00
5.0618,0.032889,0.023319,0.005979,-27.25,0,150.0,10.0,1.00,0.500,0.400,3.00
5.0668,0.032752,0.023395,0.005788,-27.25,0,150.0,10.0,1.00,0.500,0.400,3.00
5.0721,0.032599,0.023489,0.005594,-27.25,0,150.0,10.0,1.00,0.500,0.400,3.00
5.0773,0.032448,0.023590,0.005405,-27.25,0,150.0,10.0,1.00,0.500,0.400,3.00
5.0823,0.032301,0.023692,0.005224,-27.25,0,150.0,10.0,1.00,0.500,0.400,3.00
5.0908,0.032061,0.023882,0.004934,-27.25,0,150.0,10.0,1.00,0.500,0.400,3.00
5.0958,0.031913,0.024017,0.004751,-27.25,0,150.0,10.0,1.00,0.500,0.400,3.00
5.1008,0.031762,0.024152,0.004576,-27.25,0,150.0,10.0,1.00,0.500,0.400,3.00
5.1061,0.031605,0.024305,0.004375,-27.25,0,150.0,10.0,1.00,0.500,0.400,3.00
5.1111,0.031467,0.024441,0.004207,-27.26,0,150.0,10.0,1.00,0.500,0.400,3.00
5.1162,0.031322,0.024596,0.004037,-27.26,0,150.0,10.0,1.00,0.500,0.400,3.00
5.1218,0.031161,0.024781,0.003842,-27.26,0,150.0,10.0,1.00,0.500,0.400,3.00
5.1273,0.031007,0.024982,0.003664,-27.26,0,150.0,10.0,1.00,0.500,0.400,3.00
5.1324,0.030863,0.025171,0.003508,-27.26,0,150.0,10.0,1.00,0.500,0.400,3.00
5.1373,0.030729,0.025361,0.003367,-27.26,0,150.0,10.0,1.00,0.500,0.400,3.00
5.1426,0.030583,0.025569,0.003217,-27.26,0,150.0,10.0,1.00,0.500,0.400,3.00
5.1476,0.030443,0.025778,0.003074,-27.26,0,150.0,10.0,1.00,0.500,0.400,3.00
5.1528,0.030289,0.026005,0.002921,-27.26,0,150.0,10.0,1.00,0.500,0.400,3.00
5.1578,0.030149,0.026220,0.002783,-27.26,0,150.0,10.0,1.00,0.500,0.400,3.00
5.1630,0.029988,0.026465,0.002628,-27.26,0,150.0,10.0,1.00,0.500,0.400,3.00
5.1681,0.029838,0.026692,0.002483,-27.26,0,150.0,10.0,1.00,0.500,0.400,3.00
5.1731,0.029687,0.026938,0.002344,-27.26,0,150.0,10.0,1.00,0.500,0.400,3.00
5.1784,0.029531,0.027177,0.002208,-27.26,0,150.0,10.0,1.00,0.500,0.400,3.00
5.1833,0.029367,0.027440,0.002059,-27.26,0,150.0,10.0,1.00,0.500,0.400,3.00
5.1883,0.029205,0.027684,0.001920,-27.26,0,150.0,10.0,1.00,0.500,0.400,3.00
5.1933,0.029046,0.027928,0.001774,-27.26,0,150.0,10.0,1.00,0.500,0.400,3.00
5.1986,0.028874,0.028175,0.001624,-27.26,0,150.0,10.0,1.00,0.500,0.400,3.00
5.2036,0.028687,0.028448,0.001477,-27.26,0,150.0,10.0,1.00,0.500,0.400,3.00
5.2089,0.028504,0.028714,0.001333,-27.27,0,150.0,10.0,1.00,0.500,0.400,3.00
5.2138,0.028328,0.028967,0.001196,-27.28,0,150.0,10.0,1.00,0.500,0.400,3.00
5.2189,0.028164,0.029202,0.001070,-27.29,0,150.0,10.0,1.00,0.500,0.400,3.00
5.2238,0.027981,0.029467,0.000942,-27.30,0,150.0,10.0,1.00,0.500,0.400,3.00
5.2291,0.027784,0.029743,0.000801,-27.31,0,150.0,10.0,1.00,0.500,0.400,3.00
5.2341,0.027605,0.029980,0.000672,-27.32,0,150.0,10.0,1.00,0.500,0.400,3.00
5.2391,0.027436,0.030213,0.000554,-27.33,0,150.0,10.0,1.00,0.500,0.400,3.00
5.2443,0.027249,0.030469,0.000423,-27.33,0,150.0,10.0,1.00,0.500,0.400,3.00
5.2494,0.027063,0.030716,0.000281,-27.34,0,150.0,10.0,1.00,0.500,0.400,3.00
5.2543,0.026888,0.030953,0.000161,-27.34,0,150.0,10.0,1.00,0.500,0.400,3.00
