episode_id,sequence,condition,object_name,target_class,expected_strategy,instance_id,replicate,distractor,accepted_utc,duration_s,frames_processed,primary_threshold,collection_threshold,autonomous_lock_class,autonomous_lock_strategy,autonomous_lock_confidence,autonomous_lock_latency_s,autonomous_correct_class,autonomous_correct_strategy,target_assisted_lock_found,target_assisted_lock_latency_s,target_assisted_lock_confidence,no_detection_at_primary_threshold,unknown_dangerous_mapped_lock,video_file,detections_file
MUL_BOTTLE_R03,80,multiobject,bottle,bottle,medium,A,3,scissors,2026-09-05T10:01:38.450873+00:00,10.054826,150,0.25,0.05,banana,soft,0.936626,0.116117,0,0,1,0.116117,0.879193,0,0,videos/MUL_BOTTLE_R03.mp4,detections/MUL_BOTTLE_R03.jsonl
