schema_version,system_time,operation_time,phase,event,mode,controller_mode,omega_x,omega_y,omega_z,omega_valid,gripper_deg,button,target_x,target_y,target_z,robot_x,robot_y,robot_z,F_ext_x,F_ext_y,F_ext_z,T_ext_x,T_ext_y,T_ext_z,F_ext_mag,K_trans,K_rot,damping_ratio,K_fb,deadband,scale,gripper_state,gripper_cmd_width,gripper_width,gripper_width_valid,gripper_speed,gripper_force,grasp_success,vision_class,vision_label,vision_confidence,vision_locked,fusion_delta_K,fusion_active,control_dt,timing_profile_version,prev_omega_io_s,prev_panda_state_s,prev_haptic_send_s,prev_impedance_update_s,prev_panda_command_s,prev_gripper_update_s,prev_record_s,prev_keyboard_status_s,prev_loop_work_s,prev_sleep_requested_s,prev_sleep_actual_s,diagnostic_disable_gripper_read,diagnostic_disable_vision,diagnostic_no_vision_display,force_adapt_target_K,force_adapt_ratio,force_adapt_active,force_adapt_delta_K,force_baseline_mean,force_baseline_std,force_threshold,actual_object,prior_condition,posterior_correction,condition_code,raw_vision_class,raw_vision_label,raw_vision_confidence,applied_prior_label,prior_K,safe_anchor_K,prior_trust,contact_risk_raw,contact_risk_ema,trust_force_guard_N,trust_target_K,trust_delta_K,trust_active,trust_config_hash
3,8.239140798992594,nan,PREP,system_start|prior_applied|vision_start,W1,trust_experiment,0.00729277685685753,-0.005336209389038839,0.09606901334404803,1,-28.29186602870814,0,0.3222853885583245,0.016018701685390338,0.45035253797276764,0.32228498887457546,0.016013423177546345,0.4502942245661224,-1.3770363271038442,0.321783868015469,0.4150946018251416,-0.45817033011766817,-1.0068444585283798,0.06977083685305639,1.4737969440676062,250.0,16.25,1.0,0.5,0.3,3.0,IDLE,0.08,0.07984869927167892,1,0.05,20.0,0,unknown,deliberately_overstiff,nan,1,0.0,0,9.920040611177683e-07,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,200.0,0.0,0,0.0,nan,nan,nan,mouse,overstiff,1,W1,unknown,unknown,nan,deliberately_overstiff,250.0,160.0,1.0,0.0,0.0,nan,250.0,0.0,0,fac94a0964378623
3,8.251077630993677,nan,PREP,,W1,trust_experiment,0.007422396106852164,-0.005255944963563273,0.09667937959144238,1,-28.29186602870814,0,0.3222853885583245,0.016018701685390338,0.45035253797276764,0.3222855495431651,0.016013056642468066,0.4502977907563263,-1.354695690451179,0.32421465941798466,0.42486371991879984,-0.4596569897913868,-0.9955128019135244,0.07081807925907443,1.4563051670620952,250.0,16.25,1.0,0.5,0.3,3.0,IDLE,0.08,0.07984869927167892,1,0.05,20.0,0,unknown,deliberately_overstiff,nan,1,0.0,0,0.01193683200108353,1,0.0003145649970974773,2.235399733763188e-05,0.00022828500368632376,3.0240043997764587e-06,1.0185001883655787e-05,2.565699105616659e-05,3.1912990380078554e-05,5.376100307330489e-05,0.0010309339995728806,0.0039690660004271195,0.010897153988480568,0,0,0,200.0,0.0,0,0.0,nan,nan,nan,mouse,overstiff,1,W1,unknown,unknown,nan,deliberately_overstiff,250.0,160.0,1.0,0.0,0.0,nan,250.0,0.0,0,fac94a0964378623
3,8.256953588002943,nan,PREP,,W1,trust_experiment,0.007584396472600452,-0.005268879205622934,0.09716159392304512,1,-28.29186602870814,0,0.3222853885583245,0.016018701685390338,0.45035253797276764,0.32228539296758074,0.016013033128280812,0.45029774154502117,-1.337690052172153,0.32589994235194863,0.43272568640795633,-0.46068811226187045,-0.9870300719914815,0.07157514078447932,1.4432175746513685,250.0,16.25,1.0,0.5,0.3,3.0,IDLE,0.08,0.07984869927167892,1,0.05,20.0,0,unknown,deliberately_overstiff,nan,1,0.0,0,0.005875957009266131,1,0.00495021601091139,4.9456997658126056e-05,0.0006429009954445064,3.241992089897394e-06,4.6443004976026714e-05,4.180037649348378e-07,3.3114993129856884e-05,1.6650010365992785e-06,0.005873772999620996,0.0,0.0,0,0,0,200.0,0.0,0,0.0,nan,nan,nan,mouse,overstiff,1,W1,unknown,unknown,nan,deliberately_overstiff,250.0,160.0,1.0,0.0,0.0,nan,250.0,0.0,0,fac94a0964378623
3,8.277343264999217,nan,PREP,,W1,trust_experiment,0.008672431347396287,-0.003719144821273496,0.09943523401859976,1,-28.29186602870814,0,0.3222853885583245,0.016018701685390338,0.45035253797276764,0.3222852404318279,0.016014141600997147,0.4502963905755404,-1.3054781689489419,0.3338830653511418,0.4513471162749707,-0.46694418228972356,-0.976023416629259,0.07096385707224064,1.4210789458366797,250.0,16.25,1.0,0.5,0.3,3.0,IDLE,0.08,0.07984672486782074,1,0.05,20.0,0,unknown,deliberately_overstiff,nan,1,0.0,0,0.02038967699627392,1,3.767300222534686e-05,1.9660001271404326e-05,0.00011955700756516308,1.558990334160626e-06,9.594994480721653e-06,2.820015652105212e-07,2.2831009118817747e-05,1.067004632204771e-06,0.0002999889984494075,0.004700011001550593,0.020082245013327338,0,0,0,200.0,0.0,0,0.0,nan,nan,nan,mouse,overstiff,1,W1,unknown,unknown,nan,deliberately_overstiff,250.0,160.0,1.0,0.0,0.0,nan,250.0,0.0,0,fac94a0964378623
3,8.40487730599125,nan,PREP,,W1,trust_experiment,0.0063257424907190996,-3.715895509219612e-05,0.10161854097583954,1,-28.29186602870814,0,0.3222853885583245,0.016018701685390338,0.45035253797276764,0.3222852404318279,0.016014141600997147,0.4502963905755404,-1.2829298506926938,0.33947125145057705,0.4643821171818807,-0.47132343130922083,-0.9683187578757031,0.07053595847367355,1.4059873694731844,250.0,16.25,1.0,0.5,0.3,3.0,IDLE,0.08,0.07984672486782074,1,0.05,20.0,0,unknown,deliberately_overstiff,nan,1,0.0,0,0.1275340409920318,1,0.12687976099550724,4.0753991925157607e-05,0.00035592100175563246,1.2239004718139768e-05,2.4060995201580226e-05,2.7759000658988953e-05,3.094899875577539e-05,3.1709932954981923e-06,0.12753266999789048,0.0,0.0,0,0,0,200.0,0.0,0,0.0,nan,nan,nan,mouse,overstiff,1,W1,unknown,unknown,nan,deliberately_overstiff,250.0,160.0,1.0,0.0,0.0,nan,250.0,0.0,0,fac94a0964378623
3,8.409995727997739,nan,PREP,,W1,trust_experiment,0.0063011797798690206,-0.0002695573622197657,0.10168836793828359,1,-28.29186602870814,0,0.3222853885583245,0.016018701685390338,0.45035253797276764,0.3222850292397751,0.016014388686335097,0.450294378128858,-1.2704122186828621,0.342766483881048,0.47588590931845404,-0.47404335970367806,-0.9659816524429254,0.07044784202563738,1.3992510377122258,250.0,16.25,1.0,0.5,0.3,3.0,IDLE,0.08,0.07984672486782074,1,0.05,20.0,0,unknown,deliberately_overstiff,nan,1,0.0,0,0.005118422006489709,1,6.092200055718422e-05,1.6252000932581723e-05,0.00028411700623109937,1.361011527478695e-06,7.372989784926176e-06,2.1535000996664166e-05,1.8100006855092943e-05,2.2029998945072293e-06,0.0004826259973924607,0.004517374002607539,0.004609865995007567,0,0,0,200.0,0.0,0,0.0,nan,nan,nan,mouse,overstiff,1,W1,unknown,unknown,nan,deliberately_overstiff,250.0,160.0,1.0,0.0,0.0,nan,250.0,0.0,0,fac94a0964378623
3,8.415067593989079,nan,PREP,,W1,trust_experiment,0.006301651137273573,-0.0003718459547704607,0.10170103966659853,1,-28.29186602870814,0,0.3222853885583245,0.016018701685390338,0.45035253797276764,0.32228530228099467,0.016012196097691146,0.45029490395665284,-1.261403711738374,0.3437556368264505,0.48318821652448674,-0.4750402944234483,-0.9640036048330723,0.07003069726128731,1.3938357559000343,250.0,16.25,1.0,0.5,0.3,3.0,IDLE,0.08,0.07984672486782074,1,0.05,20.0,0,unknown,deliberately_overstiff,nan,1,0.0,0,0.005071865991340019,1,0.0012993319978704676,8.350399730261415e-05,0.00023690400121267885,7.4499985203146935e-06,8.055998478084803e-06,2.9800867196172476e-07,6.223299715202302e-05,1.4999968698248267e-06,0.0020530519977910444,0.0029469480022089557,0.0030115090048639104,0,0,0,200.0,0.0,0,0.0,nan,nan,nan,mouse,overstiff,1,W1,unknown,unknown,nan,deliberately_overstiff,250.0,160.0,1.0,0.0,0.0,nan,250.0,0.0,0,fac94a0964378623
3,8.420175277991802,nan,PREP,,W1,trust_experiment,0.006293728684164918,-0.000418268592788902,0.10168734159312087,1,-28.29186602870814,0,0.3222853885583245,0.016018701685390338,0.45035253797276764,0.32228439380572005,0.016014092028170862,0.4502944798164835,-1.256272957872605,0.3443713009408365,0.48793171656745604,-0.47563826583850066,-0.9633564706999489,0.0694373881996653,1.3910034858425526,250.0,16.25,1.0,0.5,0.3,3.0,IDLE,0.08,0.07984672486782074,1,0.05,20.0,0,unknown,deliberately_overstiff,nan,1,0.0,0,0.005107684002723545,1,0.000423012999817729,6.184299127198756e-05,0.00025619300140533596,7.087000994943082e-06,1.2320000678300858e-05,2.839951775968075e-07,5.884301208425313e-05,2.0890001906082034e-06,0.0010286680044373497,0.00397133199556265,0.004072456998983398,0,0,0,200.0,0.0,0,0.0,nan,nan,nan,mouse,overstiff,1,W1,unknown,unknown,nan,deliberately_overstiff,250.0,160.0,1.0,0.0,0.0,nan,250.0,0.0,0,fac94a0964378623
3,8.425266345002456,nan,PREP,,W1,trust_experiment,0.006290827993979647,-0.000603941829651098,0.10164654544774558,1,-28.29186602870814,0,0.3222853885583245,0.016018701685390338,0.45035253797276764,0.32228504189608,0.016014980802334558,0.45029631905779827,-1.2549296555211213,0.34643539655448324,0.48956481690560527,-0.4769870650296699,-0.9640311348694478,0.06927628699526793,1.390877289427087,250.0,16.25,1.0,0.5,0.3,3.0,IDLE,0.08,0.07984672486782074,1,0.05,20.0,0,unknown,deliberately_overstiff,nan,1,0.0,0,0.005091067010653205,1,0.0002926059969468042,3.623399243224412e-05,0.0003547240048646927,3.927998477593064e-06,6.400994607247412e-06,2.100132405757904e-07,3.5177014069631696e-05,1.234991941601038e-06,0.0008413860050495714,0.004158613994950429,0.004240510999807157,0,0,0,200.0,0.0,0,0.0,nan,nan,nan,mouse,overstiff,1,W1,unknown,unknown,nan,deliberately_overstiff,250.0,160.0,1.0,0.0,0.0,nan,250.0,0.0,0,fac94a0964378623
3,8.430421434997697,nan,PREP,,W1,trust_experiment,0.006306209836943022,-0.0008263434700876761,0.10156272815231307,1,-28.29186602870814,0,0.3222853885583245,0.016018701685390338,0.45035253797276764,0.32228468222748347,0.016014394289047162,0.45029560211227,-1.252977873140754,0.3396763148586825,0.48992343959488144,-0.47259476732786465,-0.9636487218389589,0.06658846474317087,1.3875728903811797,250.0,16.25,1.0,0.5,0.3,3.0,IDLE,0.08,0.07984672486782074,1,0.05,20.0,0,unknown,deliberately_overstiff,nan,1,0.0,0,0.005155089995241724,1,0.00023881200468167663,4.8510002670809627e-05,0.0002626100031193346,3.793000360019505e-06,1.0386007488705218e-05,3.2500247471034527e-07,5.743101064581424e-05,2.482993295416236e-06,0.0007957779889693484,0.004204222011030652,0.004353775002527982,0,0,0,200.0,0.0,0,0.0,nan,nan,nan,mouse,overstiff,1,W1,unknown,unknown,nan,deliberately_overstiff,250.0,160.0,1.0,0.0,0.0,nan,250.0,0.0,0,fac94a0964378623
