schema_version,system_time,operation_time,phase,event,mode,controller_mode,omega_x,omega_y,omega_z,omega_valid,gripper_deg,button,target_x,target_y,target_z,robot_x,robot_y,robot_z,F_ext_x,F_ext_y,F_ext_z,T_ext_x,T_ext_y,T_ext_z,F_ext_mag,K_trans,K_rot,damping_ratio,K_fb,deadband,scale,gripper_state,gripper_cmd_width,gripper_width,gripper_width_valid,gripper_speed,gripper_force,grasp_success,vision_class,vision_label,vision_confidence,vision_locked,fusion_delta_K,fusion_active,control_dt,timing_profile_version,prev_omega_io_s,prev_panda_state_s,prev_haptic_send_s,prev_impedance_update_s,prev_panda_command_s,prev_gripper_update_s,prev_record_s,prev_keyboard_status_s,prev_loop_work_s,prev_sleep_requested_s,prev_sleep_actual_s,diagnostic_disable_gripper_read,diagnostic_disable_vision,diagnostic_no_vision_display,force_adapt_target_K,force_adapt_ratio,force_adapt_active,force_adapt_delta_K,force_baseline_mean,force_baseline_std,force_threshold,actual_object,prior_condition,posterior_correction,condition_code,raw_vision_class,raw_vision_label,raw_vision_confidence,applied_prior_label,prior_K,safe_anchor_K,prior_trust,contact_risk_raw,contact_risk_ema,trust_force_guard_N,trust_target_K,trust_delta_K,trust_active,trust_config_hash,t_mono_ns,trial_id,masked_condition,protocol_phase,intervention_state,K_fb_commanded,K_fb_transition_reason,contact_candidate,contact_confirmed,force_baseline_median_N,force_baseline_sigma_N,force_threshold_on_N,force_threshold_off_N,force_corrected_N,haptic_cmd_x,haptic_cmd_y,haptic_cmd_z,haptic_cmd_norm,haptic_send_ok,haptic_clamped,target_speed_limited,safety_abort,kfb_config_sha256,acquisition_software_sha256
4,1.1819882680028968,nan,PREP,system_start,KFB_TIMING,kfb_timing,0.023078496679731025,-0.002330708330483996,0.08925440804533803,1,-28.193438140806567,0,0.31302905612574866,-0.003458274990517515,0.45365212774264607,0.31302905612574866,-0.003458274990517515,0.45365212774264607,-0.2806059052377724,0.43994267420116934,0.6766566130537526,-0.3899103886185268,-0.4256279700480865,0.17750534555354802,0.8544901419132708,200.0,13.0,1.2,0.5,0.3,3.0,IDLE,0.08,nan,0,0.05,20.0,0,unknown,unknown,nan,0,0.0,0,1.671800055191852e-05,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,200.0,0.0,0,0.0,nan,nan,nan,,,,,unknown,unknown,nan,,nan,,1.0,0.0,0.0,nan,nan,0.0,0,,910517,F08_M03_03,M03CEF2E,measured,baseline,0.5,,0,0,nan,nan,nan,nan,nan,0.0,0.0,0.0383283065268763,0.0383283065268763,1,0,0,0,ad4b715165e84dd399d377549dc111fb1309cda1260e23e9ee621d07fad63984,6ba3dffa4798388fb8057a608cfa40a0e24aeba9257d245b2d5103a1844d1115
4,1.1871034400028293,nan,PREP,,KFB_TIMING,kfb_timing,0.02307758803528351,-0.0022534907887226674,0.08934743145880862,1,-28.193438140806567,0,0.31302905612574866,-0.003458274990517515,0.45365212774264607,0.31302817649325787,-0.0034596459381709983,0.45365013550740724,-0.2816197696080553,0.4380529922152795,0.6796961748617856,-0.3888073191174545,-0.4272580077204653,0.17782346919382608,0.8562633991620784,200.0,13.0,1.2,0.5,0.3,3.0,IDLE,0.08,nan,0,0.05,20.0,0,unknown,unknown,nan,0,0.0,0,0.0051151719999325,1,0.00039557200216222554,1.777600118657574e-05,0.00033031099883373827,3.125998773612082e-06,5.541998689295724e-06,1.6500052879564464e-07,3.816699972958304e-05,3.502999970805831e-05,0.0009668909988249652,0.004033109001175035,0.004140590001043165,0,0,0,200.0,0.0,0,0.0,nan,nan,nan,,,,,unknown,unknown,nan,,nan,,1.0,0.0,0.0,nan,nan,0.0,0,,5894275,F08_M03_03,M03CEF2E,measured,baseline,0.5,,0,0,nan,nan,nan,nan,nan,0.0,0.0,0.0398480874308928,0.0398480874308928,1,0,0,0,ad4b715165e84dd399d377549dc111fb1309cda1260e23e9ee621d07fad63984,6ba3dffa4798388fb8057a608cfa40a0e24aeba9257d245b2d5103a1844d1115
4,1.1922322810023616,nan,PREP,,KFB_TIMING,kfb_timing,0.023144761779941486,-0.001933279873815602,0.08944766746474686,1,-28.193438140806567,0,0.31302905612574866,-0.003458274990517515,0.45365212774264607,0.31302569318823587,-0.0034570905645560993,0.45364616405232705,-0.2806306608604699,0.4393125068982294,0.6714701181574944,-0.3897835097007391,-0.42452689481436534,0.17873666944235259,0.8500712711947337,200.0,13.0,1.2,0.5,0.3,3.0,IDLE,0.08,nan,0,0.05,20.0,0,unknown,unknown,nan,0,0.0,0,0.005128840999532258,1,0.00023532300110673532,4.316999911679886e-05,0.00035263200334156863,2.1140003809705377e-06,7.229999027913436e-06,1.5700061339884996e-07,4.340399755164981e-05,1.4879988157190382e-06,0.0008066569971560966,0.0041933430028439035,0.00431489699985832,0,0,0,200.0,0.0,0,0.0,nan,nan,nan,,,,,unknown,unknown,nan,,nan,,1.0,0.0,0.0,nan,nan,0.0,0,,11164971,F08_M03_03,M03CEF2E,measured,baseline,0.5,,0,0,nan,nan,nan,nan,nan,0.0,0.0,0.03573505907874719,0.03573505907874719,1,0,0,0,ad4b715165e84dd399d377549dc111fb1309cda1260e23e9ee621d07fad63984,6ba3dffa4798388fb8057a608cfa40a0e24aeba9257d245b2d5103a1844d1115
4,1.1973158960026922,nan,PREP,,KFB_TIMING,kfb_timing,0.023184074221575035,-0.0017081422468422209,0.08951106124226427,1,-28.193438140806567,0,0.31302905612574866,-0.003458274990517515,0.45365212774264607,0.31302490210704487,-0.003455138291707241,0.4536437942446657,-0.2894030995955772,0.4379363547469705,0.653659510897638,-0.3889752883896274,-0.4262758425594845,0.1785677538591555,0.8383395261178679,200.0,13.0,1.2,0.5,0.3,3.0,IDLE,0.08,nan,0,0.05,20.0,0,unknown,unknown,nan,0,0.0,0,0.00508361500033061,1,0.0004081269980815705,3.169199771946296e-05,0.00036757500129169784,2.320000930922106e-06,5.7440011005382985e-06,1.7300044419243932e-07,3.668000135803595e-05,1.3419994502328336e-06,0.000941925998631632,0.004058074001368368,0.004139103002671618,0,0,0,200.0,0.0,0,0.0,nan,nan,nan,,,,,unknown,unknown,nan,,nan,,1.0,0.0,0.0,nan,nan,0.0,0,,15861213,F08_M03_03,M03CEF2E,measured,baseline,0.5,,0,0,nan,nan,nan,nan,nan,0.0,0.0,0.026829755448818993,0.026829755448818993,1,0,0,0,ad4b715165e84dd399d377549dc111fb1309cda1260e23e9ee621d07fad63984,6ba3dffa4798388fb8057a608cfa40a0e24aeba9257d245b2d5103a1844d1115
4,1.2024903599995014,nan,PREP,,KFB_TIMING,kfb_timing,0.023154081522849118,-0.001639084523714262,0.08954742604611424,1,-28.193438140806567,0,0.31302905612574866,-0.003458274990517515,0.45365212774264607,0.3130234055103954,-0.003456377329691579,0.4536389625898374,-0.31287019347858747,0.4359228564034365,0.6342680548182148,-0.3877386136806974,-0.438028802314413,0.17807381639696895,0.830790262379827,200.0,13.0,1.2,0.5,0.3,3.0,IDLE,0.08,nan,0,0.05,20.0,0,unknown,unknown,nan,0,0.0,0,0.005174463996809209,1,0.0003175710007781163,1.8601000192575157e-05,0.00011968699982389808,1.034000888466835e-06,4.890000127488747e-06,1.449989213142544e-07,2.3198001144919544e-05,1.0309995559509844e-06,0.0005415050000010524,0.004458494999998948,0.004625374000170268,0,0,0,200.0,0.0,0,0.0,nan,nan,nan,,,,,unknown,unknown,nan,,nan,,1.0,0.0,0.0,nan,nan,0.0,0,,21486317,F08_M03_03,M03CEF2E,measured,baseline,0.5,,0,0,nan,nan,nan,nan,nan,0.0,0.0,0.01713402740910741,0.01713402740910741,1,0,0,0,ad4b715165e84dd399d377549dc111fb1309cda1260e23e9ee621d07fad63984,6ba3dffa4798388fb8057a608cfa40a0e24aeba9257d245b2d5103a1844d1115
4,1.2075553329996183,nan,PREP,,KFB_TIMING,kfb_timing,0.023109286599012596,-0.0015439879099439415,0.08957700880252419,1,-28.193438140806567,0,0.31302905612574866,-0.003458274990517515,0.45365212774264607,0.3130221908051177,-0.0034572409016297096,0.45363491866908434,-0.33549193658582055,0.4380395987834579,0.6156415317180604,-0.38892418776866333,-0.44962027628546575,0.17916840274551044,0.8267091539305927,200.0,13.0,1.2,0.5,0.3,3.0,IDLE,0.08,nan,0,0.05,20.0,0,unknown,unknown,nan,0,0.0,0,0.005064973000116879,1,0.0004471339998417534,3.863699748762883e-05,0.00036320299841463566,2.453001798130572e-06,8.129001798806712e-06,1.949993020389229e-07,4.010799966636114e-05,1.7890015442389995e-06,0.001009411000268301,0.003990588999731699,0.004052752999996301,0,0,0,200.0,0.0,0,0.0,nan,nan,nan,,,,,unknown,unknown,nan,,nan,,1.0,0.0,0.0,nan,nan,0.0,0,,26111379,F08_M03_03,M03CEF2E,measured,baseline,0.5,,0,0,nan,nan,nan,nan,nan,0.0,0.0,0.007820765859030188,0.007820765859030188,1,0,0,0,ad4b715165e84dd399d377549dc111fb1309cda1260e23e9ee621d07fad63984,6ba3dffa4798388fb8057a608cfa40a0e24aeba9257d245b2d5103a1844d1115
4,1.2127266360002977,nan,PREP,,KFB_TIMING,kfb_timing,0.023097539404866918,-0.0013968760374638437,0.08963997819055776,1,-28.193438140806567,0,0.31302905612574866,-0.003458274990517515,0.45365212774264607,0.3130217172894804,-0.003457444488450221,0.45363267264438034,-0.35502448509154505,0.4385419524064944,0.6004271781423167,-0.389232354506371,-0.4597151972520722,0.17973686880458936,0.8239382411849581,200.0,13.0,1.2,0.5,0.3,3.0,IDLE,0.08,nan,0,0.05,20.0,0,unknown,unknown,nan,0,0.0,0,0.0051713030006794725,1,0.0002934700023615733,1.8392998754279688e-05,0.00015326199718401767,1.1669981176964939e-06,4.730998625745997e-06,1.7400088836438954e-07,2.358399797230959e-05,1.052998413797468e-06,0.0005526720015041064,0.004447327998495894,0.004615198999090353,0,0,0,200.0,0.0,0,0.0,nan,nan,nan,,,,,unknown,unknown,nan,,nan,,1.0,0.0,0.0,nan,nan,0.0,0,,31686153,F08_M03_03,M03CEF2E,measured,baseline,0.5,,0,0,nan,nan,nan,nan,nan,0.0,0.0,0.000213589071158371,0.000213589071158371,1,0,0,0,ad4b715165e84dd399d377549dc111fb1309cda1260e23e9ee621d07fad63984,6ba3dffa4798388fb8057a608cfa40a0e24aeba9257d245b2d5103a1844d1115
4,1.2179106010007672,nan,PREP,,KFB_TIMING,kfb_timing,0.02313502344019755,-0.0011627655069977286,0.08969561383988675,1,-28.193438140806567,0,0.31302905612574866,-0.003458274990517515,0.45365212774264607,0.3130212060644582,-0.0034588058005960215,0.45362946129721704,-0.36377783775160827,0.43708806559055363,0.5935830313327624,-0.3884269168375829,-0.4644569308500806,0.179631064440423,0.8220225711056349,200.0,13.0,1.2,0.5,0.3,3.0,IDLE,0.08,nan,0,0.05,20.0,0,unknown,unknown,nan,0,0.0,0,0.00518396500046947,1,0.00047163500130409375,2.5744000595295802e-05,0.00032955499773379415,1.3610006135422736e-06,6.042999302735552e-06,1.5600016922689974e-07,3.284199920017272e-05,1.2419986887834966e-06,0.000965410999924643,0.004034589000075357,0.0042161559977103025,0,0,0,200.0,0.0,0,0.0,nan,nan,nan,,,,,unknown,unknown,nan,,nan,,1.0,0.0,0.0,nan,nan,0.0,0,,36360312,F08_M03_03,M03CEF2E,measured,baseline,0.5,,0,0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1,0,0,0,ad4b715165e84dd399d377549dc111fb1309cda1260e23e9ee621d07fad63984,6ba3dffa4798388fb8057a608cfa40a0e24aeba9257d245b2d5103a1844d1115
4,1.223102377000032,nan,PREP,,KFB_TIMING,kfb_timing,0.02317048343543915,-0.0009806297431329456,0.08974116107528098,1,-28.193438140806567,0,0.31302905612574866,-0.003458274990517515,0.45365212774264607,0.31302177724392105,-0.003458087890297141,0.45363039906309616,-0.34921206703856833,0.4367357862982671,0.5888812453563589,-0.3884464679306511,-0.45370366171749077,0.17967455128993567,0.8120765579250342,200.0,13.0,1.2,0.5,0.3,3.0,IDLE,0.08,nan,0,0.05,20.0,0,unknown,unknown,nan,0,0.0,0,0.005191775999264792,1,0.00017798299813875929,1.633700230740942e-05,0.00016870800027390942,9.86001396086067e-07,4.483001248445362e-06,1.5199839253909886e-07,2.5536999601172283e-05,3.2860007195267826e-06,0.0004506090008362662,0.004549390999163734,0.0047375350004585925,0,0,0,200.0,0.0,0,0.0,nan,nan,nan,,,,,unknown,unknown,nan,,nan,,1.0,0.0,0.0,nan,nan,0.0,0,,41689418,F08_M03_03,M03CEF2E,measured,baseline,0.5,,0,0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1,0,0,0,ad4b715165e84dd399d377549dc111fb1309cda1260e23e9ee621d07fad63984,6ba3dffa4798388fb8057a608cfa40a0e24aeba9257d245b2d5103a1844d1115
4,1.228300153001328,nan,PREP,,KFB_TIMING,kfb_timing,0.023149157144613214,-0.0008332794558280677,0.08978943415714545,1,-28.193438140806567,0,0.31302905612574866,-0.003458274990517515,0.45365212774264607,0.31302205589216064,-0.003458866276738138,0.45363117516802265,-0.33334128814795383,0.43916264226262003,0.5921352314551168,-0.39039322821774197,-0.44399717822177703,0.1802645282668462,0.8090762467614705,200.0,13.0,1.2,0.5,0.3,3.0,IDLE,0.08,nan,0,0.05,20.0,0,unknown,unknown,nan,0,0.0,0,0.005197776001296006,1,0.00028254900098545477,2.0176998077658936e-05,0.00017189199934364296,1.6230005712714046e-06,6.099002348491922e-06,1.720000000204891e-07,3.2966996514005587e-05,1.309999788645655e-06,0.0005931060004513711,0.004406893999548629,0.004602499000611715,0,0,0,200.0,0.0,0,0.0,nan,nan,nan,,,,,unknown,unknown,nan,,nan,,1.0,0.0,0.0,nan,nan,0.0,0,,46854514,F08_M03_03,M03CEF2E,measured,baseline,0.5,,0,0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1,0,0,0,ad4b715165e84dd399d377549dc111fb1309cda1260e23e9ee621d07fad63984,6ba3dffa4798388fb8057a608cfa40a0e24aeba9257d245b2d5103a1844d1115
