episode_id,sequence,condition,object_name,target_class,expected_strategy,instance_id,replicate,distractor,accepted_utc,duration_s,frames_processed,primary_threshold,collection_threshold,autonomous_lock_class,autonomous_lock_strategy,autonomous_lock_confidence,autonomous_lock_latency_s,autonomous_correct_class,autonomous_correct_strategy,target_assisted_lock_found,target_assisted_lock_latency_s,target_assisted_lock_confidence,no_detection_at_primary_threshold,unknown_dangerous_mapped_lock,video_file,detections_file
MUL_SCISSORS_R04,77,multiobject,scissors,scissors,hard,A,4,banana,2026-09-05T10:05:42.356469+00:00,10.051161,150,0.25,0.05,banana,soft,0.931625,0.124349,0,0,0,,,0,0,videos/MUL_SCISSORS_R04.mp4,detections/MUL_SCISSORS_R04.jsonl
