schema_version,system_time,operation_time,phase,event,mode,controller_mode,omega_x,omega_y,omega_z,omega_valid,gripper_deg,button,target_x,target_y,target_z,robot_x,robot_y,robot_z,F_ext_x,F_ext_y,F_ext_z,T_ext_x,T_ext_y,T_ext_z,F_ext_mag,K_trans,K_rot,damping_ratio,K_fb,deadband,scale,gripper_state,gripper_cmd_width,gripper_width,gripper_width_valid,gripper_speed,gripper_force,grasp_success,vision_class,vision_label,vision_confidence,vision_locked,fusion_delta_K,fusion_active,control_dt,timing_profile_version,prev_omega_io_s,prev_panda_state_s,prev_haptic_send_s,prev_impedance_update_s,prev_panda_command_s,prev_gripper_update_s,prev_record_s,prev_keyboard_status_s,prev_loop_work_s,prev_sleep_requested_s,prev_sleep_actual_s,diagnostic_disable_gripper_read,diagnostic_disable_vision,diagnostic_no_vision_display,force_adapt_target_K,force_adapt_ratio,force_adapt_active,force_adapt_delta_K,force_baseline_mean,force_baseline_std,force_threshold,actual_object,prior_condition,posterior_correction,condition_code,raw_vision_class,raw_vision_label,raw_vision_confidence,applied_prior_label,prior_K,safe_anchor_K,prior_trust,contact_risk_raw,contact_risk_ema,trust_force_guard_N,trust_target_K,trust_delta_K,trust_active,trust_config_hash,t_mono_ns,trial_id,masked_condition,protocol_phase,intervention_state,K_fb_commanded,K_fb_transition_reason,contact_candidate,contact_confirmed,force_baseline_median_N,force_baseline_sigma_N,force_threshold_on_N,force_threshold_off_N,force_corrected_N,haptic_cmd_x,haptic_cmd_y,haptic_cmd_z,haptic_cmd_norm,haptic_send_ok,haptic_clamped,target_speed_limited,safety_abort,kfb_config_sha256,acquisition_software_sha256
4,1.212365501000022,nan,PREP,system_start,KFB_TIMING,kfb_timing,0.01599588731996704,0.01618249460984322,0.08717725776704248,1,-28.31032125768968,0,0.3135956945689262,-0.0032809002953996507,0.4514693153469753,0.3135956945689262,-0.0032809002953996507,0.4514693153469753,-0.6324454455700224,0.4211320857953784,0.5113726426496795,-0.3781175673136833,-0.6325530360266773,0.16724487624591958,0.9158828827744009,200.0,13.0,1.2,0.5,0.3,3.0,IDLE,0.08,nan,0,0.05,20.0,0,unknown,unknown,nan,0,0.0,0,1.879399860627018e-05,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,200.0,0.0,0,0.0,nan,nan,nan,,,,,unknown,unknown,nan,,nan,,1.0,0.0,0.0,nan,nan,0.0,0,,836074,F08_M02_05,MD707F1A,measured,baseline,0.5,,0,0,nan,nan,nan,nan,nan,-0.01622272278501119,0.0,0.0,0.01622272278501119,1,0,0,0,ad4b715165e84dd399d377549dc111fb1309cda1260e23e9ee621d07fad63984,6ba3dffa4798388fb8057a608cfa40a0e24aeba9257d245b2d5103a1844d1115
4,1.2174574000018765,nan,PREP,,KFB_TIMING,kfb_timing,0.016025489734918325,0.016179009175167302,0.08732216678334652,1,-28.31032125768968,0,0.3135956945689262,-0.0032809002953996507,0.4514693153469753,0.3135952447942543,-0.003280430046860617,0.4514680833858885,-0.6069177414860591,0.41902446612691974,0.5056752426182137,-0.3766035251797443,-0.6145535844925153,0.16757989415282554,0.8942248593840804,200.0,13.0,1.2,0.5,0.3,3.0,IDLE,0.08,nan,0,0.05,20.0,0,unknown,unknown,nan,0,0.0,0,0.005091899001854472,1,0.0002913839998655021,1.8413000361761078e-05,0.00036822999754804187,3.9240003388840705e-06,6.338999810395762e-06,1.449989213142544e-07,4.091300070285797e-05,3.4982000215677544e-05,0.000893459000508301,0.004106540999491699,0.0041898380004568025,0,0,0,200.0,0.0,0,0.0,nan,nan,nan,,,,,unknown,unknown,nan,,nan,,1.0,0.0,0.0,nan,nan,0.0,0,,5864488,F08_M02_05,MD707F1A,measured,baseline,0.5,,0,0,nan,nan,nan,nan,nan,-0.003458870743029585,0.0,0.0,0.003458870743029585,1,0,0,0,ad4b715165e84dd399d377549dc111fb1309cda1260e23e9ee621d07fad63984,6ba3dffa4798388fb8057a608cfa40a0e24aeba9257d245b2d5103a1844d1115
4,1.2225604170016595,nan,PREP,,KFB_TIMING,kfb_timing,0.016165128533016493,0.016166410963346617,0.08762343811901484,1,-28.304169514695833,0,0.3135956945689262,-0.0032809002953996507,0.4514693153469753,0.3135936158042791,-0.0032813089977275734,0.4514652668078464,-0.613659024327279,0.41844357902971635,0.5111853527056843,-0.37613522930980714,-0.6212641641404233,0.16815399483014,0.9016556392494539,200.0,13.0,1.2,0.5,0.3,3.0,IDLE,0.08,nan,0,0.05,20.0,0,unknown,unknown,nan,0,0.0,0,0.005103016999782994,1,0.0001880449999589473,3.690000085043721e-05,0.0004226460005156696,2.458000381011516e-06,7.245998858707026e-06,1.630032784305513e-07,3.323900091345422e-05,1.5270015865098685e-06,0.0007888090003689285,0.004211190999631072,0.004307377999793971,0,0,0,200.0,0.0,0,0.0,nan,nan,nan,,,,,unknown,unknown,nan,,nan,,1.0,0.0,0.0,nan,nan,0.0,0,,11049038,F08_M02_05,MD707F1A,measured,baseline,0.5,,0,0,nan,nan,nan,nan,nan,-0.006829512163639528,0.0,0.0,0.006829512163639528,1,0,0,0,ad4b715165e84dd399d377549dc111fb1309cda1260e23e9ee621d07fad63984,6ba3dffa4798388fb8057a608cfa40a0e24aeba9257d245b2d5103a1844d1115
4,1.2276244550012052,nan,PREP,,KFB_TIMING,kfb_timing,0.016396095293726515,0.01614591074816622,0.08801064297622734,1,-28.304169514695833,0,0.3135956945689262,-0.0032809002953996507,0.4514693153469753,0.3135918956191025,-0.0032796659374313454,0.45146186616566264,-0.6051911991560159,0.4187494129162732,0.4993787172038802,-0.37605012757735695,-0.6135329201403893,0.16911513813005355,0.8893742528035163,200.0,13.0,1.2,0.5,0.3,3.0,IDLE,0.08,nan,0,0.05,20.0,0,unknown,unknown,nan,0,0.0,0,0.00506403799954569,1,0.0003871910012094304,3.061499955947511e-05,0.0003229369976907037,2.492997737135738e-06,6.0539969126693904e-06,1.4099714462645352e-07,3.14009994326625e-05,1.6209996829275042e-06,0.0008686260007380042,0.004131373999261996,0.004190792998997495,0,0,0,200.0,0.0,0,0.0,nan,nan,nan,,,,,unknown,unknown,nan,,nan,,1.0,0.0,0.0,nan,nan,0.0,0,,16060958,F08_M02_05,MD707F1A,measured,baseline,0.5,,0,0,nan,nan,nan,nan,nan,-0.002595599578007979,0.0,0.0,0.002595599578007979,1,0,0,0,ad4b715165e84dd399d377549dc111fb1309cda1260e23e9ee621d07fad63984,6ba3dffa4798388fb8057a608cfa40a0e24aeba9257d245b2d5103a1844d1115
4,1.2326864490023581,nan,PREP,,KFB_TIMING,kfb_timing,0.016667804022810956,0.01609248870924956,0.0885155029063411,1,-28.31032125768968,0,0.3135956945689262,-0.0032809002953996507,0.4514693153469753,0.3135909356345915,-0.0032797020629930238,0.4514567634489388,-0.5936612333904696,0.4188364950139496,0.46633228334832616,-0.3755371538238176,-0.5982962295480035,0.16986349150754523,0.8633211847737361,200.0,13.0,1.2,0.5,0.3,3.0,IDLE,0.08,nan,0,0.05,20.0,0,unknown,unknown,nan,0,0.0,0,0.005061994001152925,1,0.0004040439998789225,3.5275999834993854e-05,0.00022284499937086366,4.067998816026375e-06,7.065002137096599e-06,1.5999830793589354e-07,4.308400093577802e-05,1.7929996829479933e-06,0.0008275159998447634,0.004172484000155237,0.004231864000757923,0,0,0,200.0,0.0,0,0.0,nan,nan,nan,,,,,unknown,unknown,nan,,nan,,1.0,0.0,0.0,nan,nan,0.0,0,,21058255,F08_M02_05,MD707F1A,measured,baseline,0.5,,0,0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1,0,0,0,ad4b715165e84dd399d377549dc111fb1309cda1260e23e9ee621d07fad63984,6ba3dffa4798388fb8057a608cfa40a0e24aeba9257d245b2d5103a1844d1115
4,1.237752958000783,nan,PREP,,KFB_TIMING,kfb_timing,0.016995643559945428,0.01563180098940295,0.08901351402328933,1,-28.31032125768968,0,0.3135956945689262,-0.0032809002953996507,0.4514693153469753,0.31358919597055657,-0.0032806837261366347,0.45145244132489093,-0.5833622329906748,0.41856145380990295,0.43044631502206865,-0.37479901975415525,-0.5832621866876517,0.17014394044777104,0.8371315402082302,200.0,13.0,1.2,0.5,0.3,3.0,IDLE,0.08,nan,0,0.05,20.0,0,unknown,unknown,nan,0,0.0,0,0.005066508998424979,1,0.00026742200134322047,1.844699727371335e-05,0.00036263299989514053,1.0129988368134946e-06,4.484001692617312e-06,1.269982021767646e-07,2.7017998945666477e-05,1.2119999155402184e-06,0.0007469839983968996,0.0042530160016031006,0.0043138389992236625,0,0,0,200.0,0.0,0,0.0,nan,nan,nan,,,,,unknown,unknown,nan,,nan,,1.0,0.0,0.0,nan,nan,0.0,0,,26041779,F08_M02_05,MD707F1A,measured,baseline,0.5,,0,0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1,0,0,0,ad4b715165e84dd399d377549dc111fb1309cda1260e23e9ee621d07fad63984,6ba3dffa4798388fb8057a608cfa40a0e24aeba9257d245b2d5103a1844d1115
4,1.2428142730022955,nan,PREP,,KFB_TIMING,kfb_timing,0.01723058991922058,0.014567806290167792,0.08928695874168804,1,-28.31032125768968,0,0.3135956945689262,-0.0032809002953996507,0.4514693153469753,0.3135890116302162,-0.0032800637543182907,0.4514512291628231,-0.5725440785895171,0.4184586622689302,0.39652220592419,-0.37435648138248223,-0.5680807119093686,0.17020498314439725,0.812492605349001,200.0,13.0,1.2,0.5,0.3,3.0,IDLE,0.08,nan,0,0.05,20.0,0,unknown,unknown,nan,0,0.0,0,0.005061315001512412,1,0.0003767519992834423,2.9784998332615942e-05,0.0001417659987055231,2.04900061362423e-06,5.237998266238719e-06,1.540029188618064e-07,2.8095000743633136e-05,1.7469974409323186e-06,0.0006659339996986091,0.004334066000301391,0.004392234997794731,0,0,0,200.0,0.0,0,0.0,nan,nan,nan,,,,,unknown,unknown,nan,,nan,,1.0,0.0,0.0,nan,nan,0.0,0,,31271270,F08_M02_05,MD707F1A,measured,baseline,0.5,,0,0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1,0,0,0,ad4b715165e84dd399d377549dc111fb1309cda1260e23e9ee621d07fad63984,6ba3dffa4798388fb8057a608cfa40a0e24aeba9257d245b2d5103a1844d1115
4,1.2478737810015446,nan,PREP,,KFB_TIMING,kfb_timing,0.01721606194178832,0.014534997196048668,0.08931281468923874,1,-28.31032125768968,0,0.3135956945689262,-0.0032809002953996507,0.4514693153469753,0.3135891669756307,-0.0032811333507532627,0.4514493895179808,-0.5553417071551956,0.42144428631276204,0.37476371140446524,-0.37611786609331055,-0.5516358377047299,0.17117923891120063,0.7914970230881286,200.0,13.0,1.2,0.5,0.3,3.0,IDLE,0.08,nan,0,0.05,20.0,0,unknown,unknown,nan,0,0.0,0,0.0050595079992490355,1,0.0003787219975492917,2.844700065907091e-05,0.000314077999064466,1.4939978427719325e-06,4.82500036014244e-06,1.320004230365157e-07,2.6465000701136887e-05,1.3380013115238398e-06,0.0008322309986397158,0.004167769001360284,0.004224858999805292,0,0,0,200.0,0.0,0,0.0,nan,nan,nan,,,,,unknown,unknown,nan,,nan,,1.0,0.0,0.0,nan,nan,0.0,0,,36036097,F08_M02_05,MD707F1A,measured,baseline,0.5,,0,0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1,0,0,0,ad4b715165e84dd399d377549dc111fb1309cda1260e23e9ee621d07fad63984,6ba3dffa4798388fb8057a608cfa40a0e24aeba9257d245b2d5103a1844d1115
4,1.2529415730023175,nan,PREP,,KFB_TIMING,kfb_timing,0.017135881801380676,0.014431202406643938,0.08932767104571653,1,-28.31032125768968,0,0.3135956945689262,-0.0032809002953996507,0.4514693153469753,0.3135886178455983,-0.0032791193942798332,0.4514497625517,-0.5359600283698343,0.42458989975076167,0.36270696835850585,-0.3782698510001531,-0.5358331635918139,0.1722350102193883,0.7740065115206548,200.0,13.0,1.2,0.5,0.3,3.0,IDLE,0.08,nan,0,0.05,20.0,0,unknown,unknown,nan,0,0.0,0,0.005067792000772897,1,0.0002667179978743661,1.4928002201486379e-05,0.0001706139992165845,1.0030016710516065e-06,4.053999873576686e-06,1.66997779160738e-07,2.229000165243633e-05,3.411998477531597e-06,0.000535569000930991,0.004464430999069009,0.004526085001998581,0,0,0,200.0,0.0,0,0.0,nan,nan,nan,,,,,unknown,unknown,nan,,nan,,1.0,0.0,0.0,nan,nan,0.0,0,,41048862,F08_M02_05,MD707F1A,measured,baseline,0.5,,0,0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1,0,0,0,ad4b715165e84dd399d377549dc111fb1309cda1260e23e9ee621d07fad63984,6ba3dffa4798388fb8057a608cfa40a0e24aeba9257d245b2d5103a1844d1115
4,1.2580022710026242,nan,PREP,,KFB_TIMING,kfb_timing,0.017264327012833314,0.014313935689013228,0.08924325660260803,1,-28.31032125768968,0,0.3135956945689262,-0.0032809002953996507,0.4514693153469753,0.3135894293150462,-0.0032793455231116646,0.45145090934158383,-0.514394749622029,0.42453637578624315,0.3643851354452898,-0.3786923712518987,-0.5219560577145776,0.1724360183383128,0.7600063287485903,200.0,13.0,1.2,0.5,0.3,3.0,IDLE,0.08,nan,0,0.05,20.0,0,unknown,unknown,nan,0,0.0,0,0.005060698000306729,1,0.00018972299949382432,3.0482999136438593e-05,0.00013753700113738887,2.9389993869699538e-06,5.950001650489867e-06,1.5199839253909886e-07,3.580499833333306e-05,1.3349999790079892e-06,0.0004913650009257253,0.004508634999074275,0.004566323998005828,0,0,0,200.0,0.0,0,0.0,nan,nan,nan,,,,,unknown,unknown,nan,,nan,,1.0,0.0,0.0,nan,nan,0.0,0,,46558366,F08_M02_05,MD707F1A,measured,baseline,0.5,,0,0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1,0,0,0,ad4b715165e84dd399d377549dc111fb1309cda1260e23e9ee621d07fad63984,6ba3dffa4798388fb8057a608cfa40a0e24aeba9257d245b2d5103a1844d1115
