schema_version,system_time,operation_time,phase,event,mode,controller_mode,omega_x,omega_y,omega_z,omega_valid,gripper_deg,button,target_x,target_y,target_z,robot_x,robot_y,robot_z,F_ext_x,F_ext_y,F_ext_z,T_ext_x,T_ext_y,T_ext_z,F_ext_mag,K_trans,K_rot,damping_ratio,K_fb,deadband,scale,gripper_state,gripper_cmd_width,gripper_width,gripper_width_valid,gripper_speed,gripper_force,grasp_success,vision_class,vision_label,vision_confidence,vision_locked,fusion_delta_K,fusion_active,control_dt,timing_profile_version,prev_omega_io_s,prev_panda_state_s,prev_haptic_send_s,prev_impedance_update_s,prev_panda_command_s,prev_gripper_update_s,prev_record_s,prev_keyboard_status_s,prev_loop_work_s,prev_sleep_requested_s,prev_sleep_actual_s,diagnostic_disable_gripper_read,diagnostic_disable_vision,diagnostic_no_vision_display,force_adapt_target_K,force_adapt_ratio,force_adapt_active,force_adapt_delta_K,force_baseline_mean,force_baseline_std,force_threshold,actual_object,prior_condition,posterior_correction,condition_code,raw_vision_class,raw_vision_label,raw_vision_confidence,applied_prior_label,prior_K,safe_anchor_K,prior_trust,contact_risk_raw,contact_risk_ema,trust_force_guard_N,trust_target_K,trust_delta_K,trust_active,trust_config_hash,t_mono_ns,trial_id,masked_condition,protocol_phase,intervention_state,K_fb_commanded,K_fb_transition_reason,contact_candidate,contact_confirmed,force_baseline_median_N,force_baseline_sigma_N,force_threshold_on_N,force_threshold_off_N,force_corrected_N,haptic_cmd_x,haptic_cmd_y,haptic_cmd_z,haptic_cmd_norm,haptic_send_ok,haptic_clamped,target_speed_limited,safety_abort,kfb_config_sha256,acquisition_software_sha256
4,1.1736741489985434,nan,PREP,system_start,KFB_TIMING,kfb_timing,0.017128167295048402,0.01622376436921862,0.08713795628256141,1,-28.19958988380041,0,0.31333046664585756,-0.003595661165606491,0.4527250538315147,0.31333046664585756,-0.003595661165606491,0.4527250538315147,-0.15691383024424016,0.4565298877553773,0.6089909921061694,-0.39654990679595514,-0.32357105966897426,0.1846437421219792,0.7771174409330369,200.0,13.0,1.2,0.5,0.3,3.0,IDLE,0.08,nan,0,0.05,20.0,0,unknown,unknown,nan,0,0.0,0,2.5588000426068902e-05,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,200.0,0.0,0,0.0,nan,nan,nan,,,,,unknown,unknown,nan,,nan,,1.0,0.0,0.0,nan,nan,0.0,0,,509150,F08_M02_01,MB77D9AA,measured,baseline,0.5,,0,0,nan,nan,nan,nan,nan,0.0,0.0,0.004495496053084691,0.004495496053084691,1,0,0,0,ad4b715165e84dd399d377549dc111fb1309cda1260e23e9ee621d07fad63984,6ba3dffa4798388fb8057a608cfa40a0e24aeba9257d245b2d5103a1844d1115
4,1.1787863159988774,nan,PREP,,KFB_TIMING,kfb_timing,0.01714179209014649,0.016236588009856653,0.0872847065126684,1,-28.19958988380041,0,0.31333046664585756,-0.003595661165606491,0.4527250538315147,0.3133302821984237,-0.003594941425807373,0.45272406846110114,-0.1564367598561829,0.4516353063441321,0.6089316776386955,-0.39364030942663164,-0.32350985912303926,0.18311667625469494,0.7741089702378698,200.0,13.0,1.2,0.5,0.3,3.0,IDLE,0.08,nan,0,0.05,20.0,0,unknown,unknown,nan,0,0.0,0,0.005112167000334011,1,0.00022397300199372694,1.620799957890995e-05,0.00012422099825926125,3.049000952159986e-06,5.445999704534188e-06,1.5899786376394331e-07,3.55140000465326e-05,3.252099850215018e-05,0.000551736000488745,0.004448263999511255,0.004555854000500403,0,0,0,200.0,0.0,0,0.0,nan,nan,nan,,,,,unknown,unknown,nan,,nan,,1.0,0.0,0.0,nan,nan,0.0,0,,5762611,F08_M02_01,MB77D9AA,measured,baseline,0.5,,0,0,nan,nan,nan,nan,nan,0.0,0.0,0.004465838819347756,0.004465838819347756,1,0,0,0,ad4b715165e84dd399d377549dc111fb1309cda1260e23e9ee621d07fad63984,6ba3dffa4798388fb8057a608cfa40a0e24aeba9257d245b2d5103a1844d1115
4,1.1838574649991642,nan,PREP,,KFB_TIMING,kfb_timing,0.017268201743518757,0.016259773038180513,0.08752610392707882,1,-28.19958988380041,0,0.31333046664585756,-0.003595661165606491,0.4527250538315147,0.3133289279475497,-0.003593780130609495,0.452719839559081,-0.15646644992065062,0.4506928197675091,0.604313918856238,-0.39314925879404927,-0.32269222483591975,0.18274249202021958,0.7699357637258732,200.0,13.0,1.2,0.5,0.3,3.0,IDLE,0.08,nan,0,0.05,20.0,0,unknown,unknown,nan,0,0.0,0,0.005071149000286823,1,0.0003304720012238249,2.931500057457015e-05,0.0001650340018386487,2.6029993023257703e-06,5.935999070061371e-06,1.359985617455095e-07,3.212899900972843e-05,1.329997758148238e-06,0.0006589990007341839,0.004341000999265816,0.004406351999932667,0,0,0,200.0,0.0,0,0.0,nan,nan,nan,,,,,unknown,unknown,nan,,nan,,1.0,0.0,0.0,nan,nan,0.0,0,,10740405,F08_M02_01,MB77D9AA,measured,baseline,0.5,,0,0,nan,nan,nan,nan,nan,0.0,0.0,0.0021569594281189985,0.0021569594281189985,1,0,0,0,ad4b715165e84dd399d377549dc111fb1309cda1260e23e9ee621d07fad63984,6ba3dffa4798388fb8057a608cfa40a0e24aeba9257d245b2d5103a1844d1115
4,1.1889173700001265,nan,PREP,,KFB_TIMING,kfb_timing,0.017461524906123127,0.016267196348851327,0.08787396447631135,1,-28.19958988380041,0,0.31333046664585756,-0.003595661165606491,0.4527250538315147,0.3133288569261117,-0.0035963214528230087,0.4527190192858796,-0.1681206533368978,0.44678320718499875,0.6036716390183171,-0.39084424910792287,-0.33112777698278617,0.18123493384248243,0.7696097946725992,200.0,13.0,1.2,0.5,0.3,3.0,IDLE,0.08,nan,0,0.05,20.0,0,unknown,unknown,nan,0,0.0,0,0.005059905000962317,1,0.00026590800189296715,2.648800000315532e-05,0.0001516270021966193,1.6570011212024838e-06,5.457000952446833e-06,1.2799864634871483e-07,2.8061000193702057e-05,1.3380013115238398e-06,0.0005612290005956311,0.004438770999404369,0.004496035999181913,0,0,0,200.0,0.0,0,0.0,nan,nan,nan,,,,,unknown,unknown,nan,,nan,,1.0,0.0,0.0,nan,nan,0.0,0,,15745348,F08_M02_01,MB77D9AA,measured,baseline,0.5,,0,0,nan,nan,nan,nan,nan,0.0,0.0,0.001835819509158565,0.001835819509158565,1,0,0,0,ad4b715165e84dd399d377549dc111fb1309cda1260e23e9ee621d07fad63984,6ba3dffa4798388fb8057a608cfa40a0e24aeba9257d245b2d5103a1844d1115
4,1.193987851998827,nan,PREP,,KFB_TIMING,kfb_timing,0.017714680755860385,0.015875540970442685,0.08828461335839925,1,-28.19958988380041,0,0.31333046664585756,-0.003595661165606491,0.4527250538315147,0.31332630476277207,-0.003596205012962472,0.45271352734325715,-0.18658588040257967,0.44943566236626187,0.5949196944026951,-0.39262392779725774,-0.34209194176990393,0.18185828344753707,0.7685936170437551,200.0,13.0,1.2,0.5,0.3,3.0,IDLE,0.08,nan,0,0.05,20.0,0,unknown,unknown,nan,0,0.0,0,0.005070481998700416,1,0.00018264699974679388,2.0752999262185767e-05,0.00019037400124943815,3.303000994492322e-06,5.761001375503838e-06,1.2899909052066505e-07,3.864099926431663e-05,1.2780001270584762e-06,0.0005162220004422124,0.004483777999557788,0.004547100001218496,0,0,0,200.0,0.0,0,0.0,nan,nan,nan,,,,,unknown,unknown,nan,,nan,,1.0,0.0,0.0,nan,nan,0.0,0,,21321847,F08_M02_01,MB77D9AA,measured,baseline,0.5,,0,0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1,0,0,0,ad4b715165e84dd399d377549dc111fb1309cda1260e23e9ee621d07fad63984,6ba3dffa4798388fb8057a608cfa40a0e24aeba9257d245b2d5103a1844d1115
4,1.1990506399997685,nan,PREP,,KFB_TIMING,kfb_timing,0.017885464292832942,0.015060756894381208,0.08851753959464534,1,-28.19958988380041,0,0.31333046664585756,-0.003595661165606491,0.4527250538315147,0.31332588991153115,-0.003593171336286005,0.4527106074637158,-0.20283990841214689,0.4491513411657618,0.588135276191828,-0.3925161072832429,-0.3521470468771608,0.18158536007053783,0.7673226562645524,200.0,13.0,1.2,0.5,0.3,3.0,IDLE,0.08,nan,0,0.05,20.0,0,unknown,unknown,nan,0,0.0,0,0.005062788000941509,1,0.00041079000220634043,3.429500065976754e-05,0.00042720000055851415,2.0740008039865643e-06,7.587997970404103e-06,1.539992808829993e-07,3.471699892543256e-05,1.5110017557162791e-06,0.0010189770000579301,0.00398102299994207,0.004041088999656495,0,0,0,200.0,0.0,0,0.0,nan,nan,nan,,,,,unknown,unknown,nan,,nan,,1.0,0.0,0.0,nan,nan,0.0,0,,25976368,F08_M02_01,MB77D9AA,measured,baseline,0.5,,0,0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1,0,0,0,ad4b715165e84dd399d377549dc111fb1309cda1260e23e9ee621d07fad63984,6ba3dffa4798388fb8057a608cfa40a0e24aeba9257d245b2d5103a1844d1115
4,1.2041593399990234,nan,PREP,,KFB_TIMING,kfb_timing,0.01784846929642181,0.014971310173981308,0.08859336791557214,1,-28.19958988380041,0,0.31333046664585756,-0.003595661165606491,0.4527250538315147,0.3133268990067089,-0.0035957160477885514,0.4527098052410349,-0.2125072841169979,0.44616826586377945,0.5781252405396149,-0.39079264196079877,-0.3565362624924944,0.18043599071664745,0.7605618061772904,200.0,13.0,1.2,0.5,0.3,3.0,IDLE,0.08,nan,0,0.05,20.0,0,unknown,unknown,nan,0,0.0,0,0.005108699999254895,1,0.00031232399851433,2.1162999473745003e-05,0.00017691599714453332,1.3760000001639128e-06,4.098998033441603e-06,1.5100158634595573e-07,2.199800292146392e-05,9.299983503296971e-07,0.0005979199995636009,0.004402080000436399,0.004507344998273766,0,0,0,200.0,0.0,0,0.0,nan,nan,nan,,,,,unknown,unknown,nan,,nan,,1.0,0.0,0.0,nan,nan,0.0,0,,30999324,F08_M02_01,MB77D9AA,measured,baseline,0.5,,0,0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1,0,0,0,ad4b715165e84dd399d377549dc111fb1309cda1260e23e9ee621d07fad63984,6ba3dffa4798388fb8057a608cfa40a0e24aeba9257d245b2d5103a1844d1115
4,1.209242805998656,nan,PREP,,KFB_TIMING,kfb_timing,0.017741903099547013,0.014896089224689612,0.08864194091386797,1,-28.19958988380041,0,0.31333046664585756,-0.003595661165606491,0.4527250538315147,0.3133257728722141,-0.0035940572646851734,0.45270655293023665,-0.2084318841665922,0.44485665941290375,0.5731423254614125,-0.3902134127899559,-0.3529217624349307,0.18018429748399523,0.7548731171505313,200.0,13.0,1.2,0.5,0.3,3.0,IDLE,0.08,nan,0,0.05,20.0,0,unknown,unknown,nan,0,0.0,0,0.005083465999632608,1,0.00022284099759417586,3.1333998776972294e-05,0.00012129600145271979,3.5619996197056025e-06,6.386002496583387e-06,1.320004230365157e-07,4.055599856656045e-05,1.5939986042212695e-06,0.0005301099990902003,0.0044698900009098,0.004551477999484632,0,0,0,200.0,0.0,0,0.0,nan,nan,nan,,,,,unknown,unknown,nan,,nan,,1.0,0.0,0.0,nan,nan,0.0,0,,36235805,F08_M02_01,MB77D9AA,measured,baseline,0.5,,0,0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1,0,0,0,ad4b715165e84dd399d377549dc111fb1309cda1260e23e9ee621d07fad63984,6ba3dffa4798388fb8057a608cfa40a0e24aeba9257d245b2d5103a1844d1115
4,1.214431260999845,nan,PREP,,KFB_TIMING,kfb_timing,0.01781317797290638,0.01476404258926018,0.0885956924962632,1,-28.19958988380041,0,0.31333046664585756,-0.003595661165606491,0.4527250538315147,0.3133256153367898,-0.0035948985625090324,0.452707936606967,-0.19792582883483198,0.44243954046283895,0.5731047128499169,-0.38897230357333196,-0.34611776321544613,0.17990223987244353,0.7505840343197483,200.0,13.0,1.2,0.5,0.3,3.0,IDLE,0.08,nan,0,0.05,20.0,0,unknown,unknown,nan,0,0.0,0,0.005188455001189141,1,0.0004169970015936997,1.3603999832412228e-05,0.00015928300126688555,1.100997906178236e-06,4.073001036886126e-06,1.4300167094916105e-07,2.0993000362068415e-05,3.049997758353129e-06,0.0006662060004600789,0.004333793999539921,0.004513719999522436,0,0,0,200.0,0.0,0,0.0,nan,nan,nan,,,,,unknown,unknown,nan,,nan,,1.0,0.0,0.0,nan,nan,0.0,0,,41519838,F08_M02_01,MB77D9AA,measured,baseline,0.5,,0,0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1,0,0,0,ad4b715165e84dd399d377549dc111fb1309cda1260e23e9ee621d07fad63984,6ba3dffa4798388fb8057a608cfa40a0e24aeba9257d245b2d5103a1844d1115
4,1.2195408189982118,nan,PREP,,KFB_TIMING,kfb_timing,0.017976675861265445,0.014457577364915496,0.08862423309328199,1,-28.181134654818866,0,0.31333046664585756,-0.003595661165606491,0.4527250538315147,0.3133259258287604,-0.003595783709175282,0.4527089592339415,-0.17656788609511398,0.44272915213259656,0.5799044271302197,-0.38942282788453064,-0.3338574895140046,0.18056296710398528,0.7506493623212993,200.0,13.0,1.2,0.5,0.3,3.0,IDLE,0.08,nan,0,0.05,20.0,0,unknown,unknown,nan,0,0.0,0,0.005109557998366654,1,0.00025928700051736087,2.3124001018004492e-05,0.00033641100162640214,1.5590012480970472e-06,6.135996954981238e-06,1.3700264389626682e-07,3.200300125172362e-05,1.252999936696142e-06,0.0007707660006417427,0.004229233999358257,0.0043335510017641354,0,0,0,200.0,0.0,0,0.0,nan,nan,nan,,,,,unknown,unknown,nan,,nan,,1.0,0.0,0.0,nan,nan,0.0,0,,46473418,F08_M02_01,MB77D9AA,measured,baseline,0.5,,0,0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1,0,0,0,ad4b715165e84dd399d377549dc111fb1309cda1260e23e9ee621d07fad63984,6ba3dffa4798388fb8057a608cfa40a0e24aeba9257d245b2d5103a1844d1115
4,1.2247103970003081,nan,PREP,,KFB_TIMING,kfb_timing,0.01828936573963144,0.014029071345885193,0.08861956208456985,1,-28.17498291182502,0,0.31333046664585756,-0.003595661165606491,0.4527250538315147,0.3133262446609926,-0.0035943145407961946,0.4527075064272381,-0.15881068930133624,0.44249970971566394,0.5949049901968075,-0.38957986833783437,-0.3260536648934186,0.18080382329993777,0.7582471730879555,200.0,13.0,1.2,0.5,0.3,3.0,IDLE,0.08,nan,0,0.05,20.0,0,unknown,unknown,nan,0,0.0,0,0.005169578002096387,1,0.00033955199978663586,2.09299978450872e-05,0.00016638099987176247,1.0209987522102892e-06,4.180001269560307e-06,1.1900192475877702e-07,2.401999881840311e-05,9.060022421181202e-07,0.0006067850008548703,0.00439321499914513,0.004558952001389116,0,0,0,200.0,0.0,0,0.0,nan,nan,nan,,,,,unknown,unknown,nan,,nan,,1.0,0.0,0.0,nan,nan,0.0,0,,51735880,F08_M02_01,MB77D9AA,measured,baseline,0.5,,0,0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1,0,0,0,ad4b715165e84dd399d377549dc111fb1309cda1260e23e9ee621d07fad63984,6ba3dffa4798388fb8057a608cfa40a0e24aeba9257d245b2d5103a1844d1115
