schema_version,system_time,operation_time,phase,event,mode,controller_mode,omega_x,omega_y,omega_z,omega_valid,gripper_deg,button,target_x,target_y,target_z,robot_x,robot_y,robot_z,F_ext_x,F_ext_y,F_ext_z,T_ext_x,T_ext_y,T_ext_z,F_ext_mag,K_trans,K_rot,damping_ratio,K_fb,deadband,scale,gripper_state,gripper_cmd_width,gripper_width,gripper_width_valid,gripper_speed,gripper_force,grasp_success,vision_class,vision_label,vision_confidence,vision_locked,fusion_delta_K,fusion_active,control_dt,timing_profile_version,prev_omega_io_s,prev_panda_state_s,prev_haptic_send_s,prev_impedance_update_s,prev_panda_command_s,prev_gripper_update_s,prev_record_s,prev_keyboard_status_s,prev_loop_work_s,prev_sleep_requested_s,prev_sleep_actual_s,force_adapt_target_K,force_adapt_ratio,force_adapt_active,force_adapt_delta_K,force_baseline_mean,force_baseline_std,force_threshold,actual_object,prior_condition,posterior_correction,condition_code,raw_vision_class,raw_vision_label,raw_vision_confidence,applied_prior_label,prior_K,safe_anchor_K,prior_trust,contact_risk_raw,contact_risk_ema,trust_force_guard_N,trust_target_K,trust_delta_K,trust_active,trust_config_hash
3,19.127180840998335,10.451538683999388,TRANSPORT,,W0,trust_experiment,0.010624425638234986,-0.06767619967845367,0.03377053770438114,1,-0.09227614490772386,0,0.32477889239475505,0.2297513575055241,0.2538817678732519,0.3175891937398717,0.16658667279330633,0.2896948373364892,-2.410900170649449,2.6057712960292996,0.9504098083353238,-0.7125726556131269,-1.8747275689490475,0.3712714389474336,3.675018705235083,200.0,13.0,1.0,0.5,0.3,3.0,HOLDING,0.0,0.04420680180191994,1,0.05,15.0,1,bird,deliberately_overstiff,0.2641117572784424,1,0.0,0,0.005088344998512184,1,0.00048750600035418756,5.331599822966382e-05,0.00018450800052960403,5.04599665873684e-06,1.756699930410832e-05,5.669971869792789e-07,6.797100286348723e-05,2.873999619623646e-06,0.001010865998978261,0.003989134001021739,0.004065217999595916,200.0,0.0,0,0.0,0.926904341844978,0.07186595369953556,1.1425022029435847,bottle,overstiff,0,W0,bird,unknown,0.2641117572784424,deliberately_overstiff,200.0,50.0,1.0,0.0,0.0,nan,200.0,0.0,0,849612984eae337a
3,19.132251750997966,10.45660959399902,TRANSPORT,,W0,trust_experiment,0.010515689361235314,-0.06775609741563035,0.0338630663896797,1,-0.09227614490772386,0,0.3251051012257541,0.22999105071705414,0.25415935392914757,0.3173613106464288,0.167444019383907,0.2891203820679619,-2.2624227914012702,2.6595863950209093,0.8226868500383044,-0.7466432657915474,-1.7593077856509758,0.36561275334984655,3.5873068356161255,200.0,13.0,1.0,0.5,0.3,3.0,HOLDING,0.0,0.04420680180191994,1,0.05,15.0,1,bird,deliberately_overstiff,0.2641117572784424,1,0.0,0,0.0050709099996311124,1,0.000357315999281127,5.179700019652955e-05,0.00022066900055506267,4.184999852441251e-06,1.0374002158641815e-05,3.480017767287791e-07,4.6089000534266233e-05,3.3220021578017622e-06,0.0008646630012663081,0.004135336998733692,0.004199369999696501,200.0,0.0,0,0.0,0.926904341844978,0.07186595369953556,1.1425022029435847,bottle,overstiff,0,W0,bird,unknown,0.2641117572784424,deliberately_overstiff,200.0,50.0,1.0,0.0,0.0,nan,200.0,0.0,0,849612984eae337a
3,19.1373426680002,10.461700511001254,TRANSPORT,,W0,trust_experiment,0.010407862772289195,-0.06784587568582678,0.03396746241352052,1,-0.09227614490772386,0,0.3254285809925924,0.23026038552764344,0.25447254200067004,0.3170834036918111,0.16845947895659916,0.2884417651330815,-2.0957280325083234,2.756221474698445,0.6394450159204188,-0.8177046242552286,-1.6224803774836347,0.36775783575275917,3.521040007187584,200.0,13.0,1.0,0.5,0.3,3.0,HOLDING,0.0,0.04420680180191994,1,0.05,15.0,1,bird,deliberately_overstiff,0.2641117572784424,1,0.0,0,0.005090917002235074,1,0.00026139200053876266,5.6450997362844646e-05,0.00029599399931612425,3.7419995351228863e-06,9.937000868376344e-06,3.489985829219222e-07,4.505600008997135e-05,3.9670012483838946e-06,0.0008167850028257817,0.004183214997174218,0.004261584999767365,200.0,0.0,0,0.0,0.926904341844978,0.07186595369953556,1.1425022029435847,bottle,overstiff,0,W0,bird,unknown,0.2641117572784424,deliberately_overstiff,200.0,50.0,1.0,0.0,0.0,nan,200.0,0.0,0,849612984eae337a
3,19.142419985000743,10.466777828001796,TRANSPORT,,W0,trust_experiment,0.010315754182352338,-0.067923127861764,0.03405792679240548,1,-0.09227614490772386,0,0.325704906762403,0.23049214205545507,0.2547439351373249,0.31676227438255206,0.16978920827656466,0.2875509119985371,-1.975969023017242,2.8891555799177624,0.4093692314962115,-0.9198434551552391,-1.4976968588123254,0.38514892354546737,3.5240965810530014,200.0,13.0,1.0,0.5,0.3,3.0,HOLDING,0.0,0.04420680180191994,1,0.05,15.0,1,bird,deliberately_overstiff,0.2641117572784424,1,0.0,0,0.00507731700054137,1,0.0004664349980885163,5.432699981611222e-05,0.00021902500157011673,4.407000233186409e-06,1.0174000635743141e-05,3.080021997448057e-07,5.0029997510137036e-05,3.2280004234053195e-06,0.0009640319985919632,0.004035968001408037,0.004103037001186749,200.0,0.0,0,0.0,0.926904341844978,0.07186595369953556,1.1425022029435847,bottle,overstiff,0,W0,bird,unknown,0.2641117572784424,deliberately_overstiff,200.0,50.0,1.0,0.0,0.0,nan,200.0,0.0,0,849612984eae337a
3,19.148684694999247,10.4730425380003,TRANSPORT,,W0,trust_experiment,0.010255266628622334,-0.06797542259635402,0.034120686168591915,1,-0.09227614490772386,0,0.325886369423593,0.23064902625922512,0.2549322132658842,0.3166573340099927,0.1702744868026169,0.28721826841983267,-1.9528459634001987,2.9892059777373365,0.2730729609549884,-0.9916001500423713,-1.4478379721541665,0.40745754289501324,3.5809954727859963,200.0,13.0,1.0,0.5,0.3,3.0,HOLDING,0.0,0.04420680180191994,1,0.05,15.0,1,bird,deliberately_overstiff,0.2641117572784424,1,0.0,0,0.006264709998504259,1,0.0032412500004284084,5.68409996049013e-05,0.0024399540016020183,9.204999514622614e-06,2.5255998480133712e-05,5.778099875897169e-05,0.0001635269982216414,7.610000466229394e-06,0.006262597999011632,0.0,0.0,200.0,0.0,0,0.0,0.926904341844978,0.07186595369953556,1.1425022029435847,bottle,overstiff,0,W0,bird,unknown,0.2641117572784424,deliberately_overstiff,200.0,50.0,1.0,0.0,0.0,nan,200.0,0.0,0,849612984eae337a
3,19.153757138999936,10.478114982000989,TRANSPORT,,W0,trust_experiment,0.010140957252348454,-0.06806740863561925,0.034244616641379705,1,-0.09227614490772386,0,0.32622929755241464,0.2309249843770208,0.2553040046842476,0.31649038313178307,0.1710714374692085,0.2866649209316789,-2.0592501367744087,3.088467489381493,0.24689283077543436,-1.041988275840207,-1.4922020318009062,0.4501613870320985,3.7202283032980854,200.0,13.0,1.0,0.5,0.3,3.0,HOLDING,0.0,0.04420680180191994,1,0.05,15.0,1,bird,deliberately_overstiff,0.2641117572784424,1,0.0,0,0.005072444000688847,1,4.813399937120266e-05,3.5640998248709366e-05,0.00037668300137738697,4.092999006388709e-06,9.070001397049055e-06,2.950000634882599e-07,4.293600068194792e-05,2.095999661833048e-06,0.0006377790014084894,0.004362220998591511,0.004428229996847222,200.0,0.0,0,0.0,0.926904341844978,0.07186595369953556,1.1425022029435847,bottle,overstiff,0,W0,bird,unknown,0.2641117572784424,deliberately_overstiff,200.0,50.0,1.0,0.0,0.0,nan,200.0,0.0,0,849612984eae337a
3,19.158832185999927,10.48319002900098,TRANSPORT,,W0,trust_experiment,0.01006804080928364,-0.06812217306907976,0.03430293739409544,1,-0.09227614490772386,0,0.3264480468816091,0.23108927767740234,0.2554789669423948,0.31634489451378145,0.17184730477396698,0.28610842279065407,-2.250786230873129,3.2139474977808544,0.30938915868391154,-1.084515569851519,-1.6027222646728463,0.5168384210456759,3.9358885689372634,200.0,13.0,1.0,0.5,0.3,3.0,HOLDING,0.0,0.04420680180191994,1,0.05,15.0,1,bird,deliberately_overstiff,0.2641117572784424,1,0.0,0,0.005075046999991173,1,0.0002867580005840864,5.1699000323424116e-05,0.00022418799926526845,3.4049990063067526e-06,1.2323002010816708e-05,4.2399915400892496e-07,0.00010267700054100715,2.9100010578986257e-06,0.0008770710010139737,0.004122928998986026,0.004189208000752842,200.0,0.0,0,0.0,0.926904341844978,0.07186595369953556,1.1425022029435847,bottle,overstiff,0,W0,bird,unknown,0.2641117572784424,deliberately_overstiff,200.0,50.0,1.0,0.0,0.0,nan,200.0,0.0,0,849612984eae337a
3,19.1975444109994,10.521902254000452,TRANSPORT,,W0,trust_experiment,0.009140928133831744,-0.06886549724363489,0.03468998533734608,1,-0.09227614490772386,0,0.32922938490796483,0.2333192502010677,0.2566401107721467,0.31548386335396594,0.177710514482443,0.28181840544564857,-2.382224093465292,3.013761740180388,0.5735454294299346,-0.9376017372325018,-1.7413413181863506,0.46922988955624834,3.8841608897780766,200.0,13.0,1.0,0.5,0.3,3.0,HOLDING,0.0,0.04420483112335205,1,0.05,15.0,1,bird,deliberately_overstiff,0.2641117572784424,1,0.0,0,0.0387122249994718,1,0.00046041200039326213,4.9841000873129815e-05,0.037890496001637075,4.977999196853489e-06,1.485399843659252e-05,3.809982445091009e-07,7.318699863390066e-05,3.5180019040126354e-06,0.03871009700014838,0.0,0.0,200.0,0.0,0,0.0,0.926904341844978,0.07186595369953556,1.1425022029435847,bottle,overstiff,0,W0,bird,unknown,0.2641117572784424,deliberately_overstiff,200.0,50.0,1.0,0.0,0.0,nan,200.0,0.0,0,849612984eae337a
3,19.202606809998542,10.526964652999595,TRANSPORT,,W0,trust_experiment,0.008975000788047055,-0.06899146336263148,0.03475002829300019,1,-0.09227614490772386,0,0.3297271669453189,0.23369714855805748,0.25682023963910905,0.3154041183144809,0.17841929339312385,0.2812972058473493,-2.402085952326685,2.9171741504875626,0.6959774322975163,-0.8591834611117645,-1.7840455577433771,0.4399329857785955,3.8424349744537607,200.0,13.0,1.0,0.5,0.3,3.0,HOLDING,0.0,0.04420483112335205,1,0.05,15.0,1,bird,deliberately_overstiff,0.2641117572784424,1,0.0,0,0.005062398999143625,1,0.00021886399918003008,3.6299999919719994e-05,0.000304351000522729,2.1619998733513057e-06,9.103998309001327e-06,5.179000072530471e-05,3.619099879870191e-05,4.874000296695158e-06,0.0008079620019998401,0.00419203799800016,0.004252064998581773,200.0,0.0,0,0.0,0.926904341844978,0.07186595369953556,1.1425022029435847,bottle,overstiff,0,W0,bird,unknown,0.2641117572784424,deliberately_overstiff,200.0,50.0,1.0,0.0,0.0,nan,200.0,0.0,0,849612984eae337a
3,19.207667906001006,10.53202574900206,TRANSPORT,,W0,trust_experiment,0.008820104308544047,-0.06910985037221895,0.034793306224194694,1,-0.09227614490772386,0,0.3301918563838279,0.23405230958681988,0.25695007343269255,0.31533449532710467,0.1791133737729043,0.2807880583165169,-2.350920030581028,2.9008247040511463,0.7102218610806359,-0.8334635100031949,-1.7601348985328966,0.42692510268745215,3.8007925549518435,200.0,13.0,1.0,0.5,0.3,3.0,HOLDING,0.0,0.04420483112335205,1,0.05,15.0,1,bird,deliberately_overstiff,0.2641117572784424,1,0.0,0,0.005061096002464183,1,0.0003759889987122733,2.608700015116483e-05,0.00012854600208811462,1.682001311564818e-06,8.066999725997448e-06,3.989989636465907e-07,3.138499960186891e-05,1.8600003386382014e-06,0.0006848630000604317,0.0043151369999395684,0.004373923999082763,200.0,0.0,0,0.0,0.926904341844978,0.07186595369953556,1.1425022029435847,bottle,overstiff,0,W0,bird,unknown,0.2641117572784424,deliberately_overstiff,200.0,50.0,1.0,0.0,0.0,nan,200.0,0.0,0,849612984eae337a
3,19.212740607999876,10.53709845100093,TRANSPORT,,W0,trust_experiment,0.008651160348986164,-0.06923278834607773,0.034845689795653695,1,-0.09227614490772386,0,0.3306986882625016,0.23442112350839622,0.25710722414706955,0.31527966738883906,0.17980338566023066,0.2803003204967776,-2.2552744647162215,2.907392261427992,0.6597472978048207,-0.8311688096863069,-1.6947978264243964,0.41420337068796587,3.738242791736938,200.0,13.0,1.0,0.5,0.3,3.0,HOLDING,0.0,0.04420483112335205,1,0.05,15.0,1,bird,deliberately_overstiff,0.2818775475025177,1,0.0,0,0.0050727019988698885,1,0.00033016499946825206,2.424600097583607e-05,0.00011863899999298155,1.4850011211819947e-06,8.234997949330136e-06,3.3700052881613374e-07,3.3855001674965024e-05,2.102002326864749e-06,0.0006288410004344769,0.004371158999565523,0.0044368449998728465,200.0,0.0,0,0.0,0.926904341844978,0.07186595369953556,1.1425022029435847,bottle,overstiff,0,W0,bird,unknown,0.2818775475025177,deliberately_overstiff,200.0,50.0,1.0,0.0,0.0,nan,200.0,0.0,0,849612984eae337a
3,19.217823599999974,10.542181443001027,TRANSPORT,,W0,trust_experiment,0.008486034460198438,-0.06936561934649188,0.03487376074195649,1,-0.09227614490772386,0,0.3311940659288648,0.23481961650963867,0.25719143698597796,0.31523808867596914,0.18048601461608216,0.27981672070757074,-2.08115920818721,2.888957347953336,0.5090344852939812,-0.8404194789675367,-1.5623520992076707,0.3802094402917567,3.596722718716929,200.0,13.0,1.0,0.5,0.3,3.0,HOLDING,0.0,0.04420483112335205,1,0.05,15.0,1,bird,deliberately_overstiff,0.2818775475025177,1,0.0,0,0.0050829920000978746,1,0.0003003800011356361,4.8366000555688515e-05,0.00024048400155152194,5.71300188312307e-06,1.3256998499855399e-05,4.579997039400041e-07,6.83069993101526e-05,3.48799949279055e-06,0.0008668269983900245,0.004133173001609976,0.004204851000395138,200.0,0.0,0,0.0,0.926904341844978,0.07186595369953556,1.1425022029435847,bottle,overstiff,0,W0,bird,unknown,0.2818775475025177,deliberately_overstiff,200.0,50.0,1.0,0.0,0.0,nan,200.0,0.0,0,849612984eae337a
3,19.222909983000136,10.547267826001189,TRANSPORT,,W0,trust_experiment,0.008334467413894375,-0.06949844987437792,0.03488356820759327,1,-0.09227614490772386,0,0.331648767067777,0.2352181080932968,0.2572208593828883,0.315200644139847,0.18115055624919416,0.2793257788885566,-1.9378999231317917,2.868278904466141,0.38397701945859547,-0.8514039506924682,-1.4535457580557665,0.34975369633215997,3.48280322977799,200.0,13.0,1.0,0.5,0.3,3.0,HOLDING,0.0,0.04420483112335205,1,0.05,15.0,1,bird,deliberately_overstiff,0.2818775475025177,1,0.0,0,0.005086383000161732,1,0.0004890230011369567,6.874599785078317e-05,0.00017549399854033254,4.139001248404384e-06,1.0764000762719661e-05,2.6099951355718076e-07,4.891600110568106e-05,3.3180003811139613e-06,0.0009751549987413455,0.004024845001258655,0.004098007000720827,200.0,0.0,0,0.0,0.926904341844978,0.07186595369953556,1.1425022029435847,bottle,overstiff,0,W0,bird,unknown,0.2818775475025177,deliberately_overstiff,200.0,50.0,1.0,0.0,0.0,nan,200.0,0.0,0,849612984eae337a
3,19.227980366998963,10.552338210000016,TRANSPORT,,W0,trust_experiment,0.008194388063639146,-0.0696388007423628,0.03487964548390718,1,-0.09227614490772386,0,0.3320690051185427,0.23563916069725144,0.25720909121183,0.3151639567943882,0.18179483375895433,0.27883318408181645,-1.8763134027178272,2.8690988763137755,0.3303669448593355,-0.8654564222748797,-1.4043369488973174,0.3385385213481874,3.444041617858183,200.0,13.0,1.0,0.5,0.3,3.0,HOLDING,0.0,0.04420483112335205,1,0.05,15.0,1,bird,deliberately_overstiff,0.2818775475025177,1,0.0,0,0.00507038399882731,1,0.0003578340001695324,4.493300002650358e-05,0.0002822189999278635,4.121000529266894e-06,8.88499926077202e-06,2.979977580253035e-07,3.914700209861621e-05,0.0004984750012226868,0.0013697579997824505,0.0036302420002175496,0.0036940290010534227,200.0,0.0,0,0.0,0.926904341844978,0.07186595369953556,1.1425022029435847,bottle,overstiff,0,W0,bird,unknown,0.2818775475025177,deliberately_overstiff,200.0,50.0,1.0,0.0,0.0,nan,200.0,0.0,0,849612984eae337a
