schema_version,system_time,operation_time,phase,event,mode,controller_mode,omega_x,omega_y,omega_z,omega_valid,gripper_deg,button,target_x,target_y,target_z,robot_x,robot_y,robot_z,F_ext_x,F_ext_y,F_ext_z,T_ext_x,T_ext_y,T_ext_z,F_ext_mag,K_trans,K_rot,damping_ratio,K_fb,deadband,scale,gripper_state,gripper_cmd_width,gripper_width,gripper_width_valid,gripper_speed,gripper_force,grasp_success,vision_class,vision_label,vision_confidence,vision_locked,fusion_delta_K,fusion_active,control_dt,force_adapt_target_K,force_adapt_ratio,force_adapt_active,force_adapt_delta_K,force_baseline_mean,force_baseline_std,force_threshold,actual_object,prior_condition,posterior_correction,condition_code,raw_vision_class,raw_vision_label,raw_vision_confidence,applied_prior_label,prior_K,safe_anchor_K,prior_trust,contact_risk_raw,contact_risk_ema,trust_force_guard_N,trust_target_K,trust_delta_K,trust_active,trust_config_hash
3,8.312203862999013,nan,PREP,system_start|prior_applied|vision_start,W0,trust_experiment,0.004108478233789126,0.004000513128802753,0.10106634905628287,1,-28.322624743677377,0,0.3199622675573674,0.02808457343814333,0.4456293455094724,0.31991832324750813,0.028087338457839128,0.4454207274907981,-0.6302646764008315,0.06709947764779119,0.4952214609197843,-0.29231418274258575,-0.5473528173611005,0.031448640986783835,0.8043507926115177,200.0,13.0,1.0,0.5,0.3,3.0,IDLE,0.08,0.07982571423053741,1,0.05,8.0,0,unknown,deliberately_overstiff,nan,1,0.0,0,2.531998688937165e-06,200.0,0.0,0,0.0,nan,nan,nan,banana,overstiff,0,W0,unknown,unknown,nan,deliberately_overstiff,200.0,50.0,1.0,0.0,0.0,nan,200.0,0.0,0,849612984eae337a
3,8.358402875999673,nan,PREP,,W0,trust_experiment,0.004688763000259499,0.0020259756796855394,0.10205803440694483,1,-28.322624743677377,0,0.3199622675573674,0.02808457343814333,0.4456293455094724,0.3199085175552516,0.028087318512427253,0.44539527992595696,-0.5985474701410182,0.06931984341413364,0.5123846221486186,-0.29336493363541977,-0.5324537087391935,0.03143436036326752,0.7909502612159349,200.0,13.0,1.0,0.5,0.3,3.0,IDLE,0.08,0.07982373982667923,1,0.05,8.0,0,unknown,deliberately_overstiff,nan,1,0.0,0,0.04619901300065976,200.0,0.0,0,0.0,nan,nan,nan,banana,overstiff,0,W0,unknown,unknown,nan,deliberately_overstiff,200.0,50.0,1.0,0.0,0.0,nan,200.0,0.0,0,849612984eae337a
3,8.37546482399921,nan,PREP,,W0,trust_experiment,0.0052775200189614235,0.0011251106787944815,0.10197038998084584,1,-28.322624743677377,0,0.3199622675573674,0.02808457343814333,0.4456293455094724,0.3199085175552516,0.028087318512427253,0.44539527992595696,-0.5763454257591488,0.07087409945057335,0.5243988350088026,-0.29410045926040357,-0.5220243327038586,0.03142436392680611,0.782426562640235,200.0,13.0,1.0,0.5,0.3,3.0,IDLE,0.08,0.07982373982667923,1,0.05,8.0,0,unknown,deliberately_overstiff,nan,1,0.0,0,0.017061947999536642,200.0,0.0,0,0.0,nan,nan,nan,banana,overstiff,0,W0,unknown,unknown,nan,deliberately_overstiff,200.0,50.0,1.0,0.0,0.0,nan,200.0,0.0,0,849612984eae337a
3,8.396152301998882,nan,PREP,,W0,trust_experiment,0.005825061590578828,-0.00018623746790243865,0.10199803061727665,1,-28.322624743677377,0,0.3199622675573674,0.02808457343814333,0.4456293455094724,0.3199018440857398,0.028085817901023876,0.4453750911063951,-0.5436958066085987,0.07497577118752727,0.5382303267480141,-0.29680129163524893,-0.5049767199962427,0.03162436211297983,0.7687121574557106,200.0,13.0,1.0,0.5,0.3,3.0,IDLE,0.08,0.07982373982667923,1,0.05,8.0,0,unknown,deliberately_overstiff,nan,1,0.0,0,0.02068747799967241,200.0,0.0,0,0.0,nan,nan,nan,banana,overstiff,0,W0,unknown,unknown,nan,deliberately_overstiff,200.0,50.0,1.0,0.0,0.0,nan,200.0,0.0,0,849612984eae337a
3,8.548362681998697,nan,PREP,,W0,trust_experiment,0.007534370445717448,-0.00017588351090248186,0.10094647970766545,1,-28.322624743677377,0,0.3199622675573674,0.02808457343814333,0.4456293455094724,0.3199005544338086,0.028087060151639857,0.4453739102550627,-0.5213554681724525,0.07834381680665127,0.5479585234272463,-0.2990152039329664,-0.4933759347156461,0.03193427037722014,0.7603997772367632,200.0,13.0,1.0,0.5,0.3,3.0,IDLE,0.08,0.07982373982667923,1,0.05,8.0,0,unknown,deliberately_overstiff,nan,1,0.0,0,0.1522103799998149,200.0,0.0,0,0.0,nan,nan,nan,banana,overstiff,0,W0,unknown,unknown,nan,deliberately_overstiff,200.0,50.0,1.0,0.0,0.0,nan,200.0,0.0,0,849612984eae337a
3,8.553507376998823,nan,PREP,,W0,trust_experiment,0.007588132040359297,-0.00019434392789482416,0.10090273754132428,1,-28.322624743677377,0,0.3199622675573674,0.02808457343814333,0.4456293455094724,0.319900498811086,0.028087306944869075,0.44537579154191115,-0.5038757056650924,0.07922568261653765,0.5559049163310427,-0.29971587894656637,-0.4842888008955025,0.03158424753817794,0.7544519279228961,200.0,13.0,1.0,0.5,0.3,3.0,IDLE,0.08,0.07982373982667923,1,0.05,8.0,0,unknown,deliberately_overstiff,nan,1,0.0,0,0.005144695000126376,200.0,0.0,0,0.0,nan,nan,nan,banana,overstiff,0,W0,unknown,unknown,nan,deliberately_overstiff,200.0,50.0,1.0,0.0,0.0,nan,200.0,0.0,0,849612984eae337a
3,8.55876494399854,nan,PREP,,W0,trust_experiment,0.007635698730651536,-0.0002128178881255299,0.10087331574026653,1,-28.322624743677377,0,0.3199622675573674,0.02808457343814333,0.4456293455094724,0.31990151187422516,0.0280864650847636,0.44537688794641184,-0.4897511703105184,0.07783305080145196,0.5616850873084679,-0.2990222419233635,-0.4767315671641348,0.03055022965972335,0.7492691972330806,200.0,13.0,1.0,0.5,0.3,3.0,IDLE,0.08,0.07982373982667923,1,0.05,8.0,0,unknown,deliberately_overstiff,nan,1,0.0,0,0.005257566999716801,200.0,0.0,0,0.0,nan,nan,nan,banana,overstiff,0,W0,unknown,unknown,nan,deliberately_overstiff,200.0,50.0,1.0,0.0,0.0,nan,200.0,0.0,0,849612984eae337a
3,8.563830282999334,nan,PREP,,W0,trust_experiment,0.007683286510581505,-0.00021278288831558722,0.10084387495258974,1,-28.322624743677377,0,0.3199622675573674,0.02808457343814333,0.4456293455094724,0.31990075400950496,0.028087116927286403,0.44537407182686256,-0.4797243415433689,0.07592589693931931,0.5650652801187731,-0.2981053936165011,-0.47118455897695755,0.029271322998780012,0.7451167401763072,200.0,13.0,1.0,0.5,0.3,3.0,IDLE,0.08,0.07982373982667923,1,0.05,8.0,0,unknown,deliberately_overstiff,nan,1,0.0,0,0.005065339000793756,200.0,0.0,0,0.0,nan,nan,nan,banana,overstiff,0,W0,unknown,unknown,nan,deliberately_overstiff,200.0,50.0,1.0,0.0,0.0,nan,200.0,0.0,0,849612984eae337a
3,8.568893791998562,nan,PREP,,W0,trust_experiment,0.007731010693290602,-0.00022200262624511987,0.10081694523063973,1,-28.322624743677377,0,0.3199622675573674,0.02808457343814333,0.4456293455094724,0.31990142213983236,0.028084630851265936,0.44537301455401795,-0.474246677039067,0.07730960637591858,0.5683670441936535,-0.2991334523200383,-0.46868322158953857,0.02914146810723183,0.7442632483510301,200.0,13.0,1.0,0.5,0.3,3.0,IDLE,0.08,0.07982373982667923,1,0.05,8.0,0,unknown,deliberately_overstiff,nan,1,0.0,0,0.005063508999228361,200.0,0.0,0,0.0,nan,nan,nan,banana,overstiff,0,W0,unknown,unknown,nan,deliberately_overstiff,200.0,50.0,1.0,0.0,0.0,nan,200.0,0.0,0,849612984eae337a
3,8.5739572579987,nan,PREP,,W0,trust_experiment,0.007778418562468248,-0.00023120955881635456,0.10078492065922444,1,-28.322624743677377,0,0.3199622675573674,0.02808457343814333,0.4456293455094724,0.3199008732053825,0.028086366091213746,0.44537402599717957,-0.46754259765657136,0.07798346042144423,0.5691047402174421,-0.2996756264029499,-0.4646713173003648,0.028779315471718712,0.7406468160066036,200.0,13.0,1.0,0.5,0.3,3.0,IDLE,0.08,0.07982373982667923,1,0.05,8.0,0,unknown,deliberately_overstiff,nan,1,0.0,0,0.005063466000137851,200.0,0.0,0,0.0,nan,nan,nan,banana,overstiff,0,W0,unknown,unknown,nan,deliberately_overstiff,200.0,50.0,1.0,0.0,0.0,nan,200.0,0.0,0,849612984eae337a
3,8.579020813998795,nan,PREP,,W0,trust_experiment,0.007812399562128647,-0.00023118232515274536,0.10076384490412246,1,-28.322624743677377,0,0.3199622675573674,0.02808457343814333,0.4456293455094724,0.31990129606091233,0.028084909010916672,0.4453726329305184,-0.46765562531156796,0.0763977532413799,0.5709269460455926,-0.29857470473147896,-0.4653374146984577,0.028009164521169742,0.741954161863677,200.0,13.0,1.0,0.5,0.3,3.0,IDLE,0.08,0.07982373982667923,1,0.05,8.0,0,unknown,deliberately_overstiff,nan,1,0.0,0,0.005063556000095559,200.0,0.0,0,0.0,nan,nan,nan,banana,overstiff,0,W0,unknown,unknown,nan,deliberately_overstiff,200.0,50.0,1.0,0.0,0.0,nan,200.0,0.0,0,849612984eae337a
