schema_version,system_time,operation_time,phase,event,mode,controller_mode,omega_x,omega_y,omega_z,omega_valid,gripper_deg,button,target_x,target_y,target_z,robot_x,robot_y,robot_z,F_ext_x,F_ext_y,F_ext_z,T_ext_x,T_ext_y,T_ext_z,F_ext_mag,K_trans,K_rot,damping_ratio,K_fb,deadband,scale,gripper_state,gripper_cmd_width,gripper_width,gripper_width_valid,gripper_speed,gripper_force,grasp_success,vision_class,vision_label,vision_confidence,vision_locked,fusion_delta_K,fusion_active,control_dt,timing_profile_version,prev_omega_io_s,prev_panda_state_s,prev_haptic_send_s,prev_impedance_update_s,prev_panda_command_s,prev_gripper_update_s,prev_record_s,prev_keyboard_status_s,prev_loop_work_s,prev_sleep_requested_s,prev_sleep_actual_s,diagnostic_disable_gripper_read,diagnostic_disable_vision,diagnostic_no_vision_display,force_adapt_target_K,force_adapt_ratio,force_adapt_active,force_adapt_delta_K,force_baseline_mean,force_baseline_std,force_threshold,actual_object,prior_condition,posterior_correction,condition_code,raw_vision_class,raw_vision_label,raw_vision_confidence,applied_prior_label,prior_K,safe_anchor_K,prior_trust,contact_risk_raw,contact_risk_ema,trust_force_guard_N,trust_target_K,trust_delta_K,trust_active,trust_config_hash
3,8.076066936002462,nan,PREP,system_start|prior_applied|vision_start,W0,trust_experiment,-0.0072791736833270615,0.003063435759261578,0.10657917749029983,1,-28.31032125768968,0,0.33265244625372925,0.02882777432018354,0.4809824714836718,0.33266190080532815,0.028836572518407173,0.4809694911252694,-1.4619256557740115,-0.10251246685933485,0.13382214100383852,-0.17326374298441466,-1.027985497851045,0.013187741548528203,1.4716126509019656,200.0,13.0,1.0,0.5,0.3,3.0,IDLE,0.08,0.07987561821937561,1,0.05,15.0,0,unknown,deliberately_overstiff,nan,1,0.0,0,1.7790007404983044e-06,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,200.0,0.0,0,0.0,nan,nan,nan,mouse,overstiff,0,W0,unknown,unknown,nan,deliberately_overstiff,200.0,50.0,1.0,0.0,0.0,nan,200.0,0.0,0,849612984eae337a
3,8.09085317600693,nan,PREP,,W0,trust_experiment,-0.0070346156621594325,0.0030621864161731165,0.10724880395211331,1,-28.31032125768968,0,0.33265244625372925,0.02882777432018354,0.4809824714836718,0.33266356346472864,0.02883502600365863,0.48096764707345674,-1.488661353549724,-0.10213182427102295,0.10462518000622487,-0.17430043627603695,-1.0403056228819827,0.01387935567981747,1.495824175286908,200.0,13.0,1.0,0.5,0.3,3.0,IDLE,0.08,0.07987561821937561,1,0.05,15.0,0,unknown,deliberately_overstiff,nan,1,0.0,0,0.01478624000446871,1,0.0004894250014331192,6.8227993324399e-05,0.00043184400419704616,5.616006092168391e-06,2.500999835319817e-05,7.029599510133266e-05,7.977399218361825e-05,0.00016982801025733352,0.002329383001779206,0.002670616998220794,0.012446667009498924,0,0,0,200.0,0.0,0,0.0,nan,nan,nan,mouse,overstiff,0,W0,unknown,unknown,nan,deliberately_overstiff,200.0,50.0,1.0,0.0,0.0,nan,200.0,0.0,0,849612984eae337a
3,8.097218427006737,nan,PREP,,W0,trust_experiment,-0.006783565948730225,0.0029619776662037148,0.10781921748761863,1,-28.31032125768968,0,0.33265244625372925,0.02882777432018354,0.4809824714836718,0.33266356346472864,0.02883502600365863,0.48096764707345674,-1.5073763419927226,-0.10186537445920463,0.08418730730789531,-0.17502612158017256,-1.048929710403639,0.014363485571719955,1.5131581191748698,200.0,13.0,1.0,0.5,0.3,3.0,IDLE,0.08,0.07987561821937561,1,0.05,15.0,0,unknown,deliberately_overstiff,nan,1,0.0,0,0.006365250999806449,1,0.005884931000764482,5.6621996918693185e-05,0.00021203700453042984,3.0700030038133264e-06,9.643001249060035e-06,4.699977580457926e-07,3.813199873548001e-05,1.805005013011396e-06,0.006363335996866226,0.0,0.0,0,0,0,200.0,0.0,0,0.0,nan,nan,nan,mouse,overstiff,0,W0,unknown,unknown,nan,deliberately_overstiff,200.0,50.0,1.0,0.0,0.0,nan,200.0,0.0,0,849612984eae337a
3,8.117148381003062,nan,PREP,,W0,trust_experiment,-0.0066189226641370225,0.0017068762316277291,0.10807041405543137,1,-28.31032125768968,0,0.33265244625372925,0.02882777432018354,0.4809824714836718,0.33266351446186937,0.02883595183694495,0.4809691547309248,-1.5330972312141622,-0.09962923751756103,0.028652142708677483,-0.17975145629807718,-1.0623774800146657,0.015450076176984975,1.5365982072769246,200.0,13.0,1.0,0.5,0.3,3.0,IDLE,0.08,0.07987365126609802,1,0.05,15.0,0,unknown,deliberately_overstiff,nan,1,0.0,0,0.01992995399632491,1,1.9966988475061953e-05,1.96129985852167e-05,0.0003248080029152334,2.4519977159798145e-06,6.9789966801181436e-06,3.260065568611026e-07,2.730700362008065e-05,1.23800418805331e-06,0.0004950040020048618,0.004504995997995138,0.019426059996476397,0,0,0,200.0,0.0,0,0.0,nan,nan,nan,mouse,overstiff,0,W0,unknown,unknown,nan,deliberately_overstiff,200.0,50.0,1.0,0.0,0.0,nan,200.0,0.0,0,849612984eae337a
3,8.295024217004539,nan,PREP,,W0,trust_experiment,-0.0039733812858219475,-0.0002588818915133397,0.10733716233047977,1,-28.31032125768968,0,0.33265244625372925,0.02882777432018354,0.4809824714836718,0.33266351446186937,0.02883595183694495,0.4809691547309248,-1.5511018536691699,-0.09806394165841051,-0.010222472510774992,-0.1830591906006104,-1.0717909187423844,0.01621068960067049,1.5542322851021182,200.0,13.0,1.0,0.5,0.3,3.0,IDLE,0.08,0.07987365126609802,1,0.05,15.0,0,unknown,deliberately_overstiff,nan,1,0.0,0,0.17787583600147627,1,0.1773158999858424,5.117800901643932e-05,0.0002697669988265261,3.592009306885302e-06,1.0948002454824746e-05,2.7299000066705048e-05,3.657900379039347e-05,3.0600058380514383e-06,0.17787442600820214,0.0,0.0,0,0,0,200.0,0.0,0,0.0,nan,nan,nan,mouse,overstiff,0,W0,unknown,unknown,nan,deliberately_overstiff,200.0,50.0,1.0,0.0,0.0,nan,200.0,0.0,0,849612984eae337a
3,8.300178262012196,nan,PREP,,W0,trust_experiment,-0.0039665583679151795,-0.00027803601603356695,0.1073285796397841,1,-28.31032125768968,0,0.33265244625372925,0.02882777432018354,0.4809824714836718,0.3326630922731472,0.02883452775237833,0.48096894420808406,-1.5627614090602961,-0.09717762091229094,-0.03784597098353026,-0.18515349764038735,-1.0777242751046683,0.016707899186060714,1.5662372199555155,200.0,13.0,1.0,0.5,0.3,3.0,IDLE,0.08,0.07987365126609802,1,0.05,15.0,0,unknown,deliberately_overstiff,nan,1,0.0,0,0.00515404500765726,1,4.0804006857797503e-05,1.643600990064442e-05,0.00036445001023821533,1.4789984561502934e-06,8.868009899742901e-06,2.678600139915943e-05,2.3997010430321097e-05,2.66499409917742e-06,0.0005734120059059933,0.004426587994094007,0.004557335996651091,0,0,0,200.0,0.0,0,0.0,nan,nan,nan,mouse,overstiff,0,W0,unknown,unknown,nan,deliberately_overstiff,200.0,50.0,1.0,0.0,0.0,nan,200.0,0.0,0,849612984eae337a
3,8.404017025008216,nan,PREP,,W0,trust_experiment,-0.004166577749032285,-0.00024943027503870473,0.10743534572185169,1,-28.31032125768968,0,0.33265244625372925,0.02882777432018354,0.4809824714836718,0.33266265080544744,0.028836899279304808,0.48096798860955253,-1.5634394468546353,-0.0973893976991012,-0.08078849396260332,-0.18643760394075903,-1.0713293150903127,0.016631030993842215,1.5685516821329373,200.0,13.0,1.0,0.5,0.3,3.0,IDLE,0.08,0.07987102121114731,1,0.05,15.0,0,unknown,deliberately_overstiff,nan,1,0.0,0,0.1038387629960198,1,0.0013256819947855547,0.00010193500202149153,0.00016807000793050975,5.430003511719406e-06,8.666989742778242e-06,2.4700420908629894e-07,7.93490034993738e-05,1.4550023479387164e-06,0.0020695639977930114,0.0029304360022069887,0.10176002599473577,0,0,0,200.0,0.0,0,0.0,nan,nan,nan,mouse,overstiff,0,W0,unknown,unknown,nan,deliberately_overstiff,200.0,50.0,1.0,0.0,0.0,nan,200.0,0.0,0,849612984eae337a
3,8.45089028601069,nan,PREP,,W0,trust_experiment,-0.0044358164524715415,-0.00027840134926681475,0.10756532063101583,1,-28.31032125768968,0,0.33265244625372925,0.02882777432018354,0.4809824714836718,0.33266335228308175,0.02883604591486577,0.4809669544123691,-1.5684792255098916,-0.09776545601234966,-0.08107136933972037,-0.18648889964276516,-1.0776941464112202,0.016590110912545065,1.5736129550089595,200.0,13.0,1.0,0.5,0.3,3.0,IDLE,0.08,0.07987102121114731,1,0.05,15.0,0,unknown,deliberately_overstiff,nan,1,0.0,0,0.046873261002474464,1,0.00046987000678200275,6.80840021232143e-05,0.045932291002827697,3.823995939455926e-06,4.107100539840758e-05,4.968000575900078e-05,5.0587012083269656e-05,4.309986252337694e-06,0.04687144600029569,0.0,0.0,0,0,0,200.0,0.0,0,0.0,nan,nan,nan,mouse,overstiff,0,W0,unknown,unknown,nan,deliberately_overstiff,200.0,50.0,1.0,0.0,0.0,nan,200.0,0.0,0,849612984eae337a
3,8.455990728005418,nan,PREP,,W0,trust_experiment,-0.004463424832757995,-0.00027842173288397226,0.10757887764276178,1,-28.31032125768968,0,0.33265244625372925,0.02882777432018354,0.4809824714836718,0.33266288957742396,0.028836204041801494,0.48096954441332984,-1.5705229719431608,-0.09714363419843672,-0.0818258860584323,-0.1872433444627148,-1.0809842481477614,0.016890456979690157,1.5756505852173273,200.0,13.0,1.0,0.5,0.3,3.0,IDLE,0.08,0.07987102121114731,1,0.05,15.0,0,unknown,deliberately_overstiff,nan,1,0.0,0,0.005100441994727589,1,0.00032878899946808815,4.560699744615704e-05,0.0002467740123393014,3.177003236487508e-06,9.171999408863485e-06,4.219099355395883e-05,5.873299960512668e-05,6.310001481324434e-06,0.0008920129912439734,0.004107987008756027,0.0041972320032073185,0,0,0,200.0,0.0,0,0.0,nan,nan,nan,mouse,overstiff,0,W0,unknown,unknown,nan,deliberately_overstiff,200.0,50.0,1.0,0.0,0.0,nan,200.0,0.0,0,849612984eae337a
3,8.461094893005793,nan,PREP,,W0,trust_experiment,-0.004484131284726078,-0.0002784370134482583,0.1075890406103406,1,-28.31032125768968,0,0.33265244625372925,0.02882777432018354,0.4809824714836718,0.3326633560006849,0.02883525915607,0.4809690812489836,-1.5690530124550424,-0.09813425520845878,-0.0816474996187544,-0.18690457768690327,-1.0816116862151568,0.01649912979573231,1.5742375939271545,200.0,13.0,1.0,0.5,0.3,3.0,IDLE,0.08,0.07987102121114731,1,0.05,15.0,0,unknown,deliberately_overstiff,nan,1,0.0,0,0.00510416500037536,1,0.00046495501010213047,4.649900074582547e-05,0.00026765200891532004,2.449000021442771e-06,8.524002623744309e-06,2.809974830597639e-07,3.496599674690515e-05,1.6490084817633033e-06,0.0009555370052112266,0.0040444629947887735,0.00414319901028648,0,0,0,200.0,0.0,0,0.0,nan,nan,nan,mouse,overstiff,0,W0,unknown,unknown,nan,deliberately_overstiff,200.0,50.0,1.0,0.0,0.0,nan,200.0,0.0,0,849612984eae337a
