schema_version,system_time,operation_time,phase,event,mode,controller_mode,omega_x,omega_y,omega_z,omega_valid,gripper_deg,button,target_x,target_y,target_z,robot_x,robot_y,robot_z,F_ext_x,F_ext_y,F_ext_z,T_ext_x,T_ext_y,T_ext_z,F_ext_mag,K_trans,K_rot,damping_ratio,K_fb,deadband,scale,gripper_state,gripper_cmd_width,gripper_width,gripper_width_valid,gripper_speed,gripper_force,grasp_success,vision_class,vision_label,vision_confidence,vision_locked,fusion_delta_K,fusion_active,control_dt,force_adapt_target_K,force_adapt_ratio,force_adapt_active,force_adapt_delta_K,force_baseline_mean,force_baseline_std,force_threshold,actual_object,prior_condition,posterior_correction,condition_code,raw_vision_class,raw_vision_label,raw_vision_confidence,applied_prior_label,prior_K,safe_anchor_K,prior_trust,contact_risk_raw,contact_risk_ema,trust_force_guard_N,trust_target_K,trust_delta_K,trust_active,trust_config_hash
3,8.303502127999309,nan,PREP,system_start|prior_applied|vision_start,W0,trust_experiment,0.011406906760775853,0.0006783206785959748,0.09719480506870966,1,-28.298017771701986,0,0.32650237574968516,0.029211726288510882,0.46401838251686145,0.3265007043159832,0.029216601706771775,0.46399059022737565,-1.2690212408972288,-0.011993905804478072,0.29777295639209195,-0.18524598776347614,-0.9540234846323826,0.0521203504109026,1.303544206071768,200.0,13.0,1.0,0.5,0.3,3.0,IDLE,0.08,0.07983359694480896,1,0.05,15.0,0,unknown,deliberately_overstiff,nan,1,0.0,0,8.150000212481245e-07,200.0,0.0,0,0.0,nan,nan,nan,bottle,overstiff,0,W0,unknown,unknown,nan,deliberately_overstiff,200.0,50.0,1.0,0.0,0.0,nan,200.0,0.0,0,849612984eae337a
3,8.341680153000198,nan,PREP,,W0,trust_experiment,0.011891341132738598,0.00011839012510720922,0.09806665770047658,1,-28.298017771701986,0,0.32650237574968516,0.029211726288510882,0.46401838251686145,0.32650016172561874,0.029221021607715496,0.46398868247473635,-1.2727389525854977,-0.01016685018703019,0.3007089531818458,-0.18679342656686038,-0.9588502779438519,0.05270904998352377,1.3078202020135936,200.0,13.0,1.0,0.5,0.3,3.0,IDLE,0.08,0.07983096688985825,1,0.05,15.0,0,unknown,deliberately_overstiff,nan,1,0.0,0,0.03817802500088874,200.0,0.0,0,0.0,nan,nan,nan,bottle,overstiff,0,W0,unknown,unknown,nan,deliberately_overstiff,200.0,50.0,1.0,0.0,0.0,nan,200.0,0.0,0,849612984eae337a
3,8.347929043000477,nan,PREP,,W0,trust_experiment,0.011977023132859893,-0.00012751675676913612,0.09807566411254337,1,-28.298017771701986,0,0.32650237574968516,0.029211726288510882,0.46401838251686145,0.3265002216258422,0.029216514661303754,0.46398865521918065,-1.2753668882634956,-0.009749019511167162,0.3034753119258461,-0.18733748526196328,-0.9624703202630962,0.052849664858992715,1.3110122074217427,200.0,13.0,1.0,0.5,0.3,3.0,IDLE,0.08,0.07983096688985825,1,0.05,15.0,0,unknown,deliberately_overstiff,nan,1,0.0,0,0.0062488900002790615,200.0,0.0,0,0.0,nan,nan,nan,bottle,overstiff,0,W0,unknown,unknown,nan,deliberately_overstiff,200.0,50.0,1.0,0.0,0.0,nan,200.0,0.0,0,849612984eae337a
3,8.368811696000193,nan,PREP,,W0,trust_experiment,0.012523211502918657,-0.0002454624971997196,0.09773701846239649,1,-28.298017771701986,0,0.32650237574968516,0.029211726288510882,0.46401838251686145,0.32650039761813743,0.029217171509910517,0.46398979525523426,-1.2819978928635023,-0.00883736382947918,0.2976841698191983,-0.18752731175140425,-0.9678726321652656,0.05290631402921866,1.316135464633812,200.0,13.0,1.0,0.5,0.3,3.0,IDLE,0.08,0.07983096688985825,1,0.05,15.0,0,unknown,deliberately_overstiff,nan,1,0.0,0,0.02088265299971681,200.0,0.0,0,0.0,nan,nan,nan,bottle,overstiff,0,W0,unknown,unknown,nan,deliberately_overstiff,200.0,50.0,1.0,0.0,0.0,nan,200.0,0.0,0,849612984eae337a
3,8.515813002999494,nan,PREP,,W0,trust_experiment,0.012381873927450299,-0.00020920365254194342,0.09782725975125478,1,-28.298017771701986,0,0.32650237574968516,0.029211726288510882,0.46401838251686145,0.32650039761813743,0.029217171509910517,0.46398979525523426,-1.2866395960835066,-0.008199204852297593,0.2936303703445449,-0.18766019029401293,-0.9716542504967843,0.05294596844837682,1.3197452297920282,200.0,13.0,1.0,0.5,0.3,3.0,IDLE,0.08,0.07983096688985825,1,0.05,15.0,0,unknown,deliberately_overstiff,nan,1,0.0,0,0.14700130699930014,200.0,0.0,0,0.0,nan,nan,nan,bottle,overstiff,0,W0,unknown,unknown,nan,deliberately_overstiff,200.0,50.0,1.0,0.0,0.0,nan,200.0,0.0,0,849612984eae337a
3,8.520938666000802,nan,PREP,,W0,trust_experiment,0.012381873927450299,-0.00020920365254194342,0.09782725975125478,1,-28.298017771701986,0,0.32650237574968516,0.029211726288510882,0.46401838251686145,0.3265001497783155,0.029219022327214093,0.4639912975227516,-1.2830389985591277,-0.00785358717021353,0.2870610939969815,-0.18786944333639088,-0.9686979541948388,0.05297175606284438,1.3147831845372047,200.0,13.0,1.0,0.5,0.3,3.0,IDLE,0.08,0.07983096688985825,1,0.05,15.0,0,unknown,deliberately_overstiff,nan,1,0.0,0,0.005125663001308567,200.0,0.0,0,0.0,nan,nan,nan,bottle,overstiff,0,W0,unknown,unknown,nan,deliberately_overstiff,200.0,50.0,1.0,0.0,0.0,nan,200.0,0.0,0,849612984eae337a
3,8.52604048899957,nan,PREP,,W0,trust_experiment,0.012388588822201618,-0.0002091982572210927,0.09782272809447135,1,-28.298017771701986,0,0.32650237574968516,0.029211726288510882,0.46401838251686145,0.3265006646860647,0.02921764149231349,0.46398950020625346,-1.281502564378393,-0.00821109023153236,0.2824980235795888,-0.18766902751105785,-0.967361351104549,0.052702003363173947,1.3122962233571966,200.0,13.0,1.0,0.5,0.3,3.0,IDLE,0.08,0.07983096688985825,1,0.05,15.0,0,unknown,deliberately_overstiff,nan,1,0.0,0,0.005101822998767602,200.0,0.0,0,0.0,nan,nan,nan,bottle,overstiff,0,W0,unknown,unknown,nan,deliberately_overstiff,200.0,50.0,1.0,0.0,0.0,nan,200.0,0.0,0,849612984eae337a
3,8.531176336000499,nan,PREP,,W0,trust_experiment,0.012388588822201618,-0.0002091982572210927,0.09782272809447135,1,-28.298017771701986,0,0.32650237574968516,0.029211726288510882,0.46401838251686145,0.3265008670270159,0.02921784458426987,0.4639878847226985,-1.2831803238374422,-0.006272636409597815,0.2805808553410181,-0.1889400927652719,-0.9687510253660243,0.05313604537671428,1.3135131159737186,200.0,13.0,1.0,0.5,0.3,3.0,IDLE,0.08,0.07983096688985825,1,0.05,15.0,0,unknown,deliberately_overstiff,nan,1,0.0,0,0.005135847000929061,200.0,0.0,0,0.0,nan,nan,nan,bottle,overstiff,0,W0,unknown,unknown,nan,deliberately_overstiff,200.0,50.0,1.0,0.0,0.0,nan,200.0,0.0,0,849612984eae337a
3,8.536240461000489,nan,PREP,,W0,trust_experiment,0.012395303578961236,-0.00020919286135076185,0.09781819597290527,1,-28.298017771701986,0,0.32650237574968516,0.029211726288510882,0.46401838251686145,0.3265004664501598,0.029219923739911755,0.4639901063055919,-1.283538993572938,-0.006451340835875835,0.2781877521826136,-0.18879755952614877,-0.9689622968779131,0.05282409645321319,1.3133553948894512,200.0,13.0,1.0,0.5,0.3,3.0,IDLE,0.08,0.07983096688985825,1,0.05,15.0,0,unknown,deliberately_overstiff,nan,1,0.0,0,0.005064124999989872,200.0,0.0,0,0.0,nan,nan,nan,bottle,overstiff,0,W0,unknown,unknown,nan,deliberately_overstiff,200.0,50.0,1.0,0.0,0.0,nan,200.0,0.0,0,849612984eae337a
3,8.541303178000817,nan,PREP,,W0,trust_experiment,0.012402018197677833,-0.00020918746493089717,0.09781366338656099,1,-28.298017771701986,0,0.32650237574968516,0.029211726288510882,0.46401838251686145,0.32650051420784804,0.029217459134120733,0.46398933179210916,-1.2826607765004046,-0.005635624167167691,0.27571147845676125,-0.18930481346049335,-0.9682685828410705,0.052903748762746554,1.3119707493634098,200.0,13.0,1.0,0.5,0.3,3.0,IDLE,0.08,0.07983096688985825,1,0.05,15.0,0,unknown,deliberately_overstiff,nan,1,0.0,0,0.005062717000328121,200.0,0.0,0,0.0,nan,nan,nan,bottle,overstiff,0,W0,unknown,unknown,nan,deliberately_overstiff,200.0,50.0,1.0,0.0,0.0,nan,200.0,0.0,0,849612984eae337a
