schema_version,system_time,operation_time,phase,event,mode,controller_mode,omega_x,omega_y,omega_z,omega_valid,gripper_deg,button,target_x,target_y,target_z,robot_x,robot_y,robot_z,F_ext_x,F_ext_y,F_ext_z,T_ext_x,T_ext_y,T_ext_z,F_ext_mag,K_trans,K_rot,damping_ratio,K_fb,deadband,scale,gripper_state,gripper_cmd_width,gripper_width,gripper_width_valid,gripper_speed,gripper_force,grasp_success,vision_class,vision_label,vision_confidence,vision_locked,fusion_delta_K,fusion_active,control_dt,timing_profile_version,prev_omega_io_s,prev_panda_state_s,prev_haptic_send_s,prev_impedance_update_s,prev_panda_command_s,prev_gripper_update_s,prev_record_s,prev_keyboard_status_s,prev_loop_work_s,prev_sleep_requested_s,prev_sleep_actual_s,diagnostic_disable_gripper_read,diagnostic_disable_vision,diagnostic_no_vision_display,force_adapt_target_K,force_adapt_ratio,force_adapt_active,force_adapt_delta_K,force_baseline_mean,force_baseline_std,force_threshold,actual_object,prior_condition,posterior_correction,condition_code,raw_vision_class,raw_vision_label,raw_vision_confidence,applied_prior_label,prior_K,safe_anchor_K,prior_trust,contact_risk_raw,contact_risk_ema,trust_force_guard_N,trust_target_K,trust_delta_K,trust_active,trust_config_hash
3,8.248013179996633,nan,PREP,system_start|prior_applied|vision_start,C1,trust_experiment,-0.0037230488160950315,-0.0021542530832347013,0.10638595568035826,1,-28.31032125768968,0,0.32081623413864097,0.02773418768946844,0.4481714099253452,0.3207505901417761,0.02773271084262186,0.4478714141450494,-1.077888832666239,0.006666934963652368,0.1665383664489013,-0.26819893943362777,-0.8014388330807987,-0.0007438372109094052,1.0906987719383687,120.0,7.800000000000001,1.0,0.5,0.3,3.0,IDLE,0.08,0.07990320026874542,1,0.05,15.0,0,unknown,medium,nan,1,0.0,0,2.3569882614538074e-06,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,200.0,0.0,0,0.0,nan,nan,nan,mouse,correct,1,C1,unknown,unknown,nan,medium,120.0,50.0,1.0,0.0,0.0,nan,120.0,0.0,0,849612984eae337a
3,8.285860382005922,nan,PREP,,C1,trust_experiment,-0.003419301220842108,-0.0009747085605292887,0.10690058294993161,1,-28.31032125768968,0,0.32081623413864097,0.02773418768946844,0.4481714099253452,0.320723361299666,0.027732932241253453,0.4477960585772063,-1.0507324136245264,0.0017440223747999298,0.18094414765500333,-0.2652551011788239,-0.7892235066287316,-0.0028438085012632507,1.0661999958853228,120.0,7.800000000000001,1.0,0.5,0.3,3.0,IDLE,0.08,0.07990123331546783,1,0.05,15.0,0,unknown,medium,nan,1,0.0,0,0.037847202009288594,1,0.00045174099795985967,2.381698868703097e-05,0.00026619799609761685,3.310007741674781e-06,9.700990631245077e-06,2.741499338299036e-05,3.304900019429624e-05,6.078100705053657e-05,0.0013058260083198547,0.0036941739916801454,0.036535758001264185,0,0,0,200.0,0.0,0,0.0,nan,nan,nan,mouse,correct,1,C1,unknown,unknown,nan,medium,120.0,50.0,1.0,0.0,0.0,nan,120.0,0.0,0,849612984eae337a
3,8.302495064999675,nan,PREP,,C1,trust_experiment,-0.0034498836707122504,-0.00042104152021509435,0.10702682579774994,1,-28.31032125768968,0,0.32081623413864097,0.02773418768946844,0.4481714099253452,0.32072193694476936,0.02773338666518455,0.44779360533455037,-1.0318873030769136,-0.001283314381670805,0.18775970361786995,-0.2636113139878216,-0.7798779165588661,-0.004247526745717956,1.0488311396263075,120.0,7.800000000000001,1.0,0.5,0.3,3.0,IDLE,0.08,0.07990123331546783,1,0.05,15.0,0,unknown,medium,nan,1,0.0,0,0.016634682993753813,1,0.015342354992753826,6.284301343839616e-05,0.0009544369968352839,3.812005161307752e-06,1.0589996236376464e-05,4.0615996113047004e-05,3.963500785175711e-05,3.8539874367415905e-06,0.016632546990877017,0.0,0.0,0,0,0,200.0,0.0,0,0.0,nan,nan,nan,mouse,correct,1,C1,unknown,unknown,nan,medium,120.0,50.0,1.0,0.0,0.0,nan,120.0,0.0,0,849612984eae337a
3,8.322941051999805,nan,PREP,,C1,trust_experiment,-0.0035867886778341296,-0.00015325674269492498,0.1071474898285173,1,-28.31032125768968,0,0.32081623413864097,0.02773418768946844,0.4481714099253452,0.32067359148976327,0.02772789113198925,0.4476644608056548,-0.9898759893111335,0.0012944344903784806,0.2025492494465489,-0.26531245187999514,-0.7564305723851752,-0.004126135571348159,1.0103872268723044,120.0,7.800000000000001,1.0,0.5,0.3,3.0,IDLE,0.08,0.07990123331546783,1,0.05,15.0,0,unknown,medium,nan,1,0.0,0,0.020445987000130117,1,2.4134991690516472e-05,2.2603999241255224e-05,0.00029083799745421857,1.4929973985999823e-06,6.885005859658122e-06,3.1999661587178707e-07,2.3514992790296674e-05,1.2920063454657793e-06,0.0004592559998854995,0.004540744000114501,0.01998070999979973,0,0,0,200.0,0.0,0,0.0,nan,nan,nan,mouse,correct,1,C1,unknown,unknown,nan,medium,120.0,50.0,1.0,0.0,0.0,nan,120.0,0.0,0,849612984eae337a
3,8.459771848996752,nan,PREP,,C1,trust_experiment,-0.003890642966155017,-0.00030676419916265426,0.1072986368508921,1,-28.31032125768968,0,0.32081623413864097,0.02773418768946844,0.4481714099253452,0.3206727566901695,0.02772628479542267,0.44766193915090774,-0.9597910162671319,0.0034374377162509477,0.2120215263924584,-0.2667412382815382,-0.7393110774452939,-0.003943814656556105,0.9829362840687768,120.0,7.800000000000001,1.0,0.5,0.3,3.0,IDLE,0.08,0.07990123331546783,1,0.05,15.0,0,unknown,medium,nan,1,0.0,0,0.13683079699694645,1,0.13599144399631768,3.9645005017519e-05,0.0005429790035123006,4.7579960664734244e-06,1.3762997696176171e-05,3.134500002488494e-05,3.900199953932315e-05,3.345994628034532e-06,0.1368295029969886,0.0,0.0,0,0,0,200.0,0.0,0,0.0,nan,nan,nan,mouse,correct,1,C1,unknown,unknown,nan,medium,120.0,50.0,1.0,0.0,0.0,nan,120.0,0.0,0,849612984eae337a
3,8.464904143998865,nan,PREP,,C1,trust_experiment,-0.003897504608914748,-0.0002875967946771073,0.10730207128795446,1,-28.31032125768968,0,0.32081623413864097,0.02773418768946844,0.4481714099253452,0.3206720638604071,0.027725781387945667,0.4476584177660664,-0.9378816936462948,0.005919529043475865,0.21228237253142396,-0.26844270603480613,-0.7249298581323868,-0.0034620523805053496,0.961624104205229,120.0,7.800000000000001,1.0,0.5,0.3,3.0,IDLE,0.08,0.07990123331546783,1,0.05,15.0,0,unknown,medium,nan,1,0.0,0,0.005132295002113096,1,0.0002660180034581572,1.82939984370023e-05,0.0006010760116623715,2.0109873730689287e-06,9.037001291289926e-06,2.6599998818710446e-05,2.4658002075739205e-05,2.7810019673779607e-06,0.0010469380067661405,0.00395306199323386,0.004063542000949383,0,0,0,200.0,0.0,0,0.0,nan,nan,nan,mouse,correct,1,C1,unknown,unknown,nan,medium,120.0,50.0,1.0,0.0,0.0,nan,120.0,0.0,0,849612984eae337a
3,8.469983047994901,nan,PREP,,C1,trust_experiment,-0.0038975018157121066,-0.0002971924887546554,0.10730464363336531,1,-28.31032125768968,0,0.32081623413864097,0.02773418768946844,0.4481714099253452,0.3206719587068498,0.02772815247969046,0.4476585831826773,-0.9269977423057199,0.0082980533628195,0.2228718795331327,-0.26966277517193,-0.720891490114551,-0.0027974954037214973,0.9534492889588545,120.0,7.800000000000001,1.0,0.5,0.3,3.0,IDLE,0.08,0.07990123331546783,1,0.05,15.0,0,unknown,medium,nan,1,0.0,0,0.005078903996036388,1,0.0006896129925735295,0.00011003400140907615,0.0002301640051882714,9.732000762596726e-06,1.1889991583302617e-05,3.9199949242174625e-07,9.685299301054329e-05,2.0439911168068647e-06,0.002731134998612106,0.0022688650013878943,0.0023385749955195934,0,0,0,200.0,0.0,0,0.0,nan,nan,nan,mouse,correct,1,C1,unknown,unknown,nan,medium,120.0,50.0,1.0,0.0,0.0,nan,120.0,0.0,0,849612984eae337a
3,8.47508446899883,nan,PREP,,C1,trust_experiment,-0.0038975018157121066,-0.0002971924887546554,0.10730464363336531,1,-28.31032125768968,0,0.32081623413864097,0.02773418768946844,0.4481714099253452,0.3206705981717594,0.02772561011942047,0.4476555024748462,-0.9232586035886725,0.00807153306376163,0.23071617988076817,-0.2692227454349296,-0.7207572771140821,-0.002707452241230992,0.9516835368993622,120.0,7.800000000000001,1.0,0.5,0.3,3.0,IDLE,0.08,0.07990123331546783,1,0.05,15.0,0,unknown,medium,nan,1,0.0,0,0.005101421003928408,1,0.0002306809910805896,6.570400728378445e-05,0.00021714500326197594,5.192996468394995e-06,8.527000318281353e-06,3.040040610358119e-07,3.976399602834135e-05,2.3370084818452597e-06,0.0007441150082740933,0.004255884991725907,0.004351900992332958,0,0,0,200.0,0.0,0,0.0,nan,nan,nan,mouse,correct,1,C1,unknown,unknown,nan,medium,120.0,50.0,1.0,0.0,0.0,nan,120.0,0.0,0,849612984eae337a
3,8.480179837002652,nan,PREP,,C1,trust_experiment,-0.0038975018157121066,-0.0002971924887546554,0.10730464363336531,1,-28.31032125768968,0,0.32081623413864097,0.02773418768946844,0.4481714099253452,0.32066980252156496,0.027725174458994924,0.44765531858165863,-0.9205761117724345,0.01260313049936311,0.23969434787303368,-0.27166108466485406,-0.7216564707260431,-0.0011869884705046603,0.9513530348228867,120.0,7.800000000000001,1.0,0.5,0.3,3.0,IDLE,0.08,0.07990123331546783,1,0.05,15.0,0,unknown,medium,nan,1,0.0,0,0.005095368003821932,1,0.00044601099216379225,4.2692990973591805e-05,0.0002204469928983599,2.919012331403792e-06,8.43399902805686e-06,3.360037226229906e-07,2.958600816782564e-05,1.3940007193014026e-06,0.0008746329986024648,0.004125367001397535,0.004212882005958818,0,0,0,200.0,0.0,0,0.0,nan,nan,nan,mouse,correct,1,C1,unknown,unknown,nan,medium,120.0,50.0,1.0,0.0,0.0,nan,120.0,0.0,0,849612984eae337a
3,8.485277258005226,nan,PREP,,C1,trust_experiment,-0.0039044430263087404,-0.000316372029811461,0.10730806056703512,1,-28.31032125768968,0,0.32081623413864097,0.02773418768946844,0.4481714099253452,0.32066923386999446,0.027727479127963552,0.447653848797806,-0.9189586260657101,0.013789830840933315,0.23605650212315105,-0.27230900989831097,-0.7194658656941937,-0.0008881299808101451,0.9488929276002728,120.0,7.800000000000001,1.0,0.5,0.3,3.0,IDLE,0.08,0.07990123331546783,1,0.05,15.0,0,unknown,medium,nan,1,0.0,0,0.005097421002574265,1,0.00040865900518838316,5.317099567037076e-05,0.00044293700193520635,3.5050034057348967e-06,1.2952004908584058e-05,4.57002897746861e-07,7.137500506360084e-05,2.4140026653185487e-06,0.0011792949953814968,0.0038207050046185033,0.0039111249934649095,0,0,0,200.0,0.0,0,0.0,nan,nan,nan,mouse,correct,1,C1,unknown,unknown,nan,medium,120.0,50.0,1.0,0.0,0.0,nan,120.0,0.0,0,849612984eae337a
