episode_id,sequence,condition,object_name,target_class,expected_strategy,instance_id,replicate,distractor,accepted_utc,duration_s,frames_processed,primary_threshold,collection_threshold,autonomous_lock_class,autonomous_lock_strategy,autonomous_lock_confidence,autonomous_lock_latency_s,autonomous_correct_class,autonomous_correct_strategy,target_assisted_lock_found,target_assisted_lock_latency_s,target_assisted_lock_confidence,no_detection_at_primary_threshold,unknown_dangerous_mapped_lock,video_file,detections_file
NOR_SCISSORS_R03,2,normal,scissors,scissors,hard,A,3,,2026-09-05T08:46:38.050802+00:00,10.05191,150,0.25,0.05,bottle,medium,0.886267,0.126906,0,0,0,,,0,0,videos/NOR_SCISSORS_R03.mp4,detections/NOR_SCISSORS_R03.jsonl
