schema_version,system_time,operation_time,phase,event,mode,controller_mode,omega_x,omega_y,omega_z,omega_valid,gripper_deg,button,target_x,target_y,target_z,robot_x,robot_y,robot_z,F_ext_x,F_ext_y,F_ext_z,T_ext_x,T_ext_y,T_ext_z,F_ext_mag,K_trans,K_rot,damping_ratio,K_fb,deadband,scale,gripper_state,gripper_cmd_width,gripper_width,gripper_width_valid,gripper_speed,gripper_force,grasp_success,vision_class,vision_label,vision_confidence,vision_locked,fusion_delta_K,fusion_active,control_dt,timing_profile_version,prev_omega_io_s,prev_panda_state_s,prev_haptic_send_s,prev_impedance_update_s,prev_panda_command_s,prev_gripper_update_s,prev_record_s,prev_keyboard_status_s,prev_loop_work_s,prev_sleep_requested_s,prev_sleep_actual_s,diagnostic_disable_gripper_read,diagnostic_disable_vision,diagnostic_no_vision_display,force_adapt_target_K,force_adapt_ratio,force_adapt_active,force_adapt_delta_K,force_baseline_mean,force_baseline_std,force_threshold,actual_object,prior_condition,posterior_correction,condition_code,raw_vision_class,raw_vision_label,raw_vision_confidence,applied_prior_label,prior_K,safe_anchor_K,prior_trust,contact_risk_raw,contact_risk_ema,trust_force_guard_N,trust_target_K,trust_delta_K,trust_active,trust_config_hash,t_mono_ns,trial_id,masked_condition,protocol_phase,intervention_state,K_fb_commanded,K_fb_transition_reason,contact_candidate,contact_confirmed,force_baseline_median_N,force_baseline_sigma_N,force_threshold_on_N,force_threshold_off_N,force_corrected_N,haptic_cmd_x,haptic_cmd_y,haptic_cmd_z,haptic_cmd_norm,haptic_send_ok,haptic_clamped,target_speed_limited,safety_abort,kfb_config_sha256,acquisition_software_sha256
4,1.1855341509981372,nan,PREP,system_start,KFB_TIMING,kfb_timing,0.04141518329238583,0.0009769885002569741,0.06832936620821302,1,-28.28571428571429,0,0.3130944629665545,-0.001589727992668365,0.45280266685543924,0.3130944629665545,-0.001589727992668365,0.45280266685543924,-0.4743807260723745,0.3970970514630878,0.5473133945424179,-0.4019849264757175,-0.5110885730847942,0.1722439971353657,0.8259994512075512,200.0,13.0,1.2,0.5,0.3,3.0,IDLE,0.08,nan,0,0.05,20.0,0,unknown,unknown,nan,0,0.0,0,2.119299824698828e-05,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,200.0,0.0,0,0.0,nan,nan,nan,,,,,unknown,unknown,nan,,nan,,1.0,0.0,0.0,nan,nan,0.0,0,,582207,F06_M03_03,MC2948C1,measured,baseline,0.5,,0,0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1,0,0,0,ad4b715165e84dd399d377549dc111fb1309cda1260e23e9ee621d07fad63984,6ba3dffa4798388fb8057a608cfa40a0e24aeba9257d245b2d5103a1844d1115
4,1.1906525859994872,nan,PREP,,KFB_TIMING,kfb_timing,0.04139599804282526,0.001015983848896538,0.06849247059432301,1,-28.28571428571429,0,0.3130944629665545,-0.001589727992668365,0.45280266685543924,0.3130945157549551,-0.0015907090336475882,0.45280463279112626,-0.4692492420246742,0.39640556877607475,0.5490603761143156,-0.40114891935560704,-0.5081130377918707,0.17176709456721334,0.8238929073102937,200.0,13.0,1.2,0.5,0.3,3.0,IDLE,0.08,nan,0,0.05,20.0,0,unknown,unknown,nan,0,0.0,0,0.005118435001350008,1,0.0003033619977941271,1.5100999007700011e-05,0.00012540899842861108,3.1529998523183167e-06,5.189001967664808e-06,1.2399686966091394e-07,3.502799881971441e-05,3.275199924246408e-05,0.0006298320004134439,0.004370167999586556,0.0044794770001317374,0,0,0,200.0,0.0,0,0.0,nan,nan,nan,,,,,unknown,unknown,nan,,nan,,1.0,0.0,0.0,nan,nan,0.0,0,,5895425,F06_M03_03,MC2948C1,measured,baseline,0.5,,0,0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1,0,0,0,ad4b715165e84dd399d377549dc111fb1309cda1260e23e9ee621d07fad63984,6ba3dffa4798388fb8057a608cfa40a0e24aeba9257d245b2d5103a1844d1115
4,1.1957857880006486,nan,PREP,,KFB_TIMING,kfb_timing,0.041487079065605975,0.0010850618753088608,0.06872243896294868,1,-28.28571428571429,0,0.3130944629665545,-0.001589727992668365,0.45280266685543924,0.31309176163935754,-0.0015906025143835028,0.4527962434085337,-0.4603995694280696,0.3952942033337312,0.5399229067957854,-0.40015063798640843,-0.4996182941867925,0.171224713463011,0.8122450467695149,200.0,13.0,1.2,0.5,0.3,3.0,IDLE,0.08,nan,0,0.05,20.0,0,unknown,unknown,nan,0,0.0,0,0.005133202001161408,1,0.00020908399892505258,3.551500049070455e-05,0.0003801809980359394,3.0150004022289068e-06,8.577997505199164e-06,1.7300044419243932e-07,4.349500159150921e-05,1.9359977159183472e-06,0.0008025380011531524,0.004197461998846848,0.004323547000240069,0,0,0,200.0,0.0,0,0.0,nan,nan,nan,,,,,unknown,unknown,nan,,nan,,1.0,0.0,0.0,nan,nan,0.0,0,,10834497,F06_M03_03,MC2948C1,measured,baseline,0.5,,0,0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1,0,0,0,ad4b715165e84dd399d377549dc111fb1309cda1260e23e9ee621d07fad63984,6ba3dffa4798388fb8057a608cfa40a0e24aeba9257d245b2d5103a1844d1115
4,1.2008906109986128,nan,PREP,,KFB_TIMING,kfb_timing,0.041623036361830845,0.0011375493667657999,0.06906678316903159,1,-28.28571428571429,0,0.3130944629665545,-0.001589727992668365,0.45280266685543924,0.3130908407088266,-0.0015902510629201717,0.4527907992783603,-0.47331597953642013,0.39474587396172867,0.5300950620312788,-0.39961232723034923,-0.5058826840348962,0.1709788806669485,0.8129287153768621,200.0,13.0,1.2,0.5,0.3,3.0,IDLE,0.08,nan,0,0.05,20.0,0,unknown,unknown,nan,0,0.0,0,0.00510482299796422,1,0.00031016700086183846,3.2396001188317314e-05,0.00012327700096648186,2.210999809904024e-06,6.074998964322731e-06,1.500011421740055e-07,3.0642000638181344e-05,1.45800004247576e-06,0.0005949709993728902,0.00440502900062711,0.004506427001615521,0,0,0,200.0,0.0,0,0.0,nan,nan,nan,,,,,unknown,unknown,nan,,nan,,1.0,0.0,0.0,nan,nan,0.0,0,,16113468,F06_M03_03,MC2948C1,measured,baseline,0.5,,0,0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1,0,0,0,ad4b715165e84dd399d377549dc111fb1309cda1260e23e9ee621d07fad63984,6ba3dffa4798388fb8057a608cfa40a0e24aeba9257d245b2d5103a1844d1115
4,1.2059686290012905,nan,PREP,,KFB_TIMING,kfb_timing,0.04180929353604659,0.0011188215897716032,0.06948951581030216,1,-28.28571428571429,0,0.3130944629665545,-0.001589727992668365,0.45280266685543924,0.31308809963989265,-0.0015902979514470384,0.45278839589625913,-0.4949529956148241,0.39168639235273073,0.5133232845729014,-0.39756375971890956,-0.5163172742418005,0.1700802391669636,0.8135708280826552,200.0,13.0,1.2,0.5,0.3,3.0,IDLE,0.08,nan,0,0.05,20.0,0,unknown,unknown,nan,0,0.0,0,0.005078018002677709,1,0.00023538200184702873,2.5882000045385212e-05,0.0003963470007875003,1.4709985407534987e-06,5.3439980547409505e-06,1.4400211512111127e-07,2.7467998734209687e-05,1.2999989849049598e-06,0.0007658380018256139,0.004234161998174386,0.004309911997552263,0,0,0,200.0,0.0,0,0.0,nan,nan,nan,,,,,unknown,unknown,nan,,nan,,1.0,0.0,0.0,nan,nan,0.0,0,,21423381,F06_M03_03,MC2948C1,measured,baseline,0.5,,0,0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1,0,0,0,ad4b715165e84dd399d377549dc111fb1309cda1260e23e9ee621d07fad63984,6ba3dffa4798388fb8057a608cfa40a0e24aeba9257d245b2d5103a1844d1115
4,1.211054539999168,nan,PREP,,KFB_TIMING,kfb_timing,0.04199447242604554,0.0011151356478586371,0.06994839695911519,1,-28.28571428571429,0,0.3130944629665545,-0.001589727992668365,0.45280266685543924,0.3130893956105684,-0.0015905368497881158,0.4527844210608984,-0.5210056381699989,0.39232020319728456,0.4998660846166278,-0.3980350340335887,-0.5305127560537597,0.17033314605190875,0.8217226535709261,200.0,13.0,1.2,0.5,0.3,3.0,IDLE,0.08,nan,0,0.05,20.0,0,unknown,unknown,nan,0,0.0,0,0.005085910997877363,1,0.00043839200225193053,2.199400114477612e-05,0.00039490100243710913,1.2179989425931126e-06,1.2937998690176755e-05,1.66997779160738e-07,2.844399932655506e-05,1.2140008038841188e-06,0.0009984629978134762,0.004001537002186524,0.0040795679997245315,0,0,0,200.0,0.0,0,0.0,nan,nan,nan,,,,,unknown,unknown,nan,,nan,,1.0,0.0,0.0,nan,nan,0.0,0,,26331532,F06_M03_03,MC2948C1,measured,baseline,0.5,,0,0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1,0,0,0,ad4b715165e84dd399d377549dc111fb1309cda1260e23e9ee621d07fad63984,6ba3dffa4798388fb8057a608cfa40a0e24aeba9257d245b2d5103a1844d1115
4,1.2161177019988827,nan,PREP,,KFB_TIMING,kfb_timing,0.04220877120462696,0.0011491324609476416,0.07039439030503791,1,-28.29186602870814,0,0.3130944629665545,-0.001589727992668365,0.45280266685543924,0.3130863903877134,-0.0015905475519964003,0.4527794221912935,-0.5425207082201633,0.3901771452196367,0.4867855501507531,-0.3970254927498138,-0.5411785807142601,0.16945780522057335,0.8267569747725292,200.0,13.0,1.2,0.5,0.3,3.0,IDLE,0.08,nan,0,0.05,20.0,0,unknown,unknown,nan,0,0.0,0,0.005063161999714794,1,0.0003859919997921679,3.912499960279092e-05,0.0002627279973239638,2.6699999580159783e-06,6.616999598918483e-06,1.400003384333104e-07,3.2828000257723033e-05,1.3780008885078132e-06,0.0008249240017903503,0.00417507599820965,0.004235248001350556,0,0,0,200.0,0.0,0,0.0,nan,nan,nan,,,,,unknown,unknown,nan,,nan,,1.0,0.0,0.0,nan,nan,0.0,0,,31069235,F06_M03_03,MC2948C1,measured,baseline,0.5,,0,0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1,0,0,0,ad4b715165e84dd399d377549dc111fb1309cda1260e23e9ee621d07fad63984,6ba3dffa4798388fb8057a608cfa40a0e24aeba9257d245b2d5103a1844d1115
4,1.2211801179983013,nan,PREP,,KFB_TIMING,kfb_timing,0.04240345932470971,0.0005456871507347077,0.07063316103770442,1,-28.29186602870814,0,0.3130944629665545,-0.001589727992668365,0.45280266685543924,0.31308730710659544,-0.0015917025906542056,0.4527801087122647,-0.5446638394395691,0.3915491977043772,0.475956441182431,-0.39844658443013925,-0.5390608051594578,0.16965989709536883,0.8224986359374945,200.0,13.0,1.2,0.5,0.3,3.0,IDLE,0.08,nan,0,0.05,20.0,0,unknown,unknown,nan,0,0.0,0,0.00506241599941859,1,0.00021567899966612458,1.909099955810234e-05,0.00017011899763019755,1.1450028978288174e-06,4.462999640963972e-06,1.180014805868268e-07,2.1045998437330127e-05,9.680006769485772e-07,0.0004879810003330931,0.004512018999666907,0.004570782999508083,0,0,0,200.0,0.0,0,0.0,nan,nan,nan,,,,,unknown,unknown,nan,,nan,,1.0,0.0,0.0,nan,nan,0.0,0,,36074162,F06_M03_03,MC2948C1,measured,baseline,0.5,,0,0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1,0,0,0,ad4b715165e84dd399d377549dc111fb1309cda1260e23e9ee621d07fad63984,6ba3dffa4798388fb8057a608cfa40a0e24aeba9257d245b2d5103a1844d1115
4,1.2262702160005574,nan,PREP,,KFB_TIMING,kfb_timing,0.04244597974834416,3.070659215540561e-05,0.07077150187903074,1,-28.29186602870814,0,0.3130944629665545,-0.001589727992668365,0.45280266685543924,0.31308715232094936,-0.0015920846609037888,0.45277861989042234,-0.5316787268858255,0.3920249488228077,0.4665316522453643,-0.39943814610856315,-0.5268601629870089,0.16965719828886888,0.8087135535337878,200.0,13.0,1.2,0.5,0.3,3.0,IDLE,0.08,nan,0,0.05,20.0,0,unknown,unknown,nan,0,0.0,0,0.005090098002256127,1,0.00016683699868735857,2.2822001483291388e-05,0.0001419870022800751,1.138996594818309e-06,4.782003088621423e-06,1.1900192475877702e-07,2.584300091257319e-05,2.8760005079675466e-06,0.0004368780028016772,0.004563121997198323,0.0046424409993051086,0,0,0,200.0,0.0,0,0.0,nan,nan,nan,,,,,unknown,unknown,nan,,nan,,1.0,0.0,0.0,nan,nan,0.0,0,,41357284,F06_M03_03,MC2948C1,measured,baseline,0.5,,0,0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1,0,0,0,ad4b715165e84dd399d377549dc111fb1309cda1260e23e9ee621d07fad63984,6ba3dffa4798388fb8057a608cfa40a0e24aeba9257d245b2d5103a1844d1115
4,1.2314189190001343,nan,PREP,,KFB_TIMING,kfb_timing,0.042310992398930936,0.00013839070099559535,0.07084194583535638,1,-28.29186602870814,0,0.3130944629665545,-0.001589727992668365,0.45280266685543924,0.3130878391446735,-0.0015914448574272638,0.45277826043345293,-0.5176878883714175,0.3954350582527074,0.4677451175166537,-0.4024479245519156,-0.5168020177653159,0.17082439185224857,0.8019695318542018,200.0,13.0,1.2,0.5,0.3,3.0,IDLE,0.08,nan,0,0.05,20.0,0,unknown,unknown,nan,0,0.0,0,0.005148702999576926,1,0.00030123199758236296,1.7414000467397273e-05,0.00018510199879528955,1.2710006558336318e-06,4.749002982862294e-06,1.1699739843606949e-07,2.4450000637443736e-05,1.0029980330727994e-06,0.000626737000857247,0.004373262999142753,0.004513186002441216,0,0,0,200.0,0.0,0,0.0,nan,nan,nan,,,,,unknown,unknown,nan,,nan,,1.0,0.0,0.0,nan,nan,0.0,0,,46916982,F06_M03_03,MC2948C1,measured,baseline,0.5,,0,0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1,0,0,0,ad4b715165e84dd399d377549dc111fb1309cda1260e23e9ee621d07fad63984,6ba3dffa4798388fb8057a608cfa40a0e24aeba9257d245b2d5103a1844d1115
